Escenario,Agno,Energeticos,Precio
6,2048,carbon_generacion,54.33703907572629
6,2049,carbon_generacion,53.93550237043324
6,2050,carbon_generacion,53.597019752899314
7,2015,carbon_generacion,64.1
7,2016,carbon_generacion,64.1
7,2017,carbon_generacion,64.1
7,2018,carbon_generacion,64.1
7,2019,carbon_generacion,64.1
7,2020,carbon_generacion,56.13595453871946
7,2021,carbon_generacion,56.589140526418554
7,2022,carbon_generacion,56.945011595045855
7,2023,carbon_generacion,57.301884403327335
7,2024,carbon_generacion,56.11312808557721
7,2025,carbon_generacion,56.78827434535732
7,2026,carbon_generacion,57.250975555989015
7,2027,carbon_generacion,57.8314114737512
7,2028,carbon_generacion,58.40427127016977
7,2029,carbon_generacion,58.89847409470306
7,2030,carbon_generacion,59.38157300172822
7,2031,carbon_generacion,59.88970373802742
7,2032,carbon_generacion,60.26045345424484
7,2033,carbon_generacion,60.70534202278601
7,2034,carbon_generacion,61.06207733557467
7,2035,carbon_generacion,61.47401371899248
7,2036,carbon_generacion,61.89025817325438
7,2037,carbon_generacion,62.375397738259295
7,2038,carbon_generacion,62.77562318379813
7,2039,carbon_generacion,63.091398676141075
7,2040,carbon_generacion,63.304795852777445
7,2041,carbon_generacion,63.41859085913213
7,2042,carbon_generacion,63.65998765941805
7,2043,carbon_generacion,63.96966993667761
7,2044,carbon_generacion,64.3346672711709
7,2045,carbon_generacion,64.71267900710562
7,2046,carbon_generacion,65.10205347994496
7,2047,carbon_generacion,65.54907056995123
7,2048,carbon_generacion,66.0050508504343
7,2049,carbon_generacion,66.58494699118688
7,2050,carbon_generacion,67.10381561296707
8,2015,carbon_generacion,64.1
8,2016,carbon_generacion,64.1
8,2017,carbon_generacion,64.1
8,2018,carbon_generacion,64.1
8,2019,carbon_generacion,64.1
8,2020,carbon_generacion,56.14069129547567
8,2021,carbon_generacion,56.608453680168196
8,2022,carbon_generacion,56.9886721364837
8,2023,carbon_generacion,57.37950314326025
8,2024,carbon_generacion,56.23097493387183
8,2025,carbon_generacion,56.95962137590584
8,2026,carbon_generacion,57.484197902435945
8,2027,carbon_generacion,58.13749291990175
8,2028,carbon_generacion,58.79165559978691
8,2029,carbon_generacion,59.37901464412646
8,2030,carbon_generacion,59.963027065547365
8,2031,carbon_generacion,60.58497726223783
8,2032,carbon_generacion,61.07256697928456
8,2033,carbon_generacion,61.65617158906963
8,2034,carbon_generacion,62.16388816447555
8,2035,carbon_generacion,62.72762959413542
8,2036,carbon_generacion,63.305472968512134
8,2037,carbon_generacion,63.97683344133135
8,2038,carbon_generacion,64.6012424926542
8,2039,carbon_generacion,65.1325518606977
8,2040,carbon_generacion,65.54507588559096
8,2041,carbon_generacion,65.86623558492317
8,2042,carbon_generacion,66.35941274781335
8,2043,carbon_generacion,66.92211106318248
8,2044,carbon_generacion,67.56687452610217
8,2045,carbon_generacion,68.23957203854555
8,2046,carbon_generacion,68.90546327037421
8,2047,carbon_generacion,69.65737189441936
8,2048,carbon_generacion,70.43128695220295
8,2049,carbon_generacion,71.38348761051223
8,2050,carbon_generacion,72.22759064931402
9,2015,carbon_generacion,64.1
9,2016,carbon_generacion,64.1
9,2017,carbon_generacion,64.1
9,2018,carbon_generacion,64.1
9,2019,carbon_generacion,64.1
9,2020,carbon_generacion,56.130038377962116
9,2021,carbon_generacion,56.56501859485337
9,2022,carbon_generacion,56.89048002519897
9,2023,carbon_generacion,57.204939390767095
9,2024,carbon_generacion,55.965938576987135
9,2025,carbon_generacion,56.5742636561469
9,2026,carbon_generacion,56.959683229868176
9,2027,carbon_generacion,57.44911887705136
9,2028,carbon_generacion,57.92043220330481
9,2029,carbon_generacion,58.29828386177962
9,2030,carbon_generacion,58.65534282111886
9,2031,carbon_generacion,59.021314215141075
9,2032,carbon_generacion,59.24613196495801
9,2033,carbon_generacion,59.51776561629335
9,2034,carbon_generacion,59.68592687578712
9,2035,carbon_generacion,59.90826030858547
9,2036,carbon_generacion,60.12266936389874
9,2037,carbon_generacion,60.37522091906682
9,2038,carbon_generacion,60.495443333155855
9,2039,carbon_generacion,60.54201921848366
9,2040,carbon_generacion,60.506708997627705
9,2041,carbon_generacion,60.36150762266222
9,2042,carbon_generacion,60.288433324393964
9,2043,carbon_generacion,60.28210115702748
9,2044,carbon_generacion,60.297673457596346
9,2045,carbon_generacion,60.30762567169846
9,2046,carbon_generacion,60.351633539817016
9,2047,carbon_generacion,60.417844221184595
9,2048,carbon_generacion,60.47672721555641
9,2049,carbon_generacion,60.59161882052335
9,2050,carbon_generacion,60.7042729808161
10,2015,carbon_generacion,64.1
10,2016,carbon_generacion,64.1
10,2017,carbon_generacion,64.1
10,2018,carbon_generacion,64.1
10,2019,carbon_generacion,64.1
10,2020,carbon_generacion,56.13721117119218
10,2021,carbon_generacion,56.59426418748065
10,2022,carbon_generacion,56.956594468512044
10,2023,carbon_generacion,57.32247617827196
10,2024,carbon_generacion,56.14439213057605
10,2025,carbon_generacion,56.833731660092575
10,2026,carbon_generacion,57.312848011973784
10,2027,carbon_generacion,57.91261300136302
10,2028,carbon_generacion,58.507041953376486
10,2029,carbon_generacion,59.025958550828534
10,2030,carbon_generacion,59.53582919337922
10,2031,carbon_generacion,60.07415553340404
10,2032,carbon_generacion,60.47590218417213
10,2033,carbon_generacion,60.95759126641621
10,2034,carbon_generacion,61.35438098080115
10,2035,carbon_generacion,61.80659031055094
10,2036,carbon_generacion,62.26570596572611
10,2037,carbon_generacion,62.8002487937447
10,2038,carbon_generacion,63.25994877288932
10,2039,carbon_generacion,63.63290407857636
10,2040,carbon_generacion,63.89912838495333
10,2041,carbon_generacion,64.06793597065348
10,2042,carbon_generacion,64.37612855462132
10,2043,carbon_generacion,64.75293443268444
10,2044,carbon_generacion,65.19215200263459
10,2045,carbon_generacion,65.64834206502105
10,2046,carbon_generacion,66.11107473556427
10,2047,carbon_generacion,66.63897767680795
10,2048,carbon_generacion,67.17930410084992
10,2049,carbon_generacion,67.85797034329471
10,2050,carbon_generacion,68.46312165821502
11,2015,carbon_generacion,64.1
11,2016,carbon_generacion,64.1
11,2017,carbon_generacion,64.1
11,2018,carbon_generacion,64.1
11,2019,carbon_generacion,64.1
11,2020,carbon_generacion,56.133870962399996
11,2021,carbon_generacion,56.5806451715
11,2022,carbon_generacion,56.925806456400004
11,2023,carbon_generacion,57.2677419348
11,2024,carbon_generacion,56.0612903166
11,2025,carbon_generacion,56.71290323520001
11,2026,carbon_generacion,57.1483871008
11,2027,carbon_generacion,57.696774192199996
11,2028,carbon_generacion,58.23387096100001
11,2029,carbon_generacion,58.687096783
11,2030,carbon_generacion,59.125806454999996
11,2031,carbon_generacion,59.5838709657
11,2032,carbon_generacion,59.903225799000005
11,2033,carbon_generacion,60.2870967824
11,2034,carbon_generacion,60.5774193576
11,2035,carbon_generacion,60.9225806424
11,2036,carbon_generacion,61.2677419272
11,2037,carbon_generacion,61.670967749599995
11,2038,carbon_generacion,61.972580647300006
11,2039,carbon_generacion,62.1935483835
11,2040,carbon_generacion,62.319354829400005
11,2041,carbon_generacion,62.341935491
11,2042,carbon_generacion,62.47258064660001
11,2043,carbon_generacion,62.670967737599995
11,2044,carbon_generacion,62.9129032156
11,2045,carbon_generacion,63.1612903292
11,2046,carbon_generacion,63.42903225880001
11,2047,carbon_generacion,63.74193547869999
11,2048,carbon_generacion,64.058064505
11,2049,carbon_generacion,64.4741935544
11,2050,carbon_generacion,64.85
12,2015,carbon_generacion,64.1
12,2016,carbon_generacion,64.1
12,2017,carbon_generacion,64.1
12,2018,carbon_generacion,64.1
12,2019,carbon_generacion,64.1
12,2020,carbon_generacion,56.14380502180035
12,2021,carbon_generacion,56.62114926035896
12,2022,carbon_generacion,57.01737257102597
12,2023,carbon_generacion,57.430526137738475
12,2024,carbon_generacion,56.30844203904524
12,2025,carbon_generacion,57.07225704354347
12,2026,carbon_generacion,57.637507560712315
12,2027,carbon_generacion,58.33869680378754
12,2028,carbon_generacion,59.04630426489129
12,2029,carbon_generacion,59.69489992931636
12,2030,carbon_generacion,60.345248259980835
12,2031,carbon_generacion,61.04201814202147
12,2032,carbon_generacion,61.60641310896404
12,2033,carbon_generacion,62.28120327281176
12,2034,carbon_generacion,62.88816799544981
12,2035,carbon_generacion,63.55169908985903
12,2036,carbon_generacion,64.23577017182066
12,2037,carbon_generacion,65.02954371601092
12,2038,carbon_generacion,65.80132077266222
12,2039,carbon_generacion,66.4743122107734
12,2040,carbon_generacion,67.01773307949404
12,2041,carbon_generacion,67.47520480339548
12,2042,carbon_generacion,68.13389081198432
12,2043,carbon_generacion,68.86291024937269
12,2044,carbon_generacion,69.69157911501121
12,2045,carbon_generacion,70.55798952153927
12,2046,carbon_generacion,71.40565016986758
12,2047,carbon_generacion,72.35798048423091
12,2048,carbon_generacion,73.34089126135568
12,2049,carbon_generacion,74.53782780896087
12,2050,carbon_generacion,75.59572501497229
13,2015,carbon_generacion,64.1
13,2016,carbon_generacion,64.1
13,2017,carbon_generacion,64.1
13,2018,carbon_generacion,64.1
13,2019,carbon_generacion,64.1
13,2020,carbon_generacion,56.12832965895121
13,2021,carbon_generacion,56.5580516436944
13,2022,carbon_generacion,56.87473009312082
13,2023,carbon_generacion,57.1769395116617
13,2024,carbon_generacion,55.92342696821776
13,2025,carbon_generacion,56.51245260195339
13,2026,carbon_generacion,56.875551517464295
13,2027,carbon_generacion,57.338704259447105
13,2028,carbon_generacion,57.7806887031401
13,2029,carbon_generacion,58.124935553101594
13,2030,carbon_generacion,58.44559136797311
13,2031,carbon_generacion,58.77050397730557
13,2032,carbon_generacion,58.95317332454962
13,2033,carbon_generacion,59.17476709649289
13,2034,carbon_generacion,59.28846396885392
13,2035,carbon_generacion,59.456035846053226
13,2036,carbon_generacion,59.61215034220866
13,2037,carbon_generacion,59.797525299171184
13,2038,carbon_generacion,59.83687660062961
13,2039,carbon_generacion,59.8057016429529
13,2040,carbon_generacion,59.698559185672494
13,2041,carbon_generacion,59.478553886563
13,2042,carbon_generacion,59.3146533300983
13,2043,carbon_generacion,59.21704915181134
13,2044,carbon_generacion,59.131699719039894
13,2045,carbon_generacion,59.03534814460524
13,2046,carbon_generacion,58.97960644414016
13,2047,carbon_generacion,58.93583175212081
13,2048,carbon_generacion,58.880024204807654
13,2049,carbon_generacion,58.86061214173017
13,2050,carbon_generacion,58.85594251700161
14,2015,carbon_generacion,64.1
14,2016,carbon_generacion,64.1
14,2017,carbon_generacion,64.1
14,2018,carbon_generacion,64.1
14,2019,carbon_generacion,64.1
14,2020,carbon_generacion,56.13208756233839
14,2021,carbon_generacion,56.57337372368044
14,2022,carbon_generacion,56.90936815984033
14,2023,carbon_generacion,57.238518296622686
14,2024,carbon_generacion,56.01692070099074
14,2025,carbon_generacion,56.64839067511677
14,2026,carbon_generacion,57.06057833872373
14,2027,carbon_generacion,57.58153380768945
14,2028,carbon_generacion,58.08801984960503
14,2029,carbon_generacion,58.50617213570459
14,2030,carbon_generacion,58.90688763214272
14,2031,carbon_generacion,59.32209884825321
14,2032,carbon_generacion,59.59746314638318
14,2033,carbon_generacion,59.929107213935225
14,2034,carbon_generacion,60.16258498858713
14,2035,carbon_generacion,60.45059131636641
14,2036,carbon_generacion,60.734910227593204
14,2037,carbon_generacion,61.068023440129664
14,2038,carbon_generacion,61.285230682875984
14,2039,carbon_generacion,61.425049407846586
14,2040,carbon_generacion,61.4758841269461
14,2041,carbon_generacion,61.42039149382936
14,2042,carbon_generacion,61.456240750613446
14,2043,carbon_generacion,61.559366708062946
14,2044,carbon_generacion,61.69596958058045
