Proceso,Agno,Cinversion
GNL_CC_II-III,2018,800.0
GNL_CC_II-III,2019,800.0
GNL_CC_II-III,2020,803.2506210322422
GNL_CC_II-III,2021,800.5483355112095
GNL_CC_II-III,2022,797.142105014289
GNL_CC_II-III,2023,794.4165327740733
GNL_CC_II-III,2024,789.5385975896522
GNL_CC_II-III,2025,783.5534306953052
GNL_CC_II-III,2026,776.8289543972918
GNL_CC_II-III,2027,773.5926192994629
GNL_CC_II-III,2028,770.0357209845392
GNL_CC_II-III,2029,767.0293406947574
GNL_CC_II-III,2030,763.8294985195215
GNL_CC_II-III,2031,761.250722654047
GNL_CC_II-III,2032,757.9592711561122
GNL_CC_II-III,2033,754.8923316586908
GNL_CC_II-III,2034,752.0377740703367
GNL_CC_II-III,2035,749.4966603494248
GNL_CC_II-III,2036,747.629934872647
GNL_CC_II-III,2037,744.5217309423872
GNL_CC_II-III,2038,741.7406607847004
GNL_CC_II-III,2039,738.8681416251496
GNL_CC_II-III,2040,736.011526602066
GNL_CC_II-III,2041,733.6449413557652
GNL_CC_II-III,2042,730.942240025207
GNL_CC_II-III,2043,728.6770051475123
GNL_CC_II-III,2044,725.6376869706902
GNL_CC_II-III,2045,722.8534132627009
GNL_CC_II-III,2046,719.4990143305363
GNL_CC_II-III,2047,716.57829306453
GNL_CC_II-III,2048,714.7022316012915
GNL_CC_II-III,2049,712.8072907767545
GNL_CC_II-III,2050,705.0429467929018
GNL_CC_SING,2017,800.0
GNL_CC_SING,2018,800.0
GNL_CC_SING,2019,800.0
GNL_CC_SING,2020,803.2506210322422
GNL_CC_SING,2021,800.5483355112095
GNL_CC_SING,2022,797.142105014289
GNL_CC_SING,2023,794.4165327740733
GNL_CC_SING,2024,789.5385975896522
GNL_CC_SING,2025,783.5534306953052
GNL_CC_SING,2026,776.8289543972918
GNL_CC_SING,2027,773.5926192994629
GNL_CC_SING,2028,770.0357209845392
GNL_CC_SING,2029,767.0293406947574
GNL_CC_SING,2030,763.8294985195215
GNL_CC_SING,2031,761.250722654047
GNL_CC_SING,2032,757.9592711561122
GNL_CC_SING,2033,754.8923316586908
GNL_CC_SING,2034,752.0377740703367
GNL_CC_SING,2035,749.4966603494248
GNL_CC_SING,2036,747.629934872647
GNL_CC_SING,2037,744.5217309423872
GNL_CC_SING,2038,741.7406607847004
GNL_CC_SING,2039,738.8681416251496
GNL_CC_SING,2040,736.011526602066
GNL_CC_SING,2041,733.6449413557652
GNL_CC_SING,2042,730.942240025207
GNL_CC_SING,2043,728.6770051475123
GNL_CC_SING,2044,725.6376869706902
GNL_CC_SING,2045,722.8534132627009
GNL_CC_SING,2046,719.4990143305363
GNL_CC_SING,2047,716.57829306453
GNL_CC_SING,2048,714.7022316012915
GNL_CC_SING,2049,712.8072907767545
GNL_CC_SING,2050,705.0429467929018
GNL_CC_VIII,2017,800.0
GNL_CC_VIII,2018,800.0
GNL_CC_VIII,2019,800.0
GNL_CC_VIII,2020,803.2506210322422
GNL_CC_VIII,2021,800.5483355112095
GNL_CC_VIII,2022,797.142105014289
GNL_CC_VIII,2023,794.4165327740733
GNL_CC_VIII,2024,789.5385975896522
GNL_CC_VIII,2025,783.5534306953052
GNL_CC_VIII,2026,776.8289543972918
GNL_CC_VIII,2027,773.5926192994629
GNL_CC_VIII,2028,770.0357209845392
GNL_CC_VIII,2029,767.0293406947574
GNL_CC_VIII,2030,763.8294985195215
GNL_CC_VIII,2031,761.250722654047
GNL_CC_VIII,2032,757.9592711561122
GNL_CC_VIII,2033,754.8923316586908
GNL_CC_VIII,2034,752.0377740703367
GNL_CC_VIII,2035,749.4966603494248
GNL_CC_VIII,2036,747.629934872647
GNL_CC_VIII,2037,744.5217309423872
GNL_CC_VIII,2038,741.7406607847004
GNL_CC_VIII,2039,738.8681416251496
GNL_CC_VIII,2040,736.011526602066
GNL_CC_VIII,2041,733.6449413557652
GNL_CC_VIII,2042,730.942240025207
GNL_CC_VIII,2043,728.6770051475123
GNL_CC_VIII,2044,725.6376869706902
GNL_CC_VIII,2045,722.8534132627009
GNL_CC_VIII,2046,719.4990143305363
GNL_CC_VIII,2047,716.57829306453
GNL_CC_VIII,2048,714.7022316012915
GNL_CC_VIII,2049,712.8072907767545
GNL_CC_VIII,2050,705.0429467929018
Hidro_Pasada_VI,2017,4050.0
Hidro_Pasada_VI,2018,4050.0
Hidro_Pasada_VI,2019,4050.0
Hidro_Pasada_VI,2020,4050.0
Hidro_Pasada_VI,2021,4050.0
Hidro_Pasada_VI,2022,4050.0
Hidro_Pasada_VI,2023,4050.0
Hidro_Pasada_VI,2024,4050.0
Hidro_Pasada_VI,2025,4050.0
Hidro_Pasada_VI,2026,4050.0
Hidro_Pasada_VI,2027,4050.0
Hidro_Pasada_VI,2028,4050.0
Hidro_Pasada_VI,2029,4050.0
Hidro_Pasada_VI,2030,4050.0
Hidro_Pasada_VI,2031,4050.0
Hidro_Pasada_VI,2032,4050.0
Hidro_Pasada_VI,2033,4050.0
Hidro_Pasada_VI,2034,4050.0
Hidro_Pasada_VI,2035,4050.0
Hidro_Pasada_VI,2036,4050.0
Hidro_Pasada_VI,2037,4050.0
Hidro_Pasada_VI,2038,4050.0
Hidro_Pasada_VI,2039,4050.0
Hidro_Pasada_VI,2040,4050.0
Hidro_Pasada_VI,2041,4050.0
Hidro_Pasada_VI,2042,4050.0
Hidro_Pasada_VI,2043,4050.0
Hidro_Pasada_VI,2044,4050.0
Hidro_Pasada_VI,2045,4050.0
Hidro_Pasada_VI,2046,4050.0
Hidro_Pasada_VI,2047,4050.0
Hidro_Pasada_VI,2048,4050.0
Hidro_Pasada_VI,2049,4050.0
Hidro_Pasada_VI,2050,4050.0
Hidro_Pasada_VII,2017,4050.0
Hidro_Pasada_VII,2018,4050.0
Hidro_Pasada_VII,2019,4050.0
Hidro_Pasada_VII,2020,4050.0
Hidro_Pasada_VII,2021,4050.0
Hidro_Pasada_VII,2022,4050.0
Hidro_Pasada_VII,2023,4050.0
Hidro_Pasada_VII,2024,4050.0
Hidro_Pasada_VII,2025,4050.0
Hidro_Pasada_VII,2026,4050.0
Hidro_Pasada_VII,2027,4050.0
Hidro_Pasada_VII,2028,4050.0
Hidro_Pasada_VII,2029,4050.0
Hidro_Pasada_VII,2030,4050.0
Hidro_Pasada_VII,2031,4050.0
Hidro_Pasada_VII,2032,4050.0
Hidro_Pasada_VII,2033,4050.0
Hidro_Pasada_VII,2034,4050.0
Hidro_Pasada_VII,2035,4050.0
Hidro_Pasada_VII,2036,4050.0
Hidro_Pasada_VII,2037,4050.0
Hidro_Pasada_VII,2038,4050.0
Hidro_Pasada_VII,2039,4050.0
Hidro_Pasada_VII,2040,4050.0
Hidro_Pasada_VII,2041,4050.0
Hidro_Pasada_VII,2042,4050.0
Hidro_Pasada_VII,2043,4050.0
Hidro_Pasada_VII,2044,4050.0
Hidro_Pasada_VII,2045,4050.0
Hidro_Pasada_VII,2046,4050.0
Hidro_Pasada_VII,2047,4050.0
Hidro_Pasada_VII,2048,4050.0
Hidro_Pasada_VII,2049,4050.0
Hidro_Pasada_VII,2050,4050.0
Hidro_Pasada_VIII,2017,4050.0
Hidro_Pasada_VIII,2018,4050.0
Hidro_Pasada_VIII,2019,4050.0
Hidro_Pasada_VIII,2020,4050.0
Hidro_Pasada_VIII,2021,4050.0
Hidro_Pasada_VIII,2022,4050.0
Hidro_Pasada_VIII,2023,4050.0
Hidro_Pasada_VIII,2024,4050.0
Hidro_Pasada_VIII,2025,4050.0
Hidro_Pasada_VIII,2026,4050.0
Hidro_Pasada_VIII,2027,4050.0
Hidro_Pasada_VIII,2028,4050.0
Hidro_Pasada_VIII,2029,4050.0
Hidro_Pasada_VIII,2030,4050.0
Hidro_Pasada_VIII,2031,4050.0
Hidro_Pasada_VIII,2032,4050.0
Hidro_Pasada_VIII,2033,4050.0
Hidro_Pasada_VIII,2034,4050.0
Hidro_Pasada_VIII,2035,4050.0
Hidro_Pasada_VIII,2036,4050.0
Hidro_Pasada_VIII,2037,4050.0
Hidro_Pasada_VIII,2038,4050.0
Hidro_Pasada_VIII,2039,4050.0
Hidro_Pasada_VIII,2040,4050.0
Hidro_Pasada_VIII,2041,4050.0
Hidro_Pasada_VIII,2042,4050.0
Hidro_Pasada_VIII,2043,4050.0
Hidro_Pasada_VIII,2044,4050.0
Hidro_Pasada_VIII,2045,4050.0
Hidro_Pasada_VIII,2046,4050.0
Hidro_Pasada_VIII,2047,4050.0
Hidro_Pasada_VIII,2048,4050.0
Hidro_Pasada_VIII,2049,4050.0
Hidro_Pasada_VIII,2050,4050.0
Hidro_Pasada_XIII,2017,4050.0
Hidro_Pasada_XIII,2018,4050.0
Hidro_Pasada_XIII,2019,4050.0
Hidro_Pasada_XIII,2020,4050.0
Hidro_Pasada_XIII,2021,4050.0
Hidro_Pasada_XIII,2022,4050.0
Hidro_Pasada_XIII,2023,4050.0
Hidro_Pasada_XIII,2024,4050.0
Hidro_Pasada_XIII,2025,4050.0
Hidro_Pasada_XIII,2026,4050.0
Hidro_Pasada_XIII,2027,4050.0
Hidro_Pasada_XIII,2028,4050.0
Hidro_Pasada_XIII,2029,4050.0
Hidro_Pasada_XIII,2030,4050.0
Hidro_Pasada_XIII,2031,4050.0
Hidro_Pasada_XIII,2032,4050.0
Hidro_Pasada_XIII,2033,4050.0
Hidro_Pasada_XIII,2034,4050.0
Hidro_Pasada_XIII,2035,4050.0
Hidro_Pasada_XIII,2036,4050.0
Hidro_Pasada_XIII,2037,4050.0
Hidro_Pasada_XIII,2038,4050.0
Hidro_Pasada_XIII,2039,4050.0
Hidro_Pasada_XIII,2040,4050.0
Hidro_Pasada_XIII,2041,4050.0
Hidro_Pasada_XIII,2042,4050.0
Hidro_Pasada_XIII,2043,4050.0
Hidro_Pasada_XIII,2044,4050.0
Hidro_Pasada_XIII,2045,4050.0
Hidro_Pasada_XIII,2046,4050.0
Hidro_Pasada_XIII,2047,4050.0
Hidro_Pasada_XIII,2048,4050.0
Hidro_Pasada_XIII,2049,4050.0
Hidro_Pasada_XIII,2050,4050.0
Hidro_Pasada_X-XIV,2017,4050.0
Hidro_Pasada_X-XIV,2018,4050.0
Hidro_Pasada_X-XIV,2019,4050.0
Hidro_Pasada_X-XIV,2020,4050.0
Hidro_Pasada_X-XIV,2021,4050.0
Hidro_Pasada_X-XIV,2022,4050.0
Hidro_Pasada_X-XIV,2023,4050.0
Hidro_Pasada_X-XIV,2024,4050.0
Hidro_Pasada_X-XIV,2025,4050.0
Hidro_Pasada_X-XIV,2026,4050.0
Hidro_Pasada_X-XIV,2027,4050.0
Hidro_Pasada_X-XIV,2028,4050.0
Hidro_Pasada_X-XIV,2029,4050.0
Hidro_Pasada_X-XIV,2030,4050.0
Hidro_Pasada_X-XIV,2031,4050.0
Hidro_Pasada_X-XIV,2032,4050.0
Hidro_Pasada_X-XIV,2033,4050.0
Hidro_Pasada_X-XIV,2034,4050.0
Hidro_Pasada_X-XIV,2035,4050.0
Hidro_Pasada_X-XIV,2036,4050.0
Hidro_Pasada_X-XIV,2037,4050.0
Hidro_Pasada_X-XIV,2038,4050.0
Hidro_Pasada_X-XIV,2039,4050.0
Hidro_Pasada_X-XIV,2040,4050.0
Hidro_Pasada_X-XIV,2041,4050.0
Hidro_Pasada_X-XIV,2042,4050.0
Hidro_Pasada_X-XIV,2043,4050.0
Hidro_Pasada_X-XIV,2044,4050.0
Hidro_Pasada_X-XIV,2045,4050.0
Hidro_Pasada_X-XIV,2046,4050.0
Hidro_Pasada_X-XIV,2047,4050.0
Hidro_Pasada_X-XIV,2048,4050.0
Hidro_Pasada_X-XIV,2049,4050.0
Hidro_Pasada_X-XIV,2050,4050.0
Solar_CSP_II-III,2017,7331.531866821293
Solar_CSP_II-III,2018,7331.531866821293
Solar_CSP_II-III,2019,7331.531866821293
Solar_CSP_II-III,2020,7121.425887829485
Solar_CSP_II-III,2021,6794.887508452944
Solar_CSP_II-III,2022,6468.349129076398
Solar_CSP_II-III,2023,6141.810749699856
Solar_CSP_II-III,2024,5815.272370323312
Solar_CSP_II-III,2025,5488.733990946769
Solar_CSP_II-III,2026,5162.195611570226
Solar_CSP_II-III,2027,4835.657232193683
Solar_CSP_II-III,2028,4509.118852817141
Solar_CSP_II-III,2029,4182.5804734405965
Solar_CSP_II-III,2030,3856.0420940640565
Solar_CSP_II-III,2031,3815.7080227551937
Solar_CSP_II-III,2032,3775.373951446331
Solar_CSP_II-III,2033,3735.039880137468
Solar_CSP_II-III,2034,3694.7058088286053
Solar_CSP_II-III,2035,3654.3717375197434
Solar_CSP_II-III,2036,3614.037666210881
Solar_CSP_II-III,2037,3573.7035949020187
Solar_CSP_II-III,2038,3533.3695235931555
Solar_CSP_II-III,2039,3493.035452284293
Solar_CSP_II-III,2040,3452.70138097543
Solar_CSP_II-III,2041,3412.3673096665675
Solar_CSP_II-III,2042,3372.033238357705
Solar_CSP_II-III,2043,3331.699167048843
Solar_CSP_II-III,2044,3291.3650957399805
Solar_CSP_II-III,2045,3251.031024431117
Solar_CSP_II-III,2046,3210.6969531222553
Solar_CSP_II-III,2047,3170.362881813392
Solar_CSP_II-III,2048,3130.028810504529
Solar_CSP_II-III,2049,3089.694739195667
Solar_CSP_II-III,2050,3049.3606678868055
Solar_CSP_SING,2017,7331.531866821293
Solar_CSP_SING,2018,7331.531866821293
Solar_CSP_SING,2019,7331.531866821293
Solar_CSP_SING,2020,7121.425887829485
Solar_CSP_SING,2021,6794.887508452944
Solar_CSP_SING,2022,6468.349129076398
Solar_CSP_SING,2023,6141.810749699856
Solar_CSP_SING,2024,5815.272370323312
Solar_CSP_SING,2025,5488.733990946769
Solar_CSP_SING,2026,5162.195611570226
Solar_CSP_SING,2027,4835.657232193683
Solar_CSP_SING,2028,4509.118852817141
Solar_CSP_SING,2029,4182.5804734405965
Solar_CSP_SING,2030,3856.0420940640565
Solar_CSP_SING,2031,3815.7080227551937
Solar_CSP_SING,2032,3775.373951446331
Solar_CSP_SING,2033,3735.039880137468
Solar_CSP_SING,2034,3694.7058088286053
Solar_CSP_SING,2035,3654.3717375197434
Solar_CSP_SING,2036,3614.037666210881
Solar_CSP_SING,2037,3573.7035949020187
Solar_CSP_SING,2038,3533.3695235931555
Solar_CSP_SING,2039,3493.035452284293
Solar_CSP_SING,2040,3452.70138097543
Solar_CSP_SING,2041,3412.3673096665675
Solar_CSP_SING,2042,3372.033238357705
Solar_CSP_SING,2043,3331.699167048843
Solar_CSP_SING,2044,3291.3650957399805
Solar_CSP_SING,2045,3251.031024431117
Solar_CSP_SING,2046,3210.6969531222553
Solar_CSP_SING,2047,3170.362881813392
Solar_CSP_SING,2048,3130.028810504529
Solar_CSP_SING,2049,3089.694739195667
Solar_CSP_SING,2050,3049.3606678868055
Solar_FV_II-III,2017,970.0
Solar_FV_II-III,2018,970.0
Solar_FV_II-III,2019,970.0
Solar_FV_II-III,2020,747.7300828334344
Solar_FV_II-III,2021,714.379828865792
Solar_FV_II-III,2022,678.1666837949316
Solar_FV_II-III,2023,645.3885157627952
Solar_FV_II-III,2024,615.39814827277
Solar_FV_II-III,2025,587.7334502445032
Solar_FV_II-III,2026,567.6926237415871
Solar_FV_II-III,2027,548.9987241429118
Solar_FV_II-III,2028,531.4653114361029
Solar_FV_II-III,2029,514.9455196083574
Solar_FV_II-III,2030,499.32150610598154
Solar_FV_II-III,2031,484.49717590012347
Solar_FV_II-III,2032,470.3930387452033
Solar_FV_II-III,2033,456.94249498972243
Solar_FV_II-III,2034,444.08910153552347
Solar_FV_II-III,2035,431.784524877364
Solar_FV_II-III,2036,419.98698508699226
Solar_FV_II-III,2037,408.66005666971876
Solar_FV_II-III,2038,397.7717328855167
Solar_FV_II-III,2039,387.2936873281227
Solar_FV_II-III,2040,377.2006850965232
Solar_FV_II-III,2041,367.95208816778216
Solar_FV_II-III,2042,359.09882051407925
Solar_FV_II-III,2043,350.6239838710716
Solar_FV_II-III,2044,342.51140228707015
Solar_FV_II-III,2045,334.7455912479418
Solar_FV_II-III,2046,327.31172812176015
Solar_FV_II-III,2047,320.1956238667943
Solar_FV_II-III,2048,313.38369594883244
Solar_FV_II-III,2049,306.86294241614956
Solar_FV_II-III,2050,300.6209170826346
Solar_FV_IV,2017,970.0
Solar_FV_IV,2018,970.0
Solar_FV_IV,2019,970.0
Solar_FV_IV,2020,747.7300828334344
Solar_FV_IV,2021,714.379828865792
Solar_FV_IV,2022,678.1666837949316
Solar_FV_IV,2023,645.3885157627952
Solar_FV_IV,2024,615.39814827277
Solar_FV_IV,2025,587.7334502445032
Solar_FV_IV,2026,567.6926237415871
Solar_FV_IV,2027,548.9987241429118
Solar_FV_IV,2028,531.4653114361029
Solar_FV_IV,2029,514.9455196083574
Solar_FV_IV,2030,499.32150610598154
Solar_FV_IV,2031,484.49717590012347
Solar_FV_IV,2032,470.3930387452033
Solar_FV_IV,2033,456.94249498972243
Solar_FV_IV,2034,444.08910153552347
Solar_FV_IV,2035,431.784524877364
Solar_FV_IV,2036,419.98698508699226
Solar_FV_IV,2037,408.66005666971876
Solar_FV_IV,2038,397.7717328855167
Solar_FV_IV,2039,387.2936873281227
Solar_FV_IV,2040,377.2006850965232
Solar_FV_IV,2041,367.95208816778216
Solar_FV_IV,2042,359.09882051407925
Solar_FV_IV,2043,350.6239838710716
Solar_FV_IV,2044,342.51140228707015
Solar_FV_IV,2045,334.7455912479418
Solar_FV_IV,2046,327.31172812176015
Solar_FV_IV,2047,320.1956238667943
Solar_FV_IV,2048,313.38369594883244
Solar_FV_IV,2049,306.86294241614956
Solar_FV_IV,2050,300.6209170826346
Solar_FV_SING,2017,970.0
Solar_FV_SING,2018,970.0
Solar_FV_SING,2019,970.0
Solar_FV_SING,2020,747.7300828334344
Solar_FV_SING,2021,714.379828865792
Solar_FV_SING,2022,678.1666837949316
Solar_FV_SING,2023,645.3885157627952
Solar_FV_SING,2024,615.39814827277
Solar_FV_SING,2025,587.7334502445032
Solar_FV_SING,2026,567.6926237415871
Solar_FV_SING,2027,548.9987241429118
Solar_FV_SING,2028,531.4653114361029
Solar_FV_SING,2029,514.9455196083574
Solar_FV_SING,2030,499.32150610598154
Solar_FV_SING,2031,484.49717590012347
Solar_FV_SING,2032,470.3930387452033
Solar_FV_SING,2033,456.94249498972243
Solar_FV_SING,2034,444.08910153552347
Solar_FV_SING,2035,431.784524877364
Solar_FV_SING,2036,419.98698508699226
Solar_FV_SING,2037,408.66005666971876
Solar_FV_SING,2038,397.7717328855167
Solar_FV_SING,2039,387.2936873281227
Solar_FV_SING,2040,377.2006850965232
Solar_FV_SING,2041,367.95208816778216
Solar_FV_SING,2042,359.09882051407925
Solar_FV_SING,2043,350.6239838710716
Solar_FV_SING,2044,342.51140228707015
Solar_FV_SING,2045,334.7455912479418
Solar_FV_SING,2046,327.31172812176015
Solar_FV_SING,2047,320.1956238667943
Solar_FV_SING,2048,313.38369594883244
Solar_FV_SING,2049,306.86294241614956
Solar_FV_SING,2050,300.6209170826346
Solar_FV_V,2017,970.0
Solar_FV_V,2018,970.0
Solar_FV_V,2019,970.0
Solar_FV_V,2020,747.7300828334344
Solar_FV_V,2021,714.379828865792
Solar_FV_V,2022,678.1666837949316
Solar_FV_V,2023,645.3885157627952
Solar_FV_V,2024,615.39814827277
Solar_FV_V,2025,587.7334502445032
Solar_FV_V,2026,567.6926237415871
Solar_FV_V,2027,548.9987241429118
Solar_FV_V,2028,531.4653114361029
Solar_FV_V,2029,514.9455196083574
Solar_FV_V,2030,499.32150610598154
Solar_FV_V,2031,484.49717590012347
Solar_FV_V,2032,470.3930387452033
Solar_FV_V,2033,456.94249498972243
Solar_FV_V,2034,444.08910153552347
Solar_FV_V,2035,431.784524877364
Solar_FV_V,2036,419.98698508699226
Solar_FV_V,2037,408.66005666971876
Solar_FV_V,2038,397.7717328855167
Solar_FV_V,2039,387.2936873281227
Solar_FV_V,2040,377.2006850965232
Solar_FV_V,2041,367.95208816778216
Solar_FV_V,2042,359.09882051407925
Solar_FV_V,2043,350.6239838710716
Solar_FV_V,2044,342.51140228707015
Solar_FV_V,2045,334.7455912479418
Solar_FV_V,2046,327.31172812176015
Solar_FV_V,2047,320.1956238667943
Solar_FV_V,2048,313.38369594883244
Solar_FV_V,2049,306.86294241614956
Solar_FV_V,2050,300.6209170826346
Solar_FV_VI,2017,970.0
Solar_FV_VI,2018,970.0
Solar_FV_VI,2019,970.0
Solar_FV_VI,2020,747.7300828334344
Solar_FV_VI,2021,714.379828865792
Solar_FV_VI,2022,678.1666837949316
Solar_FV_VI,2023,645.3885157627952
Solar_FV_VI,2024,615.39814827277
Solar_FV_VI,2025,587.7334502445032
Solar_FV_VI,2026,567.6926237415871
Solar_FV_VI,2027,548.9987241429118
Solar_FV_VI,2028,531.4653114361029
Solar_FV_VI,2029,514.9455196083574
Solar_FV_VI,2030,499.32150610598154
Solar_FV_VI,2031,484.49717590012347
Solar_FV_VI,2032,470.3930387452033
Solar_FV_VI,2033,456.94249498972243
Solar_FV_VI,2034,444.08910153552347
Solar_FV_VI,2035,431.784524877364
Solar_FV_VI,2036,419.98698508699226
Solar_FV_VI,2037,408.66005666971876
Solar_FV_VI,2038,397.7717328855167
Solar_FV_VI,2039,387.2936873281227
Solar_FV_VI,2040,377.2006850965232
Solar_FV_VI,2041,367.95208816778216
Solar_FV_VI,2042,359.09882051407925
Solar_FV_VI,2043,350.6239838710716
Solar_FV_VI,2044,342.51140228707015
Solar_FV_VI,2045,334.7455912479418
Solar_FV_VI,2046,327.31172812176015
Solar_FV_VI,2047,320.1956238667943
Solar_FV_VI,2048,313.38369594883244
Solar_FV_VI,2049,306.86294241614956
Solar_FV_VI,2050,300.6209170826346
Solar_FV_XIII,2017,970.0
Solar_FV_XIII,2018,970.0
Solar_FV_XIII,2019,970.0
Solar_FV_XIII,2020,747.7300828334344
Solar_FV_XIII,2021,714.379828865792
Solar_FV_XIII,2022,678.1666837949316
Solar_FV_XIII,2023,645.3885157627952
Solar_FV_XIII,2024,615.39814827277
Solar_FV_XIII,2025,587.7334502445032
Solar_FV_XIII,2026,567.6926237415871
Solar_FV_XIII,2027,548.9987241429118
Solar_FV_XIII,2028,531.4653114361029
Solar_FV_XIII,2029,514.9455196083574
Solar_FV_XIII,2030,499.32150610598154
Solar_FV_XIII,2031,484.49717590012347
Solar_FV_XIII,2032,470.3930387452033
Solar_FV_XIII,2033,456.94249498972243
Solar_FV_XIII,2034,444.08910153552347
Solar_FV_XIII,2035,431.784524877364
Solar_FV_XIII,2036,419.98698508699226
Solar_FV_XIII,2037,408.66005666971876
Solar_FV_XIII,2038,397.7717328855167
Solar_FV_XIII,2039,387.2936873281227
Solar_FV_XIII,2040,377.2006850965232
Solar_FV_XIII,2041,367.95208816778216
Solar_FV_XIII,2042,359.09882051407925
Solar_FV_XIII,2043,350.6239838710716
Solar_FV_XIII,2044,342.51140228707015
Solar_FV_XIII,2045,334.7455912479418
Solar_FV_XIII,2046,327.31172812176015
Solar_FV_XIII,2047,320.1956238667943
Solar_FV_XIII,2048,313.38369594883244
Solar_FV_XIII,2049,306.86294241614956
Solar_FV_XIII,2050,300.6209170826346
ANG_I_SING,2017,4153.988706
ANG_I_SING,2018,4144.632875
ANG_I_SING,2019,4135.277045
ANG_I_SING,2020,4125.921215
ANG_I_SING,2021,4116.565384
ANG_I_SING,2022,4107.209554
ANG_I_SING,2023,4097.853723
ANG_I_SING,2024,4088.497893
ANG_I_SING,2025,4079.142062
ANG_I_SING,2026,4069.786232
ANG_I_SING,2027,4060.430402
ANG_I_SING,2028,4051.074571
ANG_I_SING,2029,4041.718741
ANG_I_SING,2030,4032.36291
ANG_I_SING,2031,4023.00708
ANG_I_SING,2032,4013.65125
ANG_I_SING,2033,4004.295419
ANG_I_SING,2034,3994.939589
ANG_I_SING,2035,3985.583758
ANG_I_SING,2036,3976.85165
ANG_I_SING,2037,3968.119541
ANG_I_SING,2038,3959.387433
ANG_I_SING,2039,3950.655325
ANG_I_SING,2040,3941.923216
ANG_I_SING,2041,3933.191108
ANG_I_SING,2042,3924.459
ANG_I_SING,2043,3915.726891
ANG_I_SING,2044,3906.994783
ANG_I_SING,2045,3898.262674
ANG_I_SING,2046,3889.530566
ANG_I_SING,2047,3880.798458
ANG_I_SING,2048,3872.066349
ANG_I_SING,2049,3863.334241
ANG_I_SING,2050,3854.602132
ANG_II_SING,2017,4153.988706
ANG_II_SING,2018,4144.632875
ANG_II_SING,2019,4135.277045
ANG_II_SING,2020,4125.921215
ANG_II_SING,2021,4116.565384
ANG_II_SING,2022,4107.209554
ANG_II_SING,2023,4097.853723
ANG_II_SING,2024,4088.497893
ANG_II_SING,2025,4079.142062
ANG_II_SING,2026,4069.786232
ANG_II_SING,2027,4060.430402
ANG_II_SING,2028,4051.074571
ANG_II_SING,2029,4041.718741
ANG_II_SING,2030,4032.36291
ANG_II_SING,2031,4023.00708
ANG_II_SING,2032,4013.65125
ANG_II_SING,2033,4004.295419
ANG_II_SING,2034,3994.939589
ANG_II_SING,2035,3985.583758
ANG_II_SING,2036,3976.85165
ANG_II_SING,2037,3968.119541
ANG_II_SING,2038,3959.387433
ANG_II_SING,2039,3950.655325
ANG_II_SING,2040,3941.923216
ANG_II_SING,2041,3933.191108
ANG_II_SING,2042,3924.459
ANG_II_SING,2043,3915.726891
ANG_II_SING,2044,3906.994783
ANG_II_SING,2045,3898.262674
ANG_II_SING,2046,3889.530566
ANG_II_SING,2047,3880.798458
ANG_II_SING,2048,3872.066349
ANG_II_SING,2049,3863.334241
ANG_II_SING,2050,3854.602132
BOCAMINA,2017,4153.988706
BOCAMINA,2018,4144.632875
BOCAMINA,2019,4135.277045
BOCAMINA,2020,4125.921215
BOCAMINA,2021,4116.565384
BOCAMINA,2022,4107.209554
BOCAMINA,2023,4097.853723
BOCAMINA,2024,4088.497893
BOCAMINA,2025,4079.142062
BOCAMINA,2026,4069.786232
BOCAMINA,2027,4060.430402
BOCAMINA,2028,4051.074571
BOCAMINA,2029,4041.718741
BOCAMINA,2030,4032.36291
BOCAMINA,2031,4023.00708
BOCAMINA,2032,4013.65125
BOCAMINA,2033,4004.295419
BOCAMINA,2034,3994.939589
BOCAMINA,2035,3985.583758
BOCAMINA,2036,3976.85165
BOCAMINA,2037,3968.119541
BOCAMINA,2038,3959.387433
BOCAMINA,2039,3950.655325
BOCAMINA,2040,3941.923216
BOCAMINA,2041,3933.191108
BOCAMINA,2042,3924.459
BOCAMINA,2043,3915.726891
BOCAMINA,2044,3906.994783
BOCAMINA,2045,3898.262674
BOCAMINA,2046,3889.530566
BOCAMINA,2047,3880.798458
BOCAMINA,2048,3872.066349
BOCAMINA,2049,3863.334241
BOCAMINA,2050,3854.602132
BOCAMINA_2,2017,4153.988706
BOCAMINA_2,2018,4144.632875
BOCAMINA_2,2019,4135.277045
BOCAMINA_2,2020,4125.921215
BOCAMINA_2,2021,4116.565384
BOCAMINA_2,2022,4107.209554
BOCAMINA_2,2023,4097.853723
BOCAMINA_2,2024,4088.497893
BOCAMINA_2,2025,4079.142062
BOCAMINA_2,2026,4069.786232
BOCAMINA_2,2027,4060.430402
BOCAMINA_2,2028,4051.074571
BOCAMINA_2,2029,4041.718741
BOCAMINA_2,2030,4032.36291
BOCAMINA_2,2031,4023.00708
BOCAMINA_2,2032,4013.65125
BOCAMINA_2,2033,4004.295419
BOCAMINA_2,2034,3994.939589
BOCAMINA_2,2035,3985.583758
BOCAMINA_2,2036,3976.85165
BOCAMINA_2,2037,3968.119541
BOCAMINA_2,2038,3959.387433
BOCAMINA_2,2039,3950.655325
BOCAMINA_2,2040,3941.923216
BOCAMINA_2,2041,3933.191108
BOCAMINA_2,2042,3924.459
BOCAMINA_2,2043,3915.726891
