master_id,year,commercial-demand_electricity_gwh,commercial-emissions_mt_co2e,industry_and_mining-cement_demand_electricity_gwh,industry_and_mining-cement_emissions_mt_co2e,industry_and_mining-copper_demand_electricity_gwh,industry_and_mining-copper_emissions_mt_co2e,industry_and_mining-fishing_demand_electricity_gwh,industry_and_mining-fishing_emissions_mt_co2e,industry_and_mining-iron_demand_electricity_gwh,industry_and_mining-iron_emissions_mt_co2e,industry_and_mining-other_industries_demand_electricity_gwh,industry_and_mining-other_industries_emissions_mt_co2e,industry_and_mining-other_mining_demand_electricity_gwh,industry_and_mining-other_mining_emissions_mt_co2e,industry_and_mining-pulp_demand_electricity_gwh,industry_and_mining-pulp_emissions_mt_co2e,industry_and_mining-saltpeter_demand_electricity_gwh,industry_and_mining-saltpeter_emissions_mt_co2e,industry_and_mining-steel_demand_electricity_gwh,industry_and_mining-steel_emissions_mt_co2e,industry_and_mining-sugar_demand_electricity_gwh,industry_and_mining-sugar_emissions_mt_co2e,industry_and_mining-total_demand_electricity_gwh,industry_and_mining-total_emissions_mt_co2e,public-demand_electricity_gwh,public-emissions_mt_co2e,residential-demand_electricity_gwh,residential-emissions_mt_co2e,transport-aviation_emissions_mt_co2e,transport-bus_emissions_mt_co2e,transport-demand_electricity_gwh,transport-maritime_emissions_mt_co2e,transport-private_emissions_mt_co2e,transport-taxi_emissions_mt_co2e,transport-total_demand_electricity_gwh,transport-total_emissions_mt_co2e,transport-train_emissions_mt_co2e,transport-truck_emissions_mt_co2e
0,2017,0.13485525218800162,3.643238199138219e-05,1977.2469893554119,0.06948045938679703,23131.344534749496,5.2513430958672025,156.38111909054263,0.7506189881682925,808.872992417615,0.4486289679825605,11176.422610108113,5.23415310886673,1177.8855036362656,1.3857296737133398,5465.689316637295,1.1772433847230617,264.08196782769005,0.28369563780462426,612.5361697684955,2.3095924089405835,25.46758941914597,0.3475814913066334,44795.92879301007,17.258067216759823,2956.047792120192,0.12745158430864645,12886.43543672943,4.500153298218846,1.4743564671338132,3.371600856934956,457.4436497929955,0.6113223213491323,13.594859474230207,0.6063313681189698,457.4436497929955,26.979860640753575,0.0910881867453628,7.230301966241134
0,2018,0.14420582000747176,3.895852356249684e-05,2042.0907135858456,0.07171375838858304,23689.932842998292,5.378155389529935,156.35610757949155,0.7505872441475443,813.5413027749656,0.4521759643814264,11019.060885459363,5.160457312902289,1202.4285251864433,1.4141878316659389,5470.180610709945,1.1782107551551455,274.97267699753644,0.2951283582750758,612.1525935580564,2.300141230832374,25.548194324450986,0.347361528015429,45306.26445317439,17.34811937329374,3009.3637847632795,0.12975033189637603,13419.416110929798,4.872669346116209,1.5617049671409697,3.3085158723476504,501.96245724958237,0.6613107516166645,13.947915716901777,0.6316695123332486,501.96245724958237,27.687370137510793,0.0928062372082582,7.483447079962226
0,2019,0.1470076401943177,3.971546095768285e-05,2032.2018787860122,0.07136402486411064,24291.609361799845,5.514749690315492,156.3531579444435,0.7505816086934074,813.5413037919536,0.451933486934246,11004.409154383113,5.1535955999518785,1215.0384331717346,1.4289441336341429,5470.036141462972,1.1781796382263483,276.56630801599005,0.2967908343375633,612.1225117377004,2.2998060989933706,25.742960312603007,0.3499650641620948,45897.621211406375,17.495910180112656,3066.4669585052156,0.13221236582622722,13890.03288695601,5.115908897833385,1.64955106990902,3.08784692881531,679.443761928124,0.6611744381646332,14.25055889310554,0.6416337008488331,679.443761928124,27.998179881377848,0.0928062372082582,7.614608613326254
0,2020,0.13207772977850749,3.5682008863376445e-05,2035.1907721290654,0.07146652131348105,25689.617033390346,5.83212933606619,156.3492291403319,0.7505747076165685,813.5413005445185,0.45164685278942496,11061.055041991689,5.180124057140209,1229.3631944989977,1.4457021280664624,5469.799912265595,1.1781287573138446,278.122099368194,0.298403338070384,612.0842700806054,2.2995307689060507,25.938901110518614,0.3525956836875888,47371.06175451985,17.860302150970202,3122.81311329456,0.13464176047835202,14406.097983988006,5.347389607319467,1.7395062104606287,3.19898766358127,727.8427505130924,0.6508570335382509,14.56065879398015,0.6415833560195892,727.8427505130924,28.64912816659034,0.0928062372082582,7.764728871802196
0,2021,0.1425214081304828,3.850346426048515e-05,2083.8785416342585,0.07317382915144696,25903.07209834861,5.880588507125723,156.34545760039464,0.7505669752294583,813.5413051290114,0.4513138764636315,11185.670184961522,5.238483942117852,1251.8513560757954,1.4720424939110321,5631.2442412817945,1.2129019135115164,279.6406637859441,0.29996594492359807,612.0500474082517,2.299321104461749,26.136351956637014,0.35525552900321006,47943.430248182216,18.033614115899216,3158.128841845488,0.13616441703580962,14961.987916931133,5.579792989631848,1.83879290916438,3.1651000842106782,794.4707186408621,0.6585765261461183,14.933930634301937,0.6374561982579622,794.4707186408621,29.32933681609488,0.0928062372082582,8.00267422680555
0,2022,0.15054746766264485,4.067177778196117e-05,2112.2766378410593,0.07416860096663778,26836.791375149995,6.092564091612094,156.34127159978394,0.7505582288690031,813.5413062550751,0.45093716979558995,11331.576542983701,5.3068149496402865,1272.148086831994,1.4957882730957384,6757.335881132219,1.4554484354242307,281.1226228066297,0.3014797012732564,612.0133710217601,2.299156584919622,26.33530886040004,0.35794295545891164,50199.48240448262,18.58485899105537,3182.234045720688,0.1372037258156496,15501.397988383043,5.769466060385609,1.9453564127944067,3.1341801378704743,885.2439270641939,0.6661885682497779,15.311139755887416,0.631104200735283,885.2439270641939,30.00071157334459,0.0928062372082582,8.219936260598974
0,2023,0.15830354309276667,4.276715262453859e-05,2138.180664636665,0.07507574500075508,28140.387330068916,6.388510123083798,156.33675042311742,0.7505486616445761,916.3486913752606,0.4729518028216795,11488.544397884007,5.38032628814099,1292.7719300679842,1.5199031756312074,6757.1810324682265,1.4554150828945212,282.56860158520425,0.30294686812836047,611.9746743871148,2.299027500302015,26.535783681800705,0.36065669964587077,51810.829856578304,19.00536194729377,3203.470698237264,0.13811935546678883,16068.232916644469,5.9401686951697865,2.0595335540641977,3.1002604388064863,942.5426775132947,0.6783523065924094,15.699665256089803,0.6242390501848654,942.5426775132947,30.697953516448525,0.0928062372082582,8.443096673502502
0,2024,0.16574619370966562,4.477785288206541e-05,2158.450473824873,0.0757850521252138,28880.062617169948,6.556433293579416,156.33203567631764,0.7505386088292808,1019.1560770625063,0.49494543536092483,11648.988793773031,5.455465763699409,1313.0567989696362,1.5436081884466322,6757.029719812971,1.4553824919783336,283.97922941325515,0.30437092417953426,611.9349320678467,2.298926025047849,26.73779700168373,0.3633957269553914,52855.72847477206,19.298851510201988,3223.6099380767523,0.13898766958239844,16653.72702984885,6.094073630975036,2.1810382809024333,3.051761045329161,1032.7759194872788,0.6912503523487488,16.095369553423296,0.6172013095628999,1032.7759194872788,31.394361536441316,0.0928062372082582,8.664934757666515
0,2025,0.1729834004780107,4.6733050601523786e-05,2177.8564547971437,0.07646408657062248,29089.089796297034,6.603887233505331,156.32731471198733,0.7505284856076024,1121.963463176947,0.516936195149158,11812.273386462717,5.531935362986375,1333.659779798833,1.5676815724652788,6756.884788963271,1.4553512756258908,285.3551422783573,0.3057562246833019,611.895517938587,2.2988461006089675,26.941375222768727,0.36615922387855937,53372.24701964765,19.473545761081088,3242.960863925328,0.1398219951179376,17258.057219063667,6.2383797537901415,2.310271046475136,2.992173565232703,1101.9914120011754,0.7026518961931032,16.50339298664568,0.6100359566251189,1101.9914120011754,32.103933210380184,0.0928062372082582,8.892601522000184
0,2026,0.18053661541466529,4.8773620823079436e-05,2192.9239540575145,0.0769909310401818,28537.31849248957,6.478622555423428,156.3227837407853,0.7505187364595682,1224.7708541080476,0.538943053818205,11975.122482302535,5.608201009964973,1353.8932629898284,1.591321492231485,6756.749824470241,1.455322205906156,286.69697580698386,0.30710738748038147,611.8579164125174,2.2987831420942246,27.14654708413662,0.3689465818700744,53122.80309346216,19.474757096288677,3261.5539683844318,0.14062364677825442,17869.682172670266,6.37206791114505,2.4469215385090144,2.9287116602674357,1367.6601764935065,0.7150601377556651,16.87530413227715,0.5926288177350237,1367.6601764935065,32.769907923621105,0.0928062372082582,9.11847539986856
