master_id,year,co-electricity_total_demand-gwh,co-emissions_total-mtco2e,im-electricity_cement_demand-gwh,im-electricity_copper_demand-gwh,im-electricity_fishing_demand-gwh,im-electricity_iron_demand-gwh,im-electricity_other_industries_demand-gwh,im-electricity_other_mining_demand-gwh,im-electricity_pulp_demand-gwh,im-electricity_saltpeter_demand-gwh,im-electricity_steel_demand-gwh,im-electricity_sugar_demand-gwh,im-electricity_total_demand-gwh,im-emissions_cement-mtco2e,im-emissions_copper-mtco2e,im-emissions_fishing-mtco2e,im-emissions_iron-mtco2e,im-emissions_other_industries-mtco2e,im-emissions_other_mining-mtco2e,im-emissions_pulp-mtco2e,im-emissions_saltpeter-mtco2e,im-emissions_steel-mtco2e,im-emissions_sugar-mtco2e,im-emissions_total-mtco2e,pu-electricity_total_demand-gwh,pu-emissions_total-mtco2e,re-electricity_total_demand-gwh,re-emissions_total-mtco2e,tx-electricity_total_demand-gwh,tx-emissions_aviation-mtco2e,tx-emissions_bus-mtco2e,tx-emissions_maritime-mtco2e,tx-emissions_private-mtco2e,tx-emissions_taxi-mtco2e,tx-emissions_total-mtco2e,tx-emissions_train-mtco2e,tx-emissions_truck-mtco2e,all-electricity_total_demand-gwh
19,2045,46002.979891935334,5.6551399886655,1536.0744115378989,64398.33855254505,150.87004364010107,1204.3488435158658,14417.321135948187,1575.6563218845783,8554.034362595108,340.6969983673853,512.7423914239379,26.830384494840537,92716.91344595297,0.20110900167304394,6.5411597826281,0.7381761109141847,0.3903737688902924,4.917942509806029,1.7624725542291961,1.7935190421532257,0.32242046943937996,1.1304104696542292,0.20461012110049717,18.002193830488178,4220.015849930727,0.1746579514431051,39459.60258179469,6.082221419002007,11044.686306512825,6.957620072801564,0.0,1.0840589157285607,17.92448435725558,0.0,33.574595317801766,0.08775858643008573,7.5206733855859795,193444.19807612654
19,2046,48362.00457519679,5.743491323604407,1531.2117261608714,66517.14919853557,150.8224862546515,1201.3043672859603,14592.576680158685,1592.098241060764,8625.524290098605,341.3755816310565,511.0445317781109,26.94077208027126,95090.04787504455,0.1999776371808217,6.576158699261187,0.7380055798703838,0.3883153060589891,4.947476581666247,1.7794394364090054,1.8065732465852489,0.32256694355629223,1.1190625033199773,0.20396213539569039,18.08153806930384,4240.158208602934,0.17522103338698153,40793.10227627666,6.170731118124745,11868.379032270463,7.300407659635344,0.0,1.1072010989666357,17.19993406982811,0.0,32.9706701112129,0.08756444601554066,7.275562836767268,200353.69196739138
19,2047,50835.318060370664,5.829993087209559,1527.8920841643455,68695.66146256533,150.7798307495807,1198.2598978567512,14771.054964134699,1608.6842275652377,8697.165987153763,342.07384894958915,509.41303571121944,27.05304233553953,97528.03838118605,0.19914377449366963,6.605204450676372,0.7378499730429714,0.38644933019716676,4.981063592334353,1.7967555979133338,1.8196312991457313,0.32280464437275846,1.1092315914120638,0.20357683848404656,18.16171109207247,4259.577528784001,0.17575250858201624,42241.14429968118,6.270292758646782,12797.722743691913,7.654785034433849,0.0,1.1303929377684179,16.303310482166882,0.0,32.20082077662658,0.08737030560099555,7.02496201665643,207661.8010137138
19,2048,53428.249827164975,5.91436303461761,1525.762607610212,70945.2940414666,150.74089276667732,1195.2154182814013,14953.107280562012,1625.4602012612338,8768.95921339815,342.78185829044463,507.8317314459528,27.16680083757675,100042.32004592025,0.1985373081390122,6.627225550630675,0.7377056643225632,0.38472854683611385,5.018062173702059,1.8144254061896123,1.8326931372737185,0.3231064805803435,1.1005451798668269,0.20339007087932343,18.240419518420246,4278.272050767966,0.1762524499249809,43904.155701931115,6.386995807791191,13802.382624768785,8.02167296680991,0.0,1.1561837247013,15.286520731281552,0.0,31.320781033623746,0.08717616518645042,6.7692274456445345,215455.3802505531
19,2049,56051.225761139096,5.9861383906536965,1521.923436137072,73265.80906927644,150.7047532243632,1192.1709499662252,15134.870094732752,1642.42422193131,8840.903778558335,343.4920507641807,506.28824280949414,27.28174141532818,102625.8683388155,0.19776295845233832,6.641542297061734,0.7375698639621941,0.38311686787709454,5.0565786539708295,1.8324100232750549,1.8457587091324825,0.3234516852710104,1.092718894174268,0.2033524422140508,18.314262395391054,4296.240895032125,0.17672096611338162,46024.67735436117,6.5367101418567035,14908.603459824759,8.399429580862291,0.0,1.179013143986372,14.096555023970865,0.0,30.26509969657057,0.08698202477190536,6.503119922979136,223906.61580917262
19,2050,58795.72817903246,6.0549076682535325,1520.7947368552445,75656.93520316164,150.67071969537582,1189.1264747831685,15318.149679540687,1659.5752438292413,8912.99956826269,344.19877933085536,504.77321167270753,27.397630699082242,105284.6212478307,0.19738165416778153,6.647458783328053,0.7374404566169378,0.38158702871786987,5.0967598605021465,1.8506800396995413,1.8588279789357078,0.32382456294979806,1.0855379378991543,0.20342634522111933,18.38292464803811,4313.475301712931,0.1771578415692016,49422.02309358258,6.774649238449907,16128.663966782182,8.78903893936442,0.0,1.2031958261367501,12.719087464631151,0.0,29.031154062790783,0.08678788435736023,6.233043948301101,233944.51178894084
20,2015,8541.7147999837,2.3095726331506126,1977.2470664680477,24821.07584583781,156.44413760516443,808.872992417615,11226.164916115216,1179.8234285078788,5467.724644329799,322.09353989893447,612.5361691559593,25.534084925632122,46597.51682526206,0.3176081437441598,5.011520254807054,0.7530375853619812,0.4486289679825605,5.257448474003852,1.39508610462086,1.1792554210263948,0.34636858720363434,2.309592406630991,0.3474643639043997,17.366010309285887,3169.4357365451074,0.13665191985863911,12554.80664582671,4.395799780403655,416.89725437371357,1.2192389961834447,3.2889990074069986,0.7155030288297425,12.861071093766798,0.5915915670392273,26.00489016974963,0.09818451028228267,7.230301966241134,71280.37126199128
20,2016,8541.7147999837,2.3095726331506126,1977.2470664680477,24821.07584583781,156.44413760516443,808.872992417615,11226.164916115216,1179.8234285078788,5467.724644329799,322.09353989893447,612.5361691559593,25.534084925632122,46597.51682526206,0.3176081437441598,5.011520254807054,0.7530375853619812,0.4486289679825605,5.257448474003852,1.39508610462086,1.1792554210263948,0.34636858720363434,2.309592406630991,0.3474643639043997,17.366010309285887,3203.9535730068924,0.13814017487118951,12691.539111360898,4.4436737587869874,421.74518053138263,1.3694773395652762,3.3363060030634872,0.6335466055875716,13.53758612324093,0.5980333041056856,26.80322014883559,0.09796880703150253,7.230301966241134,71456.46949014491
20,2017,8541.7147999837,2.3095726331506126,1977.2470664680477,24821.07584583781,156.44413760516443,808.872992417615,11226.164916115216,1179.8234285078788,5467.724644329799,322.09353989893447,612.5361691559593,25.534084925632122,46597.51682526206,0.3176081437441598,5.011520254807054,0.7530375853619812,0.4486289679825605,5.257448474003852,1.39508610462086,1.1792554210263948,0.34636858720363434,2.309592406630991,0.3474643639043997,17.366010309285887,3248.4041671650466,0.14005668605345764,12867.617335163619,4.505323821536712,457.44364980769905,1.4743564671338134,3.371600856934956,0.6113223213491323,13.594859667885135,0.6063313681189698,26.979860834408502,0.0910881867453628,7.230301966241134,71712.69677738212
20,2018,9141.687479771,2.4717977266268583,2042.861917034065,25312.768691222744,156.27445621183438,811.3841119630291,11037.738700011118,1201.5253614011745,5472.217610882291,334.7296514409707,610.7535840616381,25.477000632895322,47005.73108486176,0.3280929526094553,5.11831789924377,0.752747473448615,0.45231789098317754,5.179118231157062,1.422358589916476,1.1802244447992014,0.3600109209973822,2.303440182945451,0.346837112919866,17.443465699020457,3306.9931700695383,0.1425827823037099,13406.861278760456,4.846125141963311,502.5195101456637,1.56170496714097,3.349865778045398,0.6613107516166645,13.947915643917725,0.6316695123332486,27.728719970224486,0.0928062372082582,7.483447079962226,73363.79252360843
