master_id,year,ag-aov-aplicación_de_urea-mtco2e,ag-aov-captura_de_c_en_suelo-mtco2e,ag-aov-fermentacion_entérica-mtco2e,ag-aov-gestión_de_estiercol-mtco2e,ag-aov-suelos_agricolas-mtco2e,ag-emissions_total-mtco2e,fo-aov-4a_forestal-mtco2e,fo-aov-4b_cultivo-mtco2e,fo-aov-4c_pastizal-mtco2e,fo-aov-4d_humedal-mtco2e,fo-aov-4e_asentamientos-mtco2e,fo-aov-4f_otras_tierras-mtco2e,fo-aov-incendios-mtco2e,fo-emissions_total-mtco2e,ip-aov-a_industria_mineral-mtco2e,ip-aov-b_industria_química-mtco2e,ip-aov-c_industria_metálica-mtco2e,ip-aov-d_uso_no_energético_de_productos_de_combustibles_y_solventes-mtco2e,ip-aov-e_industria_electrónica-mtco2e,ip-aov-f_uso_de_productos_de_sao-mtco2e,ip-aov-g_otra_producción_y_usos-mtco2e,ip-emissions_total-mtco2e,wa-aov-a-rsu-mtco2e,wa-aov-b-compostaje-mtco2e,wa-aov-c1-incineracion-mtco2e,wa-aov-d1-aguasdomesticas-mtco2e,wa-aov-d2-aguasindustriales-mtco2e,wa-emissions_total-mtco2e
11,2050,0.45687740000000004,0.0,3.4838496153336216,1.3265685320527725,3.798056857677361,9.065352405063756,-77.6002616185082,1.5736935822847533,0.5145619234871224,0.020583765869186883,0.37835403710779564,0.5537823690724877,4.726141001807672,-69.83314493887917,3.6593636231722453,1.0981223788306695,1.8037360734065304,0.580629799996502,0.0,-5.393595669738349,0.36536818313217784,2.1136243887997765,5.566193754678635,0.1054982459405765,0.0030165950440420148,0.9989427350472081,0.01582832175732061,6.689479652467783
12,2015,0.4330157115863333,0.0,5.277092665909827,1.5815333958245383,3.9412407726150103,11.23288254593571,-76.41580143793006,1.5679061194896617,1.6516167762518703,0.020583765869186883,0.3701788001841833,0.5512040005528577,24.409135118972518,-47.84517685660978,1.92165318790869,0.7099407346229654,1.3929354580955824,0.580629799996502,0.0,2.2861842677116693,0.2423257792743237,7.133669227609733,2.809851549935041,0.05994730686512499,0.0004790104742595,0.9708017518602797,0.03189269686986161,3.872972316004567
12,2016,0.3569512232,0.0,5.1164270480243434,1.5590457963890278,3.9167199231477707,10.94914399076114,-75.68159774276369,1.5498697191064177,1.6611811610999871,0.020583765869186883,0.36869201077208885,0.5485934279983422,3.3370944816685753,-68.19558317624909,2.051440076052324,0.7379498406022267,1.7127645241888874,0.5197035665735197,0.0,2.5735902656698255,0.27226847249832703,7.86771674558511,2.8787532002819356,0.05994730686512499,0.0005330802546889999,0.9538083047730587,0.01582832175732061,3.908870213932129
12,2017,0.4012195999999996,0.0,5.083247038813286,1.5560818684602116,3.8888466189959483,10.929395126269444,-70.98703959682274,1.5463565482941652,1.6236043422471333,0.020583765869186883,0.36169779431900134,0.5499184836698144,85.93863863145117,19.053759969027737,2.0326302888307493,0.8238146678234426,1.7125306503694504,0.580629799996502,0.0,2.8321656936128483,0.27173104473867465,8.253502145371668,3.039758808444985,0.05994730686512499,0.0004733254956703845,0.9217994776947485,0.01582832175732061,4.03780724025785
12,2018,0.40644539999999985,0.0,5.054976453805747,1.5534792989673405,3.879309439239611,10.894210592012698,-67.84835571740373,1.5460623874575532,1.585818863867428,0.020583765869186883,0.35992535443162743,0.5511513846049274,3.8650566362613765,-59.91975732491164,2.09402174348243,0.8295526864711069,1.7150223605178017,0.580629799996502,0.0,3.244254405709905,0.2762761874463824,8.739757183624128,3.200335635828464,0.05994730686512499,0.0005131934749635332,0.9346821401285212,0.01582832175732061,4.211306598054395
12,2019,0.4114499999999999,0.0,5.030700743273571,1.5766727083966936,3.8738443500270683,10.892667801697332,-70.50851571647203,1.5476788143253426,1.547885661092564,0.020583765869186883,0.35599533054017196,0.5522944734791885,6.30982684251083,-60.17425082865475,2.111060193353222,0.8150822152400943,1.7159879924794317,0.580629799996502,0.0,3.5851441448817347,0.2784064787939316,9.086310824744917,3.37068020966631,0.05994730686512499,0.0004969870629752952,0.9488625691792184,0.01582832175732061,4.39581539453095
12,2020,0.41623340000000003,0.0,5.016489548076973,1.5931242088133297,3.911911435623619,10.93775859251392,-73.16287058706735,1.5503835705209357,1.5098627103492213,0.020583765869186883,0.3560092608188738,0.5533500391586039,6.310509348363393,-62.86217189198712,2.0123424544356414,0.7545063868737565,1.7103932931610348,0.580629799996502,0.0,3.6647178449127162,0.27882589120299783,9.001415670582649,3.544038310814978,0.05994730686512499,0.0003610551332161972,0.9633658122143891,0.01582832175732061,4.583540806785029
12,2021,0.4207956,0.0,4.999495310314461,1.5857800132626296,3.9128480500824487,10.91891897365954,-72.42039805259552,1.553660749558606,1.471805105510638,0.020583765869186883,0.35449117155315124,0.55432031826753,6.308144420795391,-62.15739252104101,2.080527982401906,0.7606408937893238,1.7142576191780226,0.580629799996502,0.0,4.094542942277979,0.2924503790766071,9.523049616720341,3.7079610749051635,0.05994730686512499,0.0004110354235545485,0.9726279425292289,0.01582832175732061,4.756775681480392
12,2022,0.4251365999999999,0.0,4.978064259843505,1.5775296002863934,3.899794512986265,10.880524973116163,-72.3476419316492,1.5561360613124438,1.420944885282441,0.020583765869186883,0.3558752655350998,0.5550913239701557,6.1313161480008045,-62.307694481679064,2.1312590515924494,0.7575752771116878,1.7171327364703548,0.580629799996502,0.0,4.2196468261904565,0.29251657385014135,9.698760265211591,3.87627425457732,0.061937276387405406,0.00045121820572476733,0.9789876045972555,0.01582832175732061,4.933478675525026
12,2023,0.42925640000000004,0.0,4.952617930245163,1.575363948112837,3.891700635962357,10.848938914320357,-73.01371491320421,1.5586496622853834,1.3708428070225522,0.020583765869186883,0.3561357678394339,0.5557809146168007,5.955509107653222,-63.19621288791763,2.1791181013383087,0.7515618262616043,1.7198450858001526,0.580629799996502,0.0,4.544916981419323,0.2936200505106085,10.0696918453265,4.0388320747099575,0.06397306737372084,0.0004914801686836553,0.9845934948918734,0.01582832175732061,5.103718438901557
12,2024,0.433155,0.0,4.925640077441371,1.5774999883916074,3.881734212876086,10.818029278709064,-73.57498974222558,1.5610770420141622,1.3215417667190843,0.020583765869186883,0.35855829363501646,0.5563912308298455,5.780338119693858,-63.97649952346443,2.2240269349697988,0.7657271301540755,1.7223902354729776,0.580629799996502,0.0,4.741495389614875,0.2957234130224268,10.329992903230655,4.195395299192999,0.06604732823785082,0.000530453300825137,0.9899039886633875,0.01582832175732061,5.267705391152383
12,2025,0.43683239999999995,0.0,4.898173021540191,1.5685737872931729,3.8599003102042975,10.763479519037661,-73.7726421483044,1.5633417089428618,1.273080530892038,0.020583765869186883,0.3601123791819082,0.5569243635972734,5.605363741464919,-64.3932356583562,2.266805467729136,0.7791376132409787,1.724814653117617,0.580629799996502,0.0,4.866197312079843,0.2972262068268036,10.514811052990881,4.3409593189565685,0.06815518819577494,0.0005685949410664166,0.9949955211635835,0.01582832175732061,5.420506945014314
12,2026,0.4402886,0.0,4.869943802917553,1.564482732408408,3.840024873213532,10.714740008539493,-74.18518814154605,1.5653973860158743,1.2254939230726891,0.020583765869186883,0.3632091666177018,0.5573823553960293,5.43037225044211,-65.02274929413245,2.3106317530313873,0.7925479656256549,1.7272984507734068,0.580629799996502,0.0,5.226771141675378,0.2979593292651591,10.935838440367489,4.4743974401463396,0.07029918727182656,0.000609612916007467,0.999872337017129,0.01582832175732061,5.561006899108623
12,2027,0.44352359999999996,0.0,4.841210869242825,1.5625704699733038,3.8228051147695434,10.670110053985672,-74.87003593639253,1.5672168012761343,1.1788130057013004,0.020583765869186883,0.36559014299052794,0.5577672012900868,5.255323011130915,-65.92474200813437,2.35553144197715,0.8059581872004872,1.7298430821830753,0.580629799996502,0.0,4.854734786939097,0.29624694719577427,10.622944245492086,4.597594033504043,0.07247857135932156,0.0006537220017483185,1.0045226154985916,0.01582832175732061,5.6910772641210245
12,2028,0.44653740000000003,0.0,4.812778793677306,1.5614681537684936,3.8068313901447723,10.627615737590574,-75.49453257454746,1.568784630595846,1.1330652574154483,0.020583765869186883,0.36902363167047536,0.5580808500037858,5.080240934730346,-66.76475350426237,2.4015308146008554,0.819368278209431,1.7324500367333548,0.580629799996502,0.0,5.091091427877363,0.2966468995792081,10.921717256996715,4.71231863038737,0.07469248884300247,0.0007011655395938349,1.0089311204744251,0.01582832175732061,5.8124717270017126
12,2029,0.44932999999999995,0.0,4.7801461402648275,1.557783576481543,3.7928383340327034,10.580098050779075,-76.07338423546939,1.5700930545384966,1.0882747457102655,0.020583765869186883,0.37182601647852875,0.5583252049710045,4.905153739610001,-67.55912770829191,2.448656791236368,0.8327782380846875,1.7351208400991167,0.580629799996502,0.0,5.026870770088857,0.29652096290679286,10.920577402412325,4.820716879632377,0.07693999467317136,0.0007522032222979104,1.0130850204823716,0.01582832175732061,5.927322419767538
12,2030,0.45190139999999995,0.0,4.745609515348423,1.551938671057496,3.781607935408383,10.5310575218143,-76.78290676537053,1.5711389610463693,1.0444622949604292,0.020583765869186883,0.375293983721897,0.5585021253607039,4.7300746573221755,-68.48285097708975,2.4969369531424297,0.8461880668853661,1.7378570554122883,0.580629799996502,0.0,5.545613637495866,0.3010174605938914,11.508242973526343,4.917707395932004,0.07922008121274272,0.0008071158678002571,0.9979077895645789,0.01582832175732061,6.011470704334446
12,2031,0.4542515999999999,0.0,4.708302869038313,1.5265115133177103,3.772395293345457,10.461461275701481,-76.76387929095263,1.5827699229185108,1.0995341972927521,0.020583765869186883,0.3785420040963833,0.559789264910036,4.729825019940225,-68.39283511592554,2.546399555628276,0.8595977644246999,1.7406602840057301,0.580629799996502,0.0,5.374423092717806,0.30109078551570023,11.402801282288715,5.005087478631155,0.08119528233981448,0.0008659519324200691,1.001590791149407,0.01582832175732061,6.104567825810117
12,2032,0.45638059999999997,0.0,4.668317012810253,1.498335302056045,3.76441104934687,10.387443964213167,-76.71893883812096,1.5844058470705622,1.0639827121460148,0.020583765869186883,0.3818099666234215,0.5599551673422262,4.72958400209498,-68.37861737697456,2.5970735454705802,0.8730073305362186,1.743532166400321,0.580629799996502,0.0,5.003128218951585,0.3088632481656005,11.106234309520808,5.080466473477458,0.08312463559611534,0.0009291674137084258,1.005014648789787,0.01582832175732061,6.18536324703439
12,2033,0.45828840000000004,0.0,4.625746017156895,1.4674999550994485,3.7573528185187963,10.30888719077514,-76.71006730337707,1.5857863882167802,1.028860192868969,0.020583765869186883,0.3845094007410304,0.5600589431068123,4.729349681965032,-68.40091893060927,2.6489885788932477,0.8864167653444156,1.746474383323936,0.580629799996502,0.0,4.525405673391714,0.31146593726392774,10.699381138213743,5.145431537284628,0.08500452147682683,0.0009970873272725468,1.0081718160699218,0.01582832175732061,6.25543328391597
