sector,proceso,agno,potencia
generacion_electrica,PROVIDENCIA                             ,2022        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2023        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2024        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2025        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2026        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2027        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2028        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2029        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2030        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2031        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2032        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2033        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2034        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2035        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2036        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2037        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2038        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2039        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2040        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2041        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2042        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2043        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2044        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2045        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2046        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2047        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2048        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2049        ,       14.00
generacion_electrica,PROVIDENCIA                             ,2050        ,       14.00
generacion_electrica,ALLIPEN                                 ,2017        ,        2.67
generacion_electrica,ALLIPEN                                 ,2018        ,        2.67
generacion_electrica,ALLIPEN                                 ,2019        ,        2.67
generacion_electrica,ALLIPEN                                 ,2020        ,        2.67
generacion_electrica,ALLIPEN                                 ,2021        ,        2.67
generacion_electrica,ALLIPEN                                 ,2022        ,        2.67
generacion_electrica,ALLIPEN                                 ,2023        ,        2.67
generacion_electrica,ALLIPEN                                 ,2024        ,        2.67
generacion_electrica,ALLIPEN                                 ,2025        ,        2.67
generacion_electrica,ALLIPEN                                 ,2026        ,        2.67
generacion_electrica,ALLIPEN                                 ,2027        ,        2.67
generacion_electrica,ALLIPEN                                 ,2028        ,        2.67
generacion_electrica,ALLIPEN                                 ,2029        ,        2.67
generacion_electrica,ALLIPEN                                 ,2030        ,        2.67
generacion_electrica,ALLIPEN                                 ,2031        ,        2.67
generacion_electrica,ALLIPEN                                 ,2032        ,        2.67
generacion_electrica,ALLIPEN                                 ,2033        ,        2.67
generacion_electrica,ALLIPEN                                 ,2034        ,        2.67
generacion_electrica,ALLIPEN                                 ,2035        ,        2.67
generacion_electrica,ALLIPEN                                 ,2036        ,        2.67
generacion_electrica,ALLIPEN                                 ,2037        ,        2.67
generacion_electrica,ALLIPEN                                 ,2038        ,        2.67
generacion_electrica,ALLIPEN                                 ,2039        ,        2.67
generacion_electrica,ALLIPEN                                 ,2040        ,        2.67
generacion_electrica,ALLIPEN                                 ,2041        ,        2.67
generacion_electrica,ALLIPEN                                 ,2042        ,        2.67
generacion_electrica,ALLIPEN                                 ,2043        ,        2.67
generacion_electrica,ALLIPEN                                 ,2044        ,        2.67
generacion_electrica,ALLIPEN                                 ,2045        ,        2.67
generacion_electrica,ALLIPEN                                 ,2046        ,        2.67
generacion_electrica,ALLIPEN                                 ,2047        ,        2.67
generacion_electrica,ALLIPEN                                 ,2048        ,        2.67
generacion_electrica,ALLIPEN                                 ,2049        ,        2.67
generacion_electrica,ALLIPEN                                 ,2050        ,        2.67
generacion_electrica,EL_CANELO                               ,2017        ,        6.08
generacion_electrica,EL_CANELO                               ,2018        ,        6.08
generacion_electrica,EL_CANELO                               ,2019        ,        6.08
generacion_electrica,EL_CANELO                               ,2020        ,        6.08
generacion_electrica,EL_CANELO                               ,2021        ,        6.08
generacion_electrica,EL_CANELO                               ,2022        ,        6.08
generacion_electrica,EL_CANELO                               ,2023        ,        6.08
generacion_electrica,EL_CANELO                               ,2024        ,        6.08
generacion_electrica,EL_CANELO                               ,2025        ,        6.08
generacion_electrica,EL_CANELO                               ,2026        ,        6.08
generacion_electrica,EL_CANELO                               ,2027        ,        6.08
generacion_electrica,EL_CANELO                               ,2028        ,        6.08
generacion_electrica,EL_CANELO                               ,2029        ,        6.08
generacion_electrica,EL_CANELO                               ,2030        ,        6.08
generacion_electrica,EL_CANELO                               ,2031        ,        6.08
generacion_electrica,EL_CANELO                               ,2032        ,        6.08
generacion_electrica,EL_CANELO                               ,2033        ,        6.08
generacion_electrica,EL_CANELO                               ,2034        ,        6.08
generacion_electrica,EL_CANELO                               ,2035        ,        6.08
generacion_electrica,EL_CANELO                               ,2036        ,        6.08
generacion_electrica,EL_CANELO                               ,2037        ,        6.08
generacion_electrica,EL_CANELO                               ,2038        ,        6.08
generacion_electrica,EL_CANELO                               ,2039        ,        6.08
generacion_electrica,EL_CANELO                               ,2040        ,        6.08
generacion_electrica,EL_CANELO                               ,2041        ,        6.08
generacion_electrica,EL_CANELO                               ,2042        ,        6.08
generacion_electrica,EL_CANELO                               ,2043        ,        6.08
generacion_electrica,EL_CANELO                               ,2044        ,        6.08
generacion_electrica,EL_CANELO                               ,2045        ,        6.08
generacion_electrica,EL_CANELO                               ,2046        ,        6.08
generacion_electrica,EL_CANELO                               ,2047        ,        6.08
generacion_electrica,EL_CANELO                               ,2048        ,        6.08
generacion_electrica,EL_CANELO                               ,2049        ,        6.08
generacion_electrica,EL_CANELO                               ,2050        ,        6.08
generacion_electrica,LOS_BAJOS                               ,2017        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2018        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2019        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2020        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2021        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2022        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2023        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2024        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2025        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2026        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2027        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2028        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2029        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2030        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2031        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2032        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2033        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2034        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2035        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2036        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2037        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2038        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2039        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2040        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2041        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2042        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2043        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2044        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2045        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2046        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2047        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2048        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2049        ,        5.60
generacion_electrica,LOS_BAJOS                               ,2050        ,        5.60
generacion_electrica,AUX_DEL_MAIPO                           ,2017        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2018        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2019        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2020        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2021        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2022        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2023        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2024        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2025        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2026        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2027        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2028        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2029        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2030        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2031        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2032        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2033        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2034        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2035        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2036        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2037        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2038        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2039        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2040        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2041        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2042        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2043        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2044        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2045        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2046        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2047        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2048        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2049        ,        5.10
generacion_electrica,AUX_DEL_MAIPO                           ,2050        ,        5.10
generacion_electrica,DONGO                                   ,2017        ,        6.00
generacion_electrica,DONGO                                   ,2018        ,        6.00
generacion_electrica,DONGO                                   ,2019        ,        6.00
generacion_electrica,DONGO                                   ,2020        ,        6.00
generacion_electrica,DONGO                                   ,2021        ,        6.00
generacion_electrica,DONGO                                   ,2022        ,        6.00
generacion_electrica,DONGO                                   ,2023        ,        6.00
generacion_electrica,DONGO                                   ,2024        ,        6.00
generacion_electrica,DONGO                                   ,2025        ,        6.00
generacion_electrica,DONGO                                   ,2026        ,        6.00
generacion_electrica,DONGO                                   ,2027        ,        6.00
generacion_electrica,DONGO                                   ,2028        ,        6.00
generacion_electrica,DONGO                                   ,2029        ,        6.00
generacion_electrica,DONGO                                   ,2030        ,        6.00
generacion_electrica,DONGO                                   ,2031        ,        6.00
generacion_electrica,DONGO                                   ,2032        ,        6.00
generacion_electrica,DONGO                                   ,2033        ,        6.00
generacion_electrica,DONGO                                   ,2034        ,        6.00
generacion_electrica,DONGO                                   ,2035        ,        6.00
generacion_electrica,DONGO                                   ,2036        ,        6.00
generacion_electrica,DONGO                                   ,2037        ,        6.00
generacion_electrica,DONGO                                   ,2038        ,        6.00
generacion_electrica,DONGO                                   ,2039        ,        6.00
generacion_electrica,DONGO                                   ,2040        ,        6.00
generacion_electrica,DONGO                                   ,2041        ,        6.00
generacion_electrica,DONGO                                   ,2042        ,        6.00
generacion_electrica,DONGO                                   ,2043        ,        6.00
generacion_electrica,DONGO                                   ,2044        ,        6.00
generacion_electrica,DONGO                                   ,2045        ,        6.00
generacion_electrica,DONGO                                   ,2046        ,        6.00
generacion_electrica,DONGO                                   ,2047        ,        6.00
generacion_electrica,DONGO                                   ,2048        ,        6.00
generacion_electrica,DONGO                                   ,2049        ,        6.00
generacion_electrica,DONGO                                   ,2050        ,        6.00
generacion_electrica,PURISIMA                                ,2017        ,        0.42
generacion_electrica,PURISIMA                                ,2018        ,        0.42
generacion_electrica,PURISIMA                                ,2019        ,        0.42
generacion_electrica,PURISIMA                                ,2020        ,        0.42
generacion_electrica,PURISIMA                                ,2021        ,        0.42
generacion_electrica,PURISIMA                                ,2022        ,        0.42
generacion_electrica,PURISIMA                                ,2023        ,        0.42
generacion_electrica,PURISIMA                                ,2024        ,        0.42
generacion_electrica,PURISIMA                                ,2025        ,        0.42
generacion_electrica,PURISIMA                                ,2026        ,        0.42
generacion_electrica,PURISIMA                                ,2027        ,        0.42
generacion_electrica,PURISIMA                                ,2028        ,        0.42
generacion_electrica,PURISIMA                                ,2029        ,        0.42
generacion_electrica,PURISIMA                                ,2030        ,        0.42
generacion_electrica,PURISIMA                                ,2031        ,        0.42
generacion_electrica,PURISIMA                                ,2032        ,        0.42
generacion_electrica,PURISIMA                                ,2033        ,        0.42
generacion_electrica,PURISIMA                                ,2034        ,        0.42
generacion_electrica,PURISIMA                                ,2035        ,        0.42
generacion_electrica,PURISIMA                                ,2036        ,        0.42
generacion_electrica,PURISIMA                                ,2037        ,        0.42
generacion_electrica,PURISIMA                                ,2038        ,        0.42
generacion_electrica,PURISIMA                                ,2039        ,        0.42
generacion_electrica,PURISIMA                                ,2040        ,        0.42
generacion_electrica,PURISIMA                                ,2041        ,        0.42
generacion_electrica,PURISIMA                                ,2042        ,        0.42
generacion_electrica,PURISIMA                                ,2043        ,        0.42
generacion_electrica,PURISIMA                                ,2044        ,        0.42
generacion_electrica,PURISIMA                                ,2045        ,        0.42
generacion_electrica,PURISIMA                                ,2046        ,        0.42
generacion_electrica,PURISIMA                                ,2047        ,        0.42
generacion_electrica,PURISIMA                                ,2048        ,        0.42
generacion_electrica,PURISIMA                                ,2049        ,        0.42
generacion_electrica,PURISIMA                                ,2050        ,        0.42
generacion_electrica,CARENA                                  ,2017        ,       10.00
generacion_electrica,CARENA                                  ,2018        ,       10.00
generacion_electrica,CARENA                                  ,2019        ,       10.00
generacion_electrica,CARENA                                  ,2020        ,       10.00
generacion_electrica,CARENA                                  ,2021        ,       10.00
generacion_electrica,CARENA                                  ,2022        ,       10.00
generacion_electrica,CARENA                                  ,2023        ,       10.00
generacion_electrica,CARENA                                  ,2024        ,       10.00
generacion_electrica,CARENA                                  ,2025        ,       10.00
generacion_electrica,CARENA                                  ,2026        ,       10.00
generacion_electrica,CARENA                                  ,2027        ,       10.00
generacion_electrica,CARENA                                  ,2028        ,       10.00
generacion_electrica,CARENA                                  ,2029        ,       10.00
generacion_electrica,CARENA                                  ,2030        ,       10.00
generacion_electrica,CARENA                                  ,2031        ,       10.00
generacion_electrica,CARENA                                  ,2032        ,       10.00
generacion_electrica,CARENA                                  ,2033        ,       10.00
generacion_electrica,CARENA                                  ,2034        ,       10.00
generacion_electrica,CARENA                                  ,2035        ,       10.00
generacion_electrica,CARENA                                  ,2036        ,       10.00
generacion_electrica,CARENA                                  ,2037        ,       10.00
generacion_electrica,CARENA                                  ,2038        ,       10.00
generacion_electrica,CARENA                                  ,2039        ,       10.00
generacion_electrica,CARENA                                  ,2040        ,       10.00
generacion_electrica,CARENA                                  ,2041        ,       10.00
generacion_electrica,CARENA                                  ,2042        ,       10.00
generacion_electrica,CARENA                                  ,2043        ,       10.00
generacion_electrica,CARENA                                  ,2044        ,       10.00
generacion_electrica,CARENA                                  ,2045        ,       10.00
generacion_electrica,CARENA                                  ,2046        ,       10.00
generacion_electrica,CARENA                                  ,2047        ,       10.00
generacion_electrica,CARENA                                  ,2048        ,       10.00
generacion_electrica,CARENA                                  ,2049        ,       10.00
generacion_electrica,CARENA                                  ,2050        ,       10.00
generacion_electrica,RECA                                    ,2017        ,        1.60
generacion_electrica,RECA                                    ,2018        ,        1.60
generacion_electrica,RECA                                    ,2019        ,        1.60
generacion_electrica,RECA                                    ,2020        ,        1.60
generacion_electrica,RECA                                    ,2021        ,        1.60
generacion_electrica,RECA                                    ,2022        ,        1.60
generacion_electrica,RECA                                    ,2023        ,        1.60
generacion_electrica,RECA                                    ,2024        ,        1.60
generacion_electrica,RECA                                    ,2025        ,        1.60
generacion_electrica,RECA                                    ,2026        ,        1.60
generacion_electrica,RECA                                    ,2027        ,        1.60
generacion_electrica,RECA                                    ,2028        ,        1.60
generacion_electrica,RECA                                    ,2029        ,        1.60
generacion_electrica,RECA                                    ,2030        ,        1.60
generacion_electrica,RECA                                    ,2031        ,        1.60
generacion_electrica,RECA                                    ,2032        ,        1.60
generacion_electrica,RECA                                    ,2033        ,        1.60
generacion_electrica,RECA                                    ,2034        ,        1.60
generacion_electrica,RECA                                    ,2035        ,        1.60
generacion_electrica,RECA                                    ,2036        ,        1.60
generacion_electrica,RECA                                    ,2037        ,        1.60
generacion_electrica,RECA                                    ,2038        ,        1.60
generacion_electrica,RECA                                    ,2039        ,        1.60
generacion_electrica,RECA                                    ,2040        ,        1.60
generacion_electrica,RECA                                    ,2041        ,        1.60
generacion_electrica,RECA                                    ,2042        ,        1.60
generacion_electrica,RECA                                    ,2043        ,        1.60
generacion_electrica,RECA                                    ,2044        ,        1.60
generacion_electrica,RECA                                    ,2045        ,        1.60
generacion_electrica,RECA                                    ,2046        ,        1.60
generacion_electrica,RECA                                    ,2047        ,        1.60
generacion_electrica,RECA                                    ,2048        ,        1.60
generacion_electrica,RECA                                    ,2049        ,        1.60
generacion_electrica,RECA                                    ,2050        ,        1.60
generacion_electrica,DON_WALTERIO                            ,2017        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2018        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2019        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2020        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2021        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2022        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2023        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2024        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2025        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2026        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2027        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2028        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2029        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2030        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2031        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2032        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2033        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2034        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2035        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2036        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2037        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2038        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2039        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2040        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2041        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2042        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2043        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2044        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2045        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2046        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2047        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2048        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2049        ,        2.95
generacion_electrica,DON_WALTERIO                            ,2050        ,        2.95
generacion_electrica,RENAICO                                 ,2017        ,        6.24
generacion_electrica,RENAICO                                 ,2018        ,        6.24
generacion_electrica,RENAICO                                 ,2019        ,        6.24
generacion_electrica,RENAICO                                 ,2020        ,        6.24
generacion_electrica,RENAICO                                 ,2021        ,        6.24
generacion_electrica,RENAICO                                 ,2022        ,        6.24
generacion_electrica,RENAICO                                 ,2023        ,        6.24
generacion_electrica,RENAICO                                 ,2024        ,        6.24
generacion_electrica,RENAICO                                 ,2025        ,        6.24
generacion_electrica,RENAICO                                 ,2026        ,        6.24
generacion_electrica,RENAICO                                 ,2027        ,        6.24
generacion_electrica,RENAICO                                 ,2028        ,        6.24
generacion_electrica,RENAICO                                 ,2029        ,        6.24
generacion_electrica,RENAICO                                 ,2030        ,        6.24
generacion_electrica,RENAICO                                 ,2031        ,        6.24
generacion_electrica,RENAICO                                 ,2032        ,        6.24
generacion_electrica,RENAICO                                 ,2033        ,        6.24
generacion_electrica,RENAICO                                 ,2034        ,        6.24
generacion_electrica,RENAICO                                 ,2035        ,        6.24
generacion_electrica,RENAICO                                 ,2036        ,        6.24
generacion_electrica,RENAICO                                 ,2037        ,        6.24
generacion_electrica,RENAICO                                 ,2038        ,        6.24
generacion_electrica,RENAICO                                 ,2039        ,        6.24
generacion_electrica,RENAICO                                 ,2040        ,        6.24
generacion_electrica,RENAICO                                 ,2041        ,        6.24
generacion_electrica,RENAICO                                 ,2042        ,        6.24
generacion_electrica,RENAICO                                 ,2043        ,        6.24
generacion_electrica,RENAICO                                 ,2044        ,        6.24
generacion_electrica,RENAICO                                 ,2045        ,        6.24
generacion_electrica,RENAICO                                 ,2046        ,        6.24
generacion_electrica,RENAICO                                 ,2047        ,        6.24
generacion_electrica,RENAICO                                 ,2048        ,        6.24
generacion_electrica,RENAICO                                 ,2049        ,        6.24
generacion_electrica,RENAICO                                 ,2050        ,        6.24
generacion_electrica,ALTO_RENAICO                            ,2017        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2018        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2019        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2020        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2021        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2022        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2023        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2024        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2025        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2026        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2027        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2028        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2029        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2030        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2031        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2032        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2033        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2034        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2035        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2036        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2037        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2038        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2039        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2040        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2041        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2042        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2043        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2044        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2045        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2046        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2047        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2048        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2049        ,        1.50
generacion_electrica,ALTO_RENAICO                            ,2050        ,        1.50
generacion_electrica,TRAILELFU                               ,2017        ,        2.50
generacion_electrica,TRAILELFU                               ,2018        ,        2.50
generacion_electrica,TRAILELFU                               ,2019        ,        2.50
generacion_electrica,TRAILELFU                               ,2020        ,        2.50
generacion_electrica,TRAILELFU                               ,2021        ,        2.50
generacion_electrica,TRAILELFU                               ,2022        ,        2.50
generacion_electrica,TRAILELFU                               ,2023        ,        2.50
generacion_electrica,TRAILELFU                               ,2024        ,        2.50
generacion_electrica,TRAILELFU                               ,2025        ,        2.50
generacion_electrica,TRAILELFU                               ,2026        ,        2.50
generacion_electrica,TRAILELFU                               ,2027        ,        2.50
generacion_electrica,TRAILELFU                               ,2028        ,        2.50
generacion_electrica,TRAILELFU                               ,2029        ,        2.50
generacion_electrica,TRAILELFU                               ,2030        ,        2.50
generacion_electrica,TRAILELFU                               ,2031        ,        2.50
generacion_electrica,TRAILELFU                               ,2032        ,        2.50
generacion_electrica,TRAILELFU                               ,2033        ,        2.50
generacion_electrica,TRAILELFU                               ,2034        ,        2.50
generacion_electrica,TRAILELFU                               ,2035        ,        2.50
generacion_electrica,TRAILELFU                               ,2036        ,        2.50
generacion_electrica,TRAILELFU                               ,2037        ,        2.50
generacion_electrica,TRAILELFU                               ,2038        ,        2.50
generacion_electrica,TRAILELFU                               ,2039        ,        2.50
generacion_electrica,TRAILELFU                               ,2040        ,        2.50
generacion_electrica,TRAILELFU                               ,2041        ,        2.50
generacion_electrica,TRAILELFU                               ,2042        ,        2.50
generacion_electrica,TRAILELFU                               ,2043        ,        2.50
generacion_electrica,TRAILELFU                               ,2044        ,        2.50
generacion_electrica,TRAILELFU                               ,2045        ,        2.50
generacion_electrica,TRAILELFU                               ,2046        ,        2.50
generacion_electrica,TRAILELFU                               ,2047        ,        2.50
generacion_electrica,TRAILELFU                               ,2048        ,        2.50
generacion_electrica,TRAILELFU                               ,2049        ,        2.50
generacion_electrica,TRAILELFU                               ,2050        ,        2.50
generacion_electrica,NALCAS                                  ,2017        ,        6.80
generacion_electrica,NALCAS                                  ,2018        ,        6.80
generacion_electrica,NALCAS                                  ,2019        ,        6.80
generacion_electrica,NALCAS                                  ,2020        ,        6.80
generacion_electrica,NALCAS                                  ,2021        ,        6.80
generacion_electrica,NALCAS                                  ,2022        ,        6.80
generacion_electrica,NALCAS                                  ,2023        ,        6.80
generacion_electrica,NALCAS                                  ,2024        ,        6.80
generacion_electrica,NALCAS                                  ,2025        ,        6.80
generacion_electrica,NALCAS                                  ,2026        ,        6.80
generacion_electrica,NALCAS                                  ,2027        ,        6.80
generacion_electrica,NALCAS                                  ,2028        ,        6.80
generacion_electrica,NALCAS                                  ,2029        ,        6.80
generacion_electrica,NALCAS                                  ,2030        ,        6.80
generacion_electrica,NALCAS                                  ,2031        ,        6.80
generacion_electrica,NALCAS                                  ,2032        ,        6.80
generacion_electrica,NALCAS                                  ,2033        ,        6.80
generacion_electrica,NALCAS                                  ,2034        ,        6.80
generacion_electrica,NALCAS                                  ,2035        ,        6.80
generacion_electrica,NALCAS                                  ,2036        ,        6.80
generacion_electrica,NALCAS                                  ,2037        ,        6.80
generacion_electrica,NALCAS                                  ,2038        ,        6.80
generacion_electrica,NALCAS                                  ,2039        ,        6.80
generacion_electrica,NALCAS                                  ,2040        ,        6.80
generacion_electrica,NALCAS                                  ,2041        ,        6.80
generacion_electrica,NALCAS                                  ,2042        ,        6.80
generacion_electrica,NALCAS                                  ,2043        ,        6.80
generacion_electrica,NALCAS                                  ,2044        ,        6.80
generacion_electrica,NALCAS                                  ,2045        ,        6.80
generacion_electrica,NALCAS                                  ,2046        ,        6.80
generacion_electrica,NALCAS                                  ,2047        ,        6.80
generacion_electrica,NALCAS                                  ,2048        ,        6.80
generacion_electrica,NALCAS                                  ,2049        ,        6.80
generacion_electrica,NALCAS                                  ,2050        ,        6.80
generacion_electrica,CALLAO                                  ,2017        ,        3.30
generacion_electrica,CALLAO                                  ,2018        ,        3.30
generacion_electrica,CALLAO                                  ,2019        ,        3.30
generacion_electrica,CALLAO                                  ,2020        ,        3.30
