master_id,year,el-emissions_total-mtco2e,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE
101,2017,37.47,0.0,896.93
101,2018,39.6,0.0,980.27
101,2019,40.86,0.0,971.04
101,2020,43.65,0.0,1003.99
101,2021,39.37,0.0,866.57
101,2022,41.44,1223.34,1484.12
101,2023,40.47,2063.21,1773.73
101,2024,35.63,1473.95,1502.11
101,2025,32.93,1684.17,1593.86
101,2026,30.71,593.38,1196.5
101,2027,29.38,1026.69,1455.92
101,2028,31.38,558.69,1492.63
101,2029,26.59,7537.81,3547.72
101,2030,25.78,2710.28,1845.84
101,2031,22.5,4821.73,2437.68
101,2032,22.64,1884.14,1419.81
101,2033,22.39,1995.63,1419.99
101,2034,20.66,2792.23,1626.78
101,2035,20.2,2193.07,1467.96
101,2036,19.4,2155.37,1430.14
101,2037,18.55,2037.83,1402.03
101,2038,17.22,1957.96,1461.81
101,2039,15.75,2132.29,1307.43
101,2040,8.25,5337.85,1705.02
101,2041,4.72,2246.09,1142.89
101,2042,4.95,1055.31,1087.7
101,2043,4.92,1241.54,1163.08
101,2044,4.95,1166.72,1025.24
101,2045,5.14,1164.38,1125.85
101,2046,5.36,785.86,1130.61
101,2047,5.42,743.16,1136.95
101,2048,5.55,543.85,1128.95
101,2049,5.73,414.58,1142.21
101,2050,5.75,238.61,1099.26
102,2017,37.46,0.0,896.9
102,2018,39.6,0.0,980.02
102,2019,40.84,0.0,970.92
102,2020,43.68,0.0,1005.97
102,2021,39.44,0.0,870.81
102,2022,41.27,1479.71,1566.84
102,2023,40.44,1992.68,1746.63
102,2024,35.66,1415.45,1486.61
102,2025,32.77,1880.97,1662.32
102,2026,30.67,496.54,1167.71
102,2027,29.25,1126.79,1495.0
102,2028,31.13,666.72,1531.84
102,2029,26.03,7852.85,3639.38
102,2030,25.57,2565.0,1756.04
102,2031,22.23,4984.53,2478.56
102,2032,22.36,1853.23,1367.63
102,2033,21.67,2227.65,1455.07
102,2034,20.64,2374.25,1551.14
102,2035,20.04,2292.69,1470.04
102,2036,19.23,2197.05,1458.2
102,2037,18.37,2036.08,1409.4
102,2038,17.16,1939.86,1453.59
102,2039,15.78,2154.69,1347.08
102,2040,8.77,5216.34,1820.49
102,2041,5.22,1856.68,1349.98
102,2042,5.39,1144.04,1157.13
102,2043,5.49,1169.0,1191.37
102,2044,5.68,944.48,1177.31
102,2045,5.95,1157.99,1274.62
102,2046,6.28,758.66,1222.66
102,2047,6.34,783.54,1245.9
102,2048,6.4,560.34,1220.09
102,2049,6.39,470.09,1207.08
102,2050,6.51,209.45,1182.04
103,2017,37.47,0.0,896.82
103,2018,39.6,0.0,981.02
103,2019,40.87,0.0,971.14
103,2020,43.65,0.0,1004.32
103,2021,39.37,0.0,866.89
103,2022,41.43,1246.07,1490.97
103,2023,40.5,2035.97,1763.7
103,2024,35.66,1456.69,1495.71
103,2025,32.94,1682.12,1591.17
103,2026,30.7,595.48,1192.74
103,2027,29.51,899.75,1408.37
103,2028,31.67,421.61,1444.92
103,2029,26.6,7985.28,3649.83
103,2030,25.71,2662.5,1804.3
103,2031,22.52,4651.08,2342.81
103,2032,22.69,1876.97,1389.03
103,2033,22.85,1704.56,1362.8
103,2034,21.22,2743.04,1569.06
103,2035,20.23,2397.19,1522.62
103,2036,19.54,1980.36,1358.69
103,2037,18.93,1960.78,1306.93
103,2038,17.47,1956.67,1422.36
103,2039,16.28,1777.49,1272.28
103,2040,9.0,5074.52,1603.03
103,2041,4.73,2771.76,1230.48
103,2042,4.99,1002.98,995.91
103,2043,5.15,1027.08,1052.3
103,2044,5.18,1114.52,969.57
103,2045,5.35,1125.25,1063.59
103,2046,5.58,701.79,1039.75
103,2047,5.66,697.34,1067.78
103,2048,5.75,523.18,1058.41
103,2049,5.95,400.86,1058.1
103,2050,6.17,179.67,1049.6
104,2017,37.47,0.0,896.91
104,2018,39.6,0.0,980.02
104,2019,40.85,0.0,970.85
104,2020,43.58,0.0,1001.29
104,2021,39.27,0.0,861.0
104,2022,41.4,1129.34,1446.44
104,2023,40.19,2242.61,1818.35
104,2024,35.42,1373.68,1447.62
104,2025,32.61,1769.83,1597.41
104,2026,30.61,408.86,1108.19
104,2027,29.18,1090.76,1448.47
104,2028,31.02,653.28,1482.87
104,2029,26.58,7081.83,3367.19
104,2030,25.56,2872.01,1869.8
104,2031,22.35,4779.84,2386.35
104,2032,22.58,1676.43,1328.34
104,2033,22.51,1904.79,1382.86
104,2034,21.54,2240.93,1433.33
104,2035,20.36,2700.52,1589.84
104,2036,19.53,2026.8,1422.99
104,2037,18.94,1974.63,1296.99
104,2038,17.52,1956.87,1424.38
104,2039,16.41,1695.16,1325.64
104,2040,9.31,5285.53,1660.11
104,2041,5.13,2551.23,1308.76
104,2042,5.41,1062.07,1071.55
104,2043,5.57,1049.24,1102.92
104,2044,5.66,971.9,1114.96
104,2045,5.94,1173.43,1204.65
104,2046,6.17,804.63,1143.0
104,2047,6.42,688.26,1145.48
104,2048,6.63,533.1,1142.11
104,2049,6.75,442.82,1136.52
104,2050,6.79,224.19,1099.76
105,2017,37.46,0.0,896.79
105,2018,39.6,0.0,981.02
105,2019,40.84,0.0,971.24
105,2020,43.69,0.0,1007.68
105,2021,39.48,0.0,872.42
105,2022,41.28,1512.04,1579.98
105,2023,40.6,1879.94,1716.54
105,2024,35.69,1532.82,1534.47
105,2025,32.82,1883.73,1671.55
105,2026,30.75,481.93,1170.7
105,2027,29.44,1055.71,1486.03
105,2028,31.19,769.31,1582.64
105,2029,27.27,6569.51,3317.0
105,2030,25.74,3575.54,2155.15
105,2031,22.92,4337.12,2349.36
105,2032,22.61,2307.66,1600.8
105,2033,22.12,2092.08,1451.63
105,2034,21.33,2213.85,1492.11
105,2035,20.16,2643.13,1671.01
105,2036,19.36,2081.69,1483.64
105,2037,18.59,1979.11,1464.25
105,2038,17.27,1936.79,1512.74
105,2039,15.67,2210.19,1354.26
105,2040,8.31,5183.19,1734.48
105,2041,4.7,2289.43,1204.88
105,2042,4.94,1082.63,1098.79
105,2043,4.93,1149.65,1148.37
105,2044,4.88,1099.79,1124.96
105,2045,5.0,1275.82,1119.95
105,2046,5.06,810.61,1082.2
105,2047,5.31,596.33,1077.63
105,2048,5.4,530.82,1077.07
105,2049,5.4,442.81,1094.08
105,2050,5.99,136.34,1122.12
106,2017,37.47,0.0,896.81
106,2018,39.6,0.0,980.05
106,2019,40.86,0.0,971.02
106,2020,43.69,0.0,1006.31
106,2021,39.45,0.0,870.81
106,2022,41.63,1165.65,1474.12
106,2023,40.56,2181.49,1820.7
106,2024,35.81,1415.63,1490.55
106,2025,32.9,1868.82,1662.22
106,2026,30.76,514.37,1172.94
106,2027,29.43,1038.99,1468.02
106,2028,31.32,646.63,1528.63
106,2029,27.26,6681.8,3328.3
106,2030,25.79,3457.81,2093.83
106,2031,22.44,4816.95,2452.95
106,2032,22.57,1767.68,1389.17
106,2033,22.19,2235.87,1446.47
106,2034,21.3,2108.75,1419.27
106,2035,20.28,2396.2,1588.82
106,2036,19.4,2132.69,1454.89
106,2037,18.67,1869.17,1372.38
106,2038,17.19,1883.96,1461.98
106,2039,15.18,2492.15,1291.62
106,2040,8.08,4742.99,1710.7
106,2041,4.49,2102.9,1145.72
106,2042,4.37,1548.51,1027.77
106,2043,4.36,1085.08,1100.83
106,2044,4.34,873.99,1059.05
106,2045,4.53,1051.62,1081.09
106,2046,4.52,862.89,1090.82
106,2047,4.6,650.69,1033.75
106,2048,4.63,435.0,1042.25
106,2049,4.6,417.08,1058.84
106,2050,4.59,189.36,1012.63
107,2017,37.46,0.0,896.9
107,2018,39.6,0.0,980.02
107,2019,40.84,0.0,970.92
107,2020,43.73,0.0,1008.91
107,2021,39.57,0.0,875.38
107,2022,41.63,1276.73,1516.8
107,2023,40.9,2002.0,1775.19
107,2024,36.07,1450.34,1525.63
107,2025,33.51,1671.14,1627.85
107,2026,30.97,763.98,1295.36
107,2027,29.97,835.62,1439.88
107,2028,32.21,437.12,1516.88
107,2029,26.74,8683.08,3909.93
107,2030,25.04,3478.8,2065.91
107,2031,22.35,4471.14,2287.07
107,2032,22.41,2015.61,1447.36
107,2033,22.21,2070.97,1475.9
107,2034,20.65,2787.78,1644.79
107,2035,20.12,2373.18,1534.55
107,2036,19.33,2131.58,1375.97
107,2037,18.62,2151.0,1467.45
107,2038,17.18,2139.46,1531.52
107,2039,14.75,3175.19,1259.39
107,2040,8.05,4911.42,1754.82
107,2041,4.84,2103.9,1214.93
107,2042,4.96,1278.27,1177.78
107,2043,5.14,1115.37,1188.34
107,2044,5.37,983.86,1184.98
107,2045,5.54,1275.68,1305.61
107,2046,5.56,936.3,1245.54
107,2047,5.46,914.94,1238.02
107,2048,5.69,510.64,1211.03
107,2049,5.65,515.04,1223.66
107,2050,5.58,252.16,1149.57
108,2017,37.45,0.0,896.36
108,2018,39.57,0.0,979.63
108,2019,40.92,0.0,968.78
108,2020,43.59,0.0,1001.65
108,2021,39.28,0.0,861.75
108,2022,41.76,819.35,1357.69
108,2023,40.73,2181.52,1821.18
108,2024,35.73,1518.71,1516.4
108,2025,33.21,1573.92,1551.36
108,2026,30.7,700.06,1225.77
108,2027,29.6,856.85,1387.31
108,2028,31.55,532.91,1475.0
108,2029,26.72,7696.71,3561.54
108,2030,26.15,2388.4,1736.35
108,2031,22.56,4922.46,2445.45
108,2032,22.69,1929.38,1414.5
108,2033,22.72,1682.44,1364.17
108,2034,21.16,2812.96,1575.45
108,2035,20.18,2409.64,1545.48
108,2036,19.58,2000.9,1369.85
108,2037,18.8,2001.07,1324.21
108,2038,17.45,1954.88,1432.97
108,2039,16.41,1674.21,1343.13
108,2040,9.27,5298.09,1660.7
108,2041,5.06,2579.44,1373.53
108,2042,5.43,898.01,1054.23
108,2043,5.62,1074.85,1137.71
108,2044,5.88,918.63,1127.68
108,2045,6.16,1166.74,1236.39
108,2046,6.37,818.29,1171.04
108,2047,6.71,642.0,1175.67
108,2048,6.7,568.36,1183.3
108,2049,6.76,451.65,1167.36
108,2050,6.93,205.08,1140.32
109,2017,37.48,0.0,896.7
109,2018,39.6,0.0,980.02
109,2019,40.84,0.0,970.92
109,2020,43.71,0.0,1008.04
109,2021,39.54,0.0,873.92
109,2022,41.29,1550.36,1593.31
109,2023,40.55,1967.97,1743.22
109,2024,35.61,1537.91,1533.25
109,2025,32.85,1851.04,1660.03
109,2026,30.79,504.89,1183.61
109,2027,29.49,1079.39,1500.73
109,2028,31.38,703.48,1575.59
109,2029,25.85,8520.68,3846.59
109,2030,25.41,2725.37,1777.25
109,2031,22.22,5071.61,2488.42
109,2032,22.34,2033.99,1408.47
109,2033,22.11,2143.13,1448.24
109,2034,20.53,2797.88,1678.53
109,2035,20.05,2495.6,1510.08
109,2036,19.39,2179.82,1427.1
109,2037,18.46,2230.9,1515.74
109,2038,17.05,2367.85,1503.03
109,2039,13.78,3400.07,1203.4
109,2040,7.24,4587.52,1740.61
109,2041,4.52,2107.71,1005.54
109,2042,4.49,1670.88,950.88
109,2043,4.45,1582.24,955.82
109,2044,4.25,1585.53,927.96
109,2045,4.11,1665.89,932.01
109,2046,3.88,1223.22,869.12
109,2047,3.76,1028.79,824.5
109,2048,3.62,746.2,785.46
109,2049,3.11,657.05,707.69
109,2050,2.76,292.48,620.43
110,2017,37.47,0.0,896.91
110,2018,39.6,0.0,980.02
110,2019,40.85,0.0,970.85
110,2020,43.66,0.0,1004.74
110,2021,39.39,0.0,867.96
110,2022,41.67,1060.26,1438.65
110,2023,40.53,2238.21,1839.27
110,2024,35.84,1375.25,1475.69
110,2025,32.88,1895.33,1672.01
110,2026,30.76,517.9,1173.73
110,2027,29.62,902.09,1427.87
110,2028,31.77,476.91,1490.58
110,2029,26.79,7875.74,3678.62
110,2030,25.91,2704.8,1858.13
110,2031,22.59,4852.71,2464.06
110,2032,22.83,1866.82,1423.6
110,2033,22.62,2095.1,1457.19
110,2034,21.21,2685.25,1578.4
110,2035,20.28,2443.14,1582.58
110,2036,19.5,2192.06,1434.45
110,2037,18.75,2008.16,1441.96
110,2038,17.23,2069.21,1502.83
110,2039,15.54,2444.38,1372.16
110,2040,8.18,5261.25,1757.63
110,2041,4.52,2509.7,1237.22
110,2042,4.73,1166.13,1145.41
110,2043,4.8,1234.34,1211.86
110,2044,4.87,1102.32,1167.47
110,2045,5.16,1146.21,1249.34
110,2046,5.29,903.75,1212.46
110,2047,5.52,729.96,1225.28
110,2048,5.63,580.16,1228.86
110,2049,5.67,496.33,1233.69
110,2050,6.4,248.82,1196.11
111,2017,37.45,0.0,896.96
111,2018,39.6,0.0,980.6
111,2019,40.86,0.0,971.0
111,2020,43.8,0.0,1011.95
111,2021,39.72,0.0,881.21
111,2022,41.3,1739.05,1661.67
111,2023,40.7,1893.67,1727.61
111,2024,35.78,1572.94,1560.12
111,2025,32.95,1938.45,1707.08
111,2026,30.92,498.05,1200.75
111,2027,29.59,1143.47,1545.77
111,2028,31.51,743.7,1613.55
111,2029,26.65,7755.5,3692.62
111,2030,25.7,3400.68,2025.68
111,2031,22.7,4773.89,2464.7
111,2032,22.62,2278.37,1544.52
111,2033,22.24,2318.21,1501.7
111,2034,21.11,2451.01,1549.19
111,2035,20.23,2527.65,1642.73
111,2036,19.61,2183.63,1482.0
111,2037,18.76,2090.97,1537.48
111,2038,17.4,2134.22,1581.33
111,2039,15.22,2945.18,1402.29
111,2040,8.34,5063.28,1800.1
111,2041,4.68,2605.65,1306.47
111,2042,4.87,1277.04,1193.51
111,2043,4.92,1372.93,1251.12
111,2044,4.99,1192.58,1211.42
111,2045,5.26,1245.65,1269.25
111,2046,5.57,816.31,1218.48
111,2047,5.79,709.81,1275.3
111,2048,5.69,713.94,1273.72
111,2049,6.45,556.36,1223.73
111,2050,6.46,277.54,1199.79
112,2017,37.47,0.0,896.93
112,2018,39.59,0.0,980.08
112,2019,40.86,0.0,971.02
112,2020,43.68,0.0,1006.02
112,2021,39.42,0.0,869.98
112,2022,41.73,1034.91,1434.07
112,2023,40.77,2146.44,1816.45
112,2024,35.84,1490.12,1521.74
112,2025,33.28,1648.01,1596.66
112,2026,30.75,736.48,1259.95
112,2027,29.81,780.4,1390.55
112,2028,31.85,491.97,1503.6
112,2029,26.51,8371.24,3792.8
112,2030,25.48,2817.73,1860.37
112,2031,22.31,4855.19,2411.91
112,2032,22.68,1756.12,1356.19
112,2033,22.71,1748.69,1399.92
112,2034,21.0,2840.38,1635.41
112,2035,20.23,2444.31,1557.02
112,2036,19.36,2272.86,1415.27
112,2037,18.61,2052.31,1411.83
112,2038,17.29,1975.95,1465.64
112,2039,15.79,2227.37,1322.02
112,2040,8.32,5502.96,1702.48
112,2041,4.8,2267.25,1168.24
112,2042,5.07,1078.4,1098.76
112,2043,5.13,1173.61,1150.93
112,2044,5.29,925.34,1122.89
112,2045,5.6,1337.09,1174.05
112,2046,5.75,841.28,1184.39
112,2047,5.89,719.91,1194.64
112,2048,5.91,630.62,1185.92
112,2049,6.01,464.42,1168.34
112,2050,6.29,192.08,1171.41
113,2017,37.47,0.0,896.82
113,2018,39.6,0.0,980.78
113,2019,40.87,0.0,971.11
113,2020,43.82,0.0,1013.24
113,2021,39.77,0.0,883.27
113,2022,41.5,1619.81,1632.04
113,2023,40.89,1928.08,1753.73
113,2024,36.2,1443.73,1537.36
113,2025,33.64,1754.3,1678.16
113,2026,31.21,783.64,1329.9
113,2027,30.28,869.82,1488.38
113,2028,32.39,832.42,1668.43
113,2029,26.77,9115.65,4062.12
113,2030,25.53,3263.16,2024.24
113,2031,22.69,4930.92,2456.91
113,2032,23.28,1895.73,1446.74
113,2033,22.92,2383.06,1617.58
113,2034,21.37,3073.05,1729.9
113,2035,20.52,2670.2,1611.85
113,2036,19.76,2518.58,1544.14
113,2037,19.13,2166.36,1553.91
113,2038,17.77,2311.66,1609.87
113,2039,16.4,2463.15,1406.23
113,2040,8.78,6095.22,1871.67
113,2041,5.37,2639.33,1359.48
113,2042,5.61,1680.16,1154.56
113,2043,5.79,1558.87,1301.48
113,2044,6.25,1123.33,1264.72
113,2045,6.27,1676.95,1407.51
113,2046,6.19,1364.91,1317.28
113,2047,6.97,654.12,1326.28
113,2048,7.69,540.39,1389.15
113,2049,8.82,320.75,1501.29
113,2050,9.12,263.66,1506.61
114,2017,37.47,0.0,896.93
114,2018,39.6,0.0,980.58
114,2019,40.86,0.0,970.91
114,2020,43.6,0.0,1002.57
114,2021,39.3,0.0,862.72
114,2022,41.83,773.13,1344.95
114,2023,40.61,2286.96,1857.41
114,2024,35.74,1439.19,1489.69
114,2025,33.61,1283.46,1461.92
114,2026,31.02,701.36,1241.82
114,2027,29.83,884.0,1409.65
114,2028,31.54,659.86,1523.1
114,2029,26.89,7410.71,3494.3
114,2030,26.16,2475.65,1772.92
114,2031,22.68,4579.85,2364.43
114,2032,22.95,1774.58,1388.41
114,2033,22.87,1799.42,1417.52
114,2034,21.78,2056.32,1467.85
114,2035,20.33,2726.47,1626.1
114,2036,19.57,1950.95,1387.18
114,2037,18.97,1837.0,1301.02
114,2038,17.46,1853.67,1411.74
114,2039,16.28,1599.1,1247.8
114,2040,8.88,4889.16,1634.65
114,2041,4.72,2407.57,1167.03
114,2042,4.88,978.64,999.13
114,2043,5.08,890.94,1020.01
114,2044,5.16,810.12,1001.65
114,2045,5.32,1070.3,1017.73
114,2046,5.57,628.87,987.09
114,2047,5.74,557.55,1018.22
114,2048,6.13,349.3,1024.6
114,2049,6.23,345.3,1041.64
114,2050,6.32,204.7,996.2
115,2017,37.47,0.0,896.93
115,2018,39.59,0.0,980.23
115,2019,40.86,0.0,970.86
115,2020,43.57,0.0,1000.4
115,2021,39.22,0.0,859.48
115,2022,41.42,1049.33,1422.35
115,2023,40.33,2115.72,1784.64
115,2024,35.53,1379.79,1459.69
115,2025,32.78,1675.28,1576.25
115,2026,30.54,545.56,1160.61
115,2027,29.13,1036.99,1432.93
115,2028,30.9,645.18,1482.2
115,2029,27.19,6123.67,3115.62
115,2030,25.69,3207.78,2024.21
115,2031,22.44,4467.36,2344.1
115,2032,22.45,1748.52,1389.62
115,2033,21.88,1914.1,1396.55
115,2034,21.02,2173.7,1428.64
115,2035,20.08,2224.69,1514.2
115,2036,19.21,1947.58,1440.71
115,2037,18.42,1849.36,1306.84
115,2038,16.97,1783.81,1407.17
115,2039,15.64,1794.93,1284.35
115,2040,8.49,4968.2,1633.43
115,2041,4.83,1879.82,1183.63
115,2042,4.75,1034.06,1045.33
115,2043,4.86,893.38,1038.74
115,2044,5.0,747.69,1029.88
115,2045,5.04,1010.86,1113.79
115,2046,5.16,650.94,1032.23
115,2047,5.18,661.84,1023.38
115,2048,5.38,383.14,986.63
115,2049,5.73,272.23,1020.86
115,2050,5.86,144.45,1034.49
116,2017,37.48,0.0,896.7
116,2018,39.6,0.0,980.02
116,2019,40.84,0.0,970.92
116,2020,43.79,0.0,1011.64
116,2021,39.7,0.0,881.38
116,2022,41.29,1745.83,1664.89
116,2023,40.75,1855.56,1718.1
116,2024,35.8,1597.91,1573.08
116,2025,33.02,1926.33,1708.22
116,2026,30.95,533.56,1217.82
116,2027,29.64,1132.27,1547.77
116,2028,32.14,323.29,1492.19
116,2029,26.68,8687.09,3957.48
116,2030,25.47,3324.34,2035.51
116,2031,22.54,5000.58,2493.71
116,2032,22.87,1836.55,1429.56
116,2033,22.29,2605.81,1583.51
116,2034,21.0,2703.36,1655.82
116,2035,20.36,2553.33,1596.91
116,2036,19.63,2440.72,1501.83
116,2037,18.95,2155.98,1551.95
116,2038,17.54,2276.51,1603.25
116,2039,16.13,2523.52,1444.98
116,2040,8.73,5815.52,1818.8
116,2041,5.63,2030.54,1356.36
116,2042,5.88,1439.73,1277.84
116,2043,6.14,1382.3,1304.08
116,2044,6.39,1256.1,1292.22
116,2045,6.74,1391.84,1386.48
116,2046,6.72,1196.73,1316.3
116,2047,6.82,942.51,1286.01
116,2048,6.91,771.22,1249.53
116,2049,7.04,542.51,1229.55
116,2050,7.81,197.8,1270.08
117,2017,37.47,0.0,896.82
117,2018,39.6,0.0,981.02
117,2019,40.87,0.0,971.14
117,2020,43.79,0.0,1011.11
117,2021,39.69,0.0,879.81
117,2022,41.55,1491.45,1587.03
117,2023,40.81,2005.58,1773.56
117,2024,36.16,1396.68,1509.99
117,2025,33.37,1873.87,1699.76
117,2026,31.07,678.88,1269.38
117,2027,29.87,994.21,1501.28
117,2028,32.12,494.9,1542.79
117,2029,27.46,7652.37,3690.72
117,2030,26.38,3232.79,2061.02
117,2031,23.65,4173.14,2330.33
117,2032,23.18,2795.59,1788.28
117,2033,23.18,1746.36,1453.86
117,2034,22.0,2587.53,1614.16
117,2035,21.01,2637.34,1716.15
117,2036,19.94,2456.01,1510.18
117,2037,19.22,2027.75,1544.82
117,2038,17.75,2007.88,1560.99
117,2039,16.64,1886.29,1393.73
117,2040,8.97,5483.82,1881.64
117,2041,5.29,2457.22,1243.89
117,2042,5.48,1246.82,1214.23
117,2043,5.49,1337.31,1257.01
117,2044,5.59,1097.43,1194.98
117,2045,5.87,1148.51,1266.82
117,2046,6.01,876.87,1201.58
117,2047,6.31,700.17,1193.9
117,2048,6.68,504.22,1202.18
117,2049,6.93,448.3,1202.12
117,2050,7.01,253.14,1150.43
118,2017,37.45,0.0,896.34
118,2018,39.59,0.0,979.47
118,2019,40.92,0.0,968.78
118,2020,43.71,0.0,1007.25
118,2021,39.54,0.0,872.11
118,2022,41.83,1019.32,1436.04
118,2023,40.84,2209.39,1844.85
118,2024,35.85,1557.89,1551.0
118,2025,33.21,1718.78,1626.37
118,2026,30.86,668.86,1246.27
118,2027,29.65,956.19,1462.16
118,2028,31.28,875.59,1629.26
118,2029,27.53,6402.67,3278.15
118,2030,25.76,3783.79,2238.68
118,2031,23.27,3921.49,2236.05
118,2032,22.61,2726.87,1748.76
118,2033,22.54,1557.41,1384.19
118,2034,21.45,2560.01,1592.56
118,2035,20.27,2673.14,1686.62
118,2036,19.54,2106.38,1490.73
118,2037,18.66,2034.96,1490.25
118,2038,17.38,1852.28,1499.8
118,2039,16.28,1656.73,1448.17
118,2040,9.42,4708.85,1914.61
118,2041,5.64,1934.27,1468.9
118,2042,5.81,1140.74,1202.58
118,2043,5.9,1171.5,1268.06
118,2044,6.06,1003.49,1220.33
118,2045,6.39,1099.32,1297.04
118,2046,6.68,739.6,1229.48
118,2047,6.81,667.23,1250.43
118,2048,6.9,519.44,1233.67
118,2049,6.9,467.21,1202.94
118,2050,6.95,225.46,1160.15
119,2017,37.47,0.0,896.93
119,2018,39.59,0.0,980.08
119,2019,40.86,0.0,970.86
119,2020,43.7,0.0,1006.75
119,2021,39.49,0.0,871.78
119,2022,41.69,1147.04,1471.62
119,2023,40.83,2071.03,1792.8
119,2024,35.97,1439.05,1510.83
119,2025,33.47,1590.47,1586.91
119,2026,31.05,655.01,1243.96
119,2027,30.01,834.24,1421.96
119,2028,32.1,438.23,1495.41
119,2029,26.69,8499.6,3827.21
119,2030,25.24,3175.83,1957.45
119,2031,22.29,4594.86,2307.54
119,2032,22.59,1794.78,1354.16
119,2033,22.7,1761.73,1384.24
119,2034,21.15,2621.77,1556.45
119,2035,20.2,2455.63,1560.73
119,2036,19.44,2080.11,1350.74
119,2037,18.6,2075.16,1390.6
119,2038,17.26,1920.17,1428.66
119,2039,15.91,1994.05,1236.92
119,2040,8.38,5175.04,1602.66
119,2041,4.7,2301.49,1224.77
119,2042,4.83,1222.73,965.31
119,2043,5.02,944.23,1070.7
119,2044,5.07,1079.53,1052.81
119,2045,5.33,1023.63,1132.38
119,2046,5.65,658.59,1068.25
119,2047,5.68,779.9,1054.09
119,2048,5.82,551.72,1076.47
119,2049,5.75,444.38,1120.17
119,2050,5.69,208.89,1060.82
120,2017,37.47,0.0,896.82
120,2018,39.6,0.0,981.02
120,2019,40.86,0.0,970.96
120,2020,43.73,0.0,1009.04
120,2021,39.58,0.0,876.05
120,2022,41.2,1681.4,1635.06
120,2023,40.54,1913.52,1724.24
120,2024,35.46,1652.12,1571.41
120,2025,32.92,1768.5,1632.51
120,2026,30.85,524.54,1197.21
120,2027,29.54,1128.11,1523.03
120,2028,31.28,867.13,1632.31
120,2029,26.55,7688.17,3631.94
120,2030,25.69,3301.95,1988.9
120,2031,22.66,4897.19,2478.9
120,2032,22.61,2253.67,1550.97
120,2033,22.22,2387.57,1503.07
120,2034,21.13,2591.16,1570.85
120,2035,20.23,2734.68,1667.47
120,2036,19.7,2244.93,1480.73
120,2037,18.82,2243.11,1563.25
120,2038,17.56,2202.62,1575.96
120,2039,16.11,2459.98,1517.59
120,2040,8.96,5690.16,1872.7
120,2041,5.68,2051.83,1437.07
120,2042,5.95,1480.75,1306.38
120,2043,6.09,1437.7,1335.56
120,2044,6.25,1334.72,1318.58
120,2045,6.71,1339.72,1388.84
120,2046,6.86,1057.07,1354.36
120,2047,6.93,1058.02,1350.11
120,2048,7.04,774.24,1303.78
120,2049,7.28,548.34,1294.51
120,2050,8.82,315.68,1262.43
121,2017,37.47,0.0,896.81
121,2018,39.6,0.0,980.64
121,2019,40.84,0.0,971.43
121,2020,43.7,0.0,1007.29
121,2021,39.49,0.0,872.92
121,2022,41.19,1618.37,1611.35
121,2023,40.5,1914.24,1720.56
121,2024,35.54,1557.77,1535.49
121,2025,32.84,1807.92,1641.11
121,2026,30.77,502.33,1179.41
121,2027,29.48,1076.48,1495.77
121,2028,31.27,779.79,1593.58
121,2029,26.44,7643.88,3613.34
121,2030,25.58,3196.89,1949.29
121,2031,22.23,5076.01,2519.64
121,2032,22.4,1976.54,1396.28
121,2033,22.04,2227.88,1466.76
121,2034,20.89,2456.39,1557.08
121,2035,20.17,2452.81,1573.71
121,2036,19.55,2216.62,1463.86
121,2037,18.62,2130.25,1514.51
121,2038,17.23,2200.85,1571.11
121,2039,15.41,2661.38,1417.45
121,2040,8.16,5589.32,1762.09
121,2041,4.64,2501.86,1354.69
121,2042,4.88,1279.31,1192.27
121,2043,4.95,1325.71,1247.25
121,2044,5.07,1242.88,1228.23
121,2045,5.31,1281.36,1292.28
121,2046,5.59,876.3,1248.47
121,2047,5.75,811.64,1287.21
121,2048,5.59,752.97,1301.66
121,2049,7.65,557.48,1216.9
121,2050,7.65,289.23,1224.47
122,2017,37.46,0.0,896.9
122,2018,39.6,0.0,980.02
122,2019,40.84,0.0,970.92
122,2020,43.77,0.0,1010.14
122,2021,39.64,0.0,878.65
122,2022,41.35,1602.49,1616.3
122,2023,40.75,1878.04,1725.27
122,2024,35.74,1640.73,1582.96
122,2025,32.95,1913.96,1697.7
122,2026,30.94,500.69,1200.17
122,2027,29.61,1140.15,1546.25
122,2028,32.05,483.71,1527.16
122,2029,26.43,8945.53,3992.78
122,2030,24.98,3525.56,2066.81
122,2031,22.52,4582.44,2328.26
122,2032,22.68,2159.65,1498.86
122,2033,22.23,2616.8,1559.28
122,2034,20.63,2915.52,1722.0
122,2035,20.28,2459.06,1529.4
122,2036,19.59,2536.11,1520.75
122,2037,18.8,2305.2,1557.8
122,2038,17.31,2577.71,1627.48
122,2039,14.35,3755.2,1340.6
122,2040,7.99,4928.17,1844.16
122,2041,4.95,2637.9,1216.0
122,2042,5.16,1592.04,1226.69
122,2043,5.3,1529.31,1303.25
122,2044,5.53,1379.59,1325.85
122,2045,5.95,1479.76,1419.56
122,2046,6.12,1193.44,1387.24
122,2047,6.12,1118.89,1382.6
122,2048,6.01,890.95,1336.0
122,2049,6.44,564.98,1341.55
122,2050,6.53,321.02,1320.99
123,2017,37.47,0.0,896.81
123,2018,39.6,0.0,980.64
123,2019,40.85,0.0,971.54
123,2020,43.64,0.0,1004.12
123,2021,39.36,0.0,866.25
123,2022,41.78,909.01,1392.25
