sector,time_series_id,strategy_id,type,parameter,normalize_group,min_2050,max_2050,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Analytica_agriculture,2,0,incertidumbre,precio_cerdo,,0.8,1.2,2362.580000000001,2362.580000000001,2362.580000000001,2362.580000000001,2362.580000000001,2234.32,2409.11,2480.9400000000005,2458.61,2433.42,2394.37,2324.74,2270.84,2224.9700000000007,2210.183546107792,2195.495358357916,2180.9047837043618,2166.4111734410585,2152.0138831730314,2137.7122727877536,2123.505706426686,2109.3935524570056,2095.375183443523,2081.449976120788,2067.617311365376,2053.8765741683637,2040.227153607984,2026.6684428224646,2013.1998389830471,1999.820743267184,1986.5305608319131,1973.3287007874164,1960.2145761707407,1947.1876039197064,1934.2472048469824,1921.3928036143348
Analytica_agriculture,2,3,incertidumbre,precio_cerdo,,0.8,1.2,2362.580000000001,2362.580000000001,2362.580000000001,2362.580000000001,2362.580000000001,2234.32,2409.11,2480.9400000000005,2458.61,2433.42,2394.37,2324.74,2270.84,2224.9700000000007,2210.183546107792,2195.495358357916,2180.9047837043618,2166.4111734410585,2152.0138831730314,2137.7122727877536,2123.505706426686,2109.3935524570056,2095.375183443523,2081.449976120788,2067.617311365376,2053.8765741683637,2040.227153607984,2026.6684428224646,2013.1998389830471,1999.820743267184,1986.5305608319131,1973.3287007874164,1960.2145761707407,1947.1876039197064,1934.2472048469824,1921.3928036143348
Analytica_agriculture,0,0,incertidumbre,precio_leche,,0.8,1.2,3149.52,3149.52,3149.52,3149.52,3149.52,3138.4100000000008,3156.34,3155.350000000001,3162.9400000000005,3167.34,3176.9100000000008,3184.390000000001,3194.51,3201.4400000000005,3207.26146638849,3213.093518473077,3218.936175502683,3224.789456761236,3230.653381567727,3236.527969276276,3242.4132392761976,3248.309210992062,3254.2159038837653,3260.133337446583,3266.061531211245,3272.000504743995,3277.950277646654,3283.9108695566883,3289.8823001472724,3295.8645891273545,3301.8577562417217,3307.861821271063,3313.876804032039,3319.902724377342,3325.9396021957673,3331.987457412272
Analytica_agriculture,0,3,incertidumbre,precio_leche,,0.8,1.2,3149.52,3149.52,3149.52,3149.52,3149.52,3138.4100000000008,3156.34,3155.350000000001,3162.9400000000005,3167.34,3176.9100000000008,3184.390000000001,3194.51,3201.4400000000005,3207.26146638849,3213.093518473077,3218.936175502683,3224.789456761236,3230.653381567727,3236.527969276276,3242.4132392761976,3248.309210992062,3254.2159038837653,3260.133337446583,3266.061531211245,3272.000504743995,3277.950277646654,3283.9108695566883,3289.8823001472724,3295.8645891273545,3301.8577562417217,3307.861821271063,3313.876804032039,3319.902724377342,3325.9396021957673,3331.987457412272
Analytica_agriculture,1,0,incertidumbre,precio_leche,,0.8,1.2,3149.52,3149.52,3149.52,3149.52,3149.52,3138.4100000000008,3156.34,3155.350000000001,3162.9400000000005,3167.34,3176.9100000000008,3184.390000000001,3194.51,3201.4400000000005,3207.26146638849,3213.093518473077,3218.936175502683,3224.789456761236,3230.653381567727,3236.527969276276,3242.4132392761976,3248.309210992062,3254.2159038837653,3260.133337446583,3266.061531211245,3272.000504743995,3277.950277646654,3283.9108695566883,3289.8823001472724,3295.8645891273545,3301.8577562417217,3307.861821271063,3313.876804032039,3319.902724377342,3325.9396021957673,3331.987457412272
Analytica_agriculture,1,3,incertidumbre,precio_leche,,0.8,1.2,3149.52,3149.52,3149.52,3149.52,3149.52,3138.4100000000008,3156.34,3155.350000000001,3162.9400000000005,3167.34,3176.9100000000008,3184.390000000001,3194.51,3201.4400000000005,3207.26146638849,3213.093518473077,3218.936175502683,3224.789456761236,3230.653381567727,3236.527969276276,3242.4132392761976,3248.309210992062,3254.2159038837653,3260.133337446583,3266.061531211245,3272.000504743995,3277.950277646654,3283.9108695566883,3289.8823001472724,3295.8645891273545,3301.8577562417217,3307.861821271063,3313.876804032039,3319.902724377342,3325.9396021957673,3331.987457412272
Analytica_agriculture,2,0,incertidumbre,precio_leche,,0.8,1.2,3149.52,3149.52,3149.52,3149.52,3149.52,3138.4100000000008,3156.34,3155.350000000001,3162.9400000000005,3167.34,3176.9100000000008,3184.390000000001,3194.51,3201.4400000000005,3207.26146638849,3213.093518473077,3218.936175502683,3224.789456761236,3230.653381567727,3236.527969276276,3242.4132392761976,3248.309210992062,3254.2159038837653,3260.133337446583,3266.061531211245,3272.000504743995,3277.950277646654,3283.9108695566883,3289.8823001472724,3295.8645891273545,3301.8577562417217,3307.861821271063,3313.876804032039,3319.902724377342,3325.9396021957673,3331.987457412272
Analytica_agriculture,2,3,incertidumbre,precio_leche,,0.8,1.2,3149.52,3149.52,3149.52,3149.52,3149.52,3138.4100000000008,3156.34,3155.350000000001,3162.9400000000005,3167.34,3176.9100000000008,3184.390000000001,3194.51,3201.4400000000005,3207.26146638849,3213.093518473077,3218.936175502683,3224.789456761236,3230.653381567727,3236.527969276276,3242.4132392761976,3248.309210992062,3254.2159038837653,3260.133337446583,3266.061531211245,3272.000504743995,3277.950277646654,3283.9108695566883,3289.8823001472724,3295.8645891273545,3301.8577562417217,3307.861821271063,3313.876804032039,3319.902724377342,3325.9396021957673,3331.987457412272
Analytica_agriculture,0,0,incertidumbre,precio_maiz,,0.8,1.2,172.92,172.92,172.92,172.92,172.92,172.92,170.83,170.61,169.95000000000005,169.95000000000005,169.4,169.07,168.08,166.32,167.66002247562085,165.9044201460332,165.4898786916276,165.07637304215882,164.66390060948547,164.2524588119332,163.84204507427842,163.432656827732,163.0242915099237,162.6169465648856,162.21061944303636,161.80530760116525,161.4010085024162,160.99771961627184,160.5954384185378,160.1941623913269,159.79388902304336,159.39461580836698,158.99634024823743,158.59905984983905,158.20277212658468,157.80747459810038
Analytica_agriculture,0,3,incertidumbre,precio_maiz,,0.8,1.2,172.92,172.92,172.92,172.92,172.92,172.92,170.83,170.61,169.95000000000005,169.95000000000005,169.4,169.07,168.08,166.32,167.66002247562085,165.9044201460332,165.4898786916276,165.07637304215882,164.66390060948547,164.2524588119332,163.84204507427842,163.432656827732,163.0242915099237,162.6169465648856,162.21061944303636,161.80530760116525,161.4010085024162,160.99771961627184,160.5954384185378,160.1941623913269,159.79388902304336,159.39461580836698,158.99634024823743,158.59905984983905,158.20277212658468,157.80747459810038
Analytica_agriculture,1,0,incertidumbre,precio_maiz,,0.8,1.2,172.92,172.92,172.92,172.92,172.92,172.92,170.83,170.61,169.95000000000005,169.95000000000005,169.4,169.07,168.08,166.32,167.66002247562085,165.9044201460332,165.4898786916276,165.07637304215882,164.66390060948547,164.2524588119332,163.84204507427842,163.432656827732,163.0242915099237,162.6169465648856,162.21061944303636,161.80530760116525,161.4010085024162,160.99771961627184,160.5954384185378,160.1941623913269,159.79388902304336,159.39461580836698,158.99634024823743,158.59905984983905,158.20277212658468,157.80747459810038
Analytica_agriculture,1,3,incertidumbre,precio_maiz,,0.8,1.2,172.92,172.92,172.92,172.92,172.92,172.92,170.83,170.61,169.95000000000005,169.95000000000005,169.4,169.07,168.08,166.32,167.66002247562085,165.9044201460332,165.4898786916276,165.07637304215882,164.66390060948547,164.2524588119332,163.84204507427842,163.432656827732,163.0242915099237,162.6169465648856,162.21061944303636,161.80530760116525,161.4010085024162,160.99771961627184,160.5954384185378,160.1941623913269,159.79388902304336,159.39461580836698,158.99634024823743,158.59905984983905,158.20277212658468,157.80747459810038
Analytica_agriculture,2,0,incertidumbre,precio_maiz,,0.8,1.2,172.92,172.92,172.92,172.92,172.92,172.92,170.83,170.61,169.95000000000005,169.95000000000005,169.4,169.07,168.08,166.32,167.66002247562085,165.9044201460332,165.4898786916276,165.07637304215882,164.66390060948547,164.2524588119332,163.84204507427842,163.432656827732,163.0242915099237,162.6169465648856,162.21061944303636,161.80530760116525,161.4010085024162,160.99771961627184,160.5954384185378,160.1941623913269,159.79388902304336,159.39461580836698,158.99634024823743,158.59905984983905,158.20277212658468,157.80747459810038
Analytica_agriculture,2,3,incertidumbre,precio_maiz,,0.8,1.2,172.92,172.92,172.92,172.92,172.92,172.92,170.83,170.61,169.95000000000005,169.95000000000005,169.4,169.07,168.08,166.32,167.66002247562085,165.9044201460332,165.4898786916276,165.07637304215882,164.66390060948547,164.2524588119332,163.84204507427842,163.432656827732,163.0242915099237,162.6169465648856,162.21061944303636,161.80530760116525,161.4010085024162,160.99771961627184,160.5954384185378,160.1941623913269,159.79388902304336,159.39461580836698,158.99634024823743,158.59905984983905,158.20277212658468,157.80747459810038
Analytica_agriculture,0,0,incertidumbre,precio_pollo,,0.8,1.2,1668.15,1668.15,1668.15,1668.15,1668.15,1665.95,1704.12,1705.0000000000002,1679.81,1663.2,1647.1400000000006,1630.6400000000006,1614.5800000000004,1598.7400000000002,1591.2082963753805,1583.7120747925492,1576.2511680947312,1568.8254099126311,1561.4346346607233,1554.0786775335596,1546.7573745020948,1539.4705623100278,1532.2180784701623,1524.9997612607838,1517.815449722052,1510.664983652412,1503.5482036050241,1496.4649508842044,1489.4150675418905,1482.398396374115,1475.4147809175047,1468.4640654457867,1461.5460949663202,1454.660715216638,1447.807772661007,1440.9871144870046
Analytica_agriculture,0,3,incertidumbre,precio_pollo,,0.8,1.2,1668.15,1668.15,1668.15,1668.15,1668.15,1665.95,1704.12,1705.0000000000002,1679.81,1663.2,1647.1400000000006,1630.6400000000006,1614.5800000000004,1598.7400000000002,1591.2082963753805,1583.7120747925492,1576.2511680947312,1568.8254099126311,1561.4346346607233,1554.0786775335596,1546.7573745020948,1539.4705623100278,1532.2180784701623,1524.9997612607838,1517.815449722052,1510.664983652412,1503.5482036050241,1496.4649508842044,1489.4150675418905,1482.398396374115,1475.4147809175047,1468.4640654457867,1461.5460949663202,1454.660715216638,1447.807772661007,1440.9871144870046
Analytica_agriculture,1,0,incertidumbre,precio_pollo,,0.8,1.2,1668.15,1668.15,1668.15,1668.15,1668.15,1665.95,1704.12,1705.0000000000002,1679.81,1663.2,1647.1400000000006,1630.6400000000006,1614.5800000000004,1598.7400000000002,1591.2082963753805,1583.7120747925492,1576.2511680947312,1568.8254099126311,1561.4346346607233,1554.0786775335596,1546.7573745020948,1539.4705623100278,1532.2180784701623,1524.9997612607838,1517.815449722052,1510.664983652412,1503.5482036050241,1496.4649508842044,1489.4150675418905,1482.398396374115,1475.4147809175047,1468.4640654457867,1461.5460949663202,1454.660715216638,1447.807772661007,1440.9871144870046
Analytica_agriculture,1,3,incertidumbre,precio_pollo,,0.8,1.2,1668.15,1668.15,1668.15,1668.15,1668.15,1665.95,1704.12,1705.0000000000002,1679.81,1663.2,1647.1400000000006,1630.6400000000006,1614.5800000000004,1598.7400000000002,1591.2082963753805,1583.7120747925492,1576.2511680947312,1568.8254099126311,1561.4346346607233,1554.0786775335596,1546.7573745020948,1539.4705623100278,1532.2180784701623,1524.9997612607838,1517.815449722052,1510.664983652412,1503.5482036050241,1496.4649508842044,1489.4150675418905,1482.398396374115,1475.4147809175047,1468.4640654457867,1461.5460949663202,1454.660715216638,1447.807772661007,1440.9871144870046
Analytica_agriculture,2,0,incertidumbre,precio_pollo,,0.8,1.2,1668.15,1668.15,1668.15,1668.15,1668.15,1665.95,1704.12,1705.0000000000002,1679.81,1663.2,1647.1400000000006,1630.6400000000006,1614.5800000000004,1598.7400000000002,1591.2082963753805,1583.7120747925492,1576.2511680947312,1568.8254099126311,1561.4346346607233,1554.0786775335596,1546.7573745020948,1539.4705623100278,1532.2180784701623,1524.9997612607838,1517.815449722052,1510.664983652412,1503.5482036050241,1496.4649508842044,1489.4150675418905,1482.398396374115,1475.4147809175047,1468.4640654457867,1461.5460949663202,1454.660715216638,1447.807772661007,1440.9871144870046
Analytica_agriculture,2,3,incertidumbre,precio_pollo,,0.8,1.2,1668.15,1668.15,1668.15,1668.15,1668.15,1665.95,1704.12,1705.0000000000002,1679.81,1663.2,1647.1400000000006,1630.6400000000006,1614.5800000000004,1598.7400000000002,1591.2082963753805,1583.7120747925492,1576.2511680947312,1568.8254099126311,1561.4346346607233,1554.0786775335596,1546.7573745020948,1539.4705623100278,1532.2180784701623,1524.9997612607838,1517.815449722052,1510.664983652412,1503.5482036050241,1496.4649508842044,1489.4150675418905,1482.398396374115,1475.4147809175047,1468.4640654457867,1461.5460949663202,1454.660715216638,1447.807772661007,1440.9871144870046
Analytica_all,0,0,incertidumbre,pib,,0.8,1.2,242.215644612458,246.360170562915,249.288340003929,259.13353649441103,262.030649432419,246.308810466474,257.38039149694197,265.657744887483,273.48136547442,280.838014205682,287.858964560824,295.055438674844,302.431824641715,309.992620257758,317.742435764202,325.685996658307,333.828146574765,342.17385023913397,350.728196495112,359.49640140749,368.483811442677,377.695906728744,387.13830439696295,396.584553067644,406.02873447933,415.46504432040496,424.887799841225,434.291446822696,443.67056591033304,453.01987832514396,462.33425096464106,471.608700909164,481.04087492734703,490.661692425894,500.474926274412,510.48442479989995
Analytica_all,0,3,incertidumbre,pib,,0.8,1.2,242.215644612458,246.360170562915,249.288340003929,259.13353649441103,262.030649432419,246.308810466474,257.38039149694197,265.657744887483,273.48136547442,280.838014205682,287.858964560824,295.055438674844,302.431824641715,309.992620257758,317.742435764202,325.685996658307,333.828146574765,342.17385023913397,350.728196495112,359.49640140749,368.483811442677,377.695906728744,387.13830439696295,396.584553067644,406.02873447933,415.46504432040496,424.887799841225,434.291446822696,443.67056591033304,453.01987832514396,462.33425096464106,471.608700909164,481.04087492734703,490.661692425894,500.474926274412,510.48442479989995
Analytica_all,1,0,incertidumbre,pib,,0.8,1.2,242.215644612458,246.360170562915,249.288340003929,259.13353649441103,262.030649432419,246.308810466474,257.38039149694197,265.657744887483,273.48136547442,280.838014205682,287.858964560824,295.055438674844,302.431824641715,309.992620257758,317.742435764202,325.685996658307,333.828146574765,342.17385023913397,350.728196495112,359.49640140749,368.483811442677,377.695906728744,387.13830439696295,396.584553067644,406.02873447933,415.46504432040496,424.887799841225,434.291446822696,443.67056591033304,453.01987832514396,462.33425096464106,471.608700909164,481.04087492734703,490.661692425894,500.474926274412,510.48442479989995
Analytica_all,1,3,incertidumbre,pib,,0.8,1.2,242.215644612458,246.360170562915,249.288340003929,259.13353649441103,262.030649432419,246.308810466474,257.38039149694197,265.657744887483,273.48136547442,280.838014205682,287.858964560824,295.055438674844,302.431824641715,309.992620257758,317.742435764202,325.685996658307,333.828146574765,342.17385023913397,350.728196495112,359.49640140749,368.483811442677,377.695906728744,387.13830439696295,396.584553067644,406.02873447933,415.46504432040496,424.887799841225,434.291446822696,443.67056591033304,453.01987832514396,462.33425096464106,471.608700909164,481.04087492734703,490.661692425894,500.474926274412,510.48442479989995
Analytica_all,2,0,incertidumbre,pib,,0.8,1.2,242.215644612458,246.360170562915,249.288340003929,259.13353649441103,262.030649432419,246.308810466474,257.38039149694197,265.657744887483,273.48136547442,280.838014205682,287.858964560824,295.055438674844,302.431824641715,309.992620257758,317.742435764202,325.685996658307,333.828146574765,342.17385023913397,350.728196495112,359.49640140749,368.483811442677,377.695906728744,387.13830439696295,396.584553067644,406.02873447933,415.46504432040496,424.887799841225,434.291446822696,443.67056591033304,453.01987832514396,462.33425096464106,471.608700909164,481.04087492734703,490.661692425894,500.474926274412,510.48442479989995
Analytica_all,2,3,incertidumbre,pib,,0.8,1.2,242.215644612458,246.360170562915,249.288340003929,259.13353649441103,262.030649432419,246.308810466474,257.38039149694197,265.657744887483,273.48136547442,280.838014205682,287.858964560824,295.055438674844,302.431824641715,309.992620257758,317.742435764202,325.685996658307,333.828146574765,342.17385023913397,350.728196495112,359.49640140749,368.483811442677,377.695906728744,387.13830439696295,396.584553067644,406.02873447933,415.46504432040496,424.887799841225,434.291446822696,443.67056591033304,453.01987832514396,462.33425096464106,471.608700909164,481.04087492734703,490.661692425894,500.474926274412,510.48442479989995
Analytica_all,0,0,incertidumbre,poblacion,,0.8,1.2,17971423.0,18167147.0,18419192.0,18751405.0,19107216.0,19458310.0,19678363.0,19828563.0,19960889.0,20086377.0,20206953.0,20322807.0,20433791.0,20539666.0,20640230.0,20735289.0,20826397.0,20912278.0,20992831.0,21067996.0,21137769.0,21202223.0,21261462.0,21315630.0,21364889.0,21409418.0,21449428.0,21485105.0,21516611.0,21544064.0,21567513.0,21587015.0,21602589.0,21614271.0,21622101.0,21626079.0
Analytica_all,0,3,incertidumbre,poblacion,,0.8,1.2,17971423.0,18167147.0,18419192.0,18751405.0,19107216.0,19458310.0,19678363.0,19828563.0,19960889.0,20086377.0,20206953.0,20322807.0,20433791.0,20539666.0,20640230.0,20735289.0,20826397.0,20912278.0,20992831.0,21067996.0,21137769.0,21202223.0,21261462.0,21315630.0,21364889.0,21409418.0,21449428.0,21485105.0,21516611.0,21544064.0,21567513.0,21587015.0,21602589.0,21614271.0,21622101.0,21626079.0
Analytica_all,1,0,incertidumbre,poblacion,,0.8,1.2,17971423.0,18167147.0,18419192.0,18751405.0,19107216.0,19458310.0,19678363.0,19828563.0,19960889.0,20086377.0,20206953.0,20322807.0,20433791.0,20539666.0,20640230.0,20735289.0,20826397.0,20912278.0,20992831.0,21067996.0,21137769.0,21202223.0,21261462.0,21315630.0,21364889.0,21409418.0,21449428.0,21485105.0,21516611.0,21544064.0,21567513.0,21587015.0,21602589.0,21614271.0,21622101.0,21626079.0
Analytica_all,1,3,incertidumbre,poblacion,,0.8,1.2,17971423.0,18167147.0,18419192.0,18751405.0,19107216.0,19458310.0,19678363.0,19828563.0,19960889.0,20086377.0,20206953.0,20322807.0,20433791.0,20539666.0,20640230.0,20735289.0,20826397.0,20912278.0,20992831.0,21067996.0,21137769.0,21202223.0,21261462.0,21315630.0,21364889.0,21409418.0,21449428.0,21485105.0,21516611.0,21544064.0,21567513.0,21587015.0,21602589.0,21614271.0,21622101.0,21626079.0
Analytica_all,2,0,incertidumbre,poblacion,,0.8,1.2,17971423.0,18167147.0,18419192.0,18751405.0,19107216.0,19458310.0,19678363.0,19828563.0,19960889.0,20086377.0,20206953.0,20322807.0,20433791.0,20539666.0,20640230.0,20735289.0,20826397.0,20912278.0,20992831.0,21067996.0,21137769.0,21202223.0,21261462.0,21315630.0,21364889.0,21409418.0,21449428.0,21485105.0,21516611.0,21544064.0,21567513.0,21587015.0,21602589.0,21614271.0,21622101.0,21626079.0
Analytica_all,2,3,incertidumbre,poblacion,,0.8,1.2,17971423.0,18167147.0,18419192.0,18751405.0,19107216.0,19458310.0,19678363.0,19828563.0,19960889.0,20086377.0,20206953.0,20322807.0,20433791.0,20539666.0,20640230.0,20735289.0,20826397.0,20912278.0,20992831.0,21067996.0,21137769.0,21202223.0,21261462.0,21315630.0,21364889.0,21409418.0,21449428.0,21485105.0,21516611.0,21544064.0,21567513.0,21587015.0,21602589.0,21614271.0,21622101.0,21626079.0
Analytica_all,0,0,incertidumbre,poblacion_rural,,0.8,1.2,2176346.0,2183598.0,2193732.0,2207982.0,2223520.0,2239061.0,2247649.0,2252729.0,2257077.0,2261400.0,2265824.0,2270247.0,2274675.0,2279067.0,2283328.0,2287445.0,2291608.0,2295595.0,2299332.0,2302867.0,2306146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analytica_all,0,3,incertidumbre,poblacion_rural,,0.8,1.2,2176346.0,2183598.0,2193732.0,2207982.0,2223520.0,2239061.0,2247649.0,2252729.0,2257077.0,2261400.0,2265824.0,2270247.0,2274675.0,2279067.0,2283328.0,2287445.0,2291608.0,2295595.0,2299332.0,2302867.0,2306146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analytica_all,1,0,incertidumbre,poblacion_rural,,0.8,1.2,2176346.0,2183598.0,2193732.0,2207982.0,2223520.0,2239061.0,2247649.0,2252729.0,2257077.0,2261400.0,2265824.0,2270247.0,2274675.0,2279067.0,2283328.0,2287445.0,2291608.0,2295595.0,2299332.0,2302867.0,2306146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analytica_all,1,3,incertidumbre,poblacion_rural,,0.8,1.2,2176346.0,2183598.0,2193732.0,2207982.0,2223520.0,2239061.0,2247649.0,2252729.0,2257077.0,2261400.0,2265824.0,2270247.0,2274675.0,2279067.0,2283328.0,2287445.0,2291608.0,2295595.0,2299332.0,2302867.0,2306146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Analytica_all,2,0,incertidumbre,poblacion_rural,,0.8,1.2,2176346.0,2183598.0,2193732.0,2207982.0,2223520.0,2239061.0,2247649.0,2252729.0,2257077.0,2261400.0,2265824.0,2270247.0,2274675.0,2279067.0,2283328.0,2287445.0,2291608.0,2295595.0,2299332.0,2302867.0,2306146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
