master_id,year,ag-aov-aplicación_de_urea-mtco2e,ag-aov-captura_de_c_en_suelo-mtco2e,ag-aov-fermentacion_entérica-mtco2e,ag-aov-gestión_de_estiercol-mtco2e,ag-aov-suelos_agricolas-mtco2e,ag-emissions_total-mtco2e,fo-aov-4a_forestal-mtco2e,fo-aov-4b_cultivo-mtco2e,fo-aov-4c_pastizal-mtco2e,fo-aov-4d_humedal-mtco2e,fo-aov-4e_asentamientos-mtco2e,fo-aov-4f_otras_tierras-mtco2e,fo-aov-incendios-mtco2e,fo-emissions_total-mtco2e,ip-aov-a_industria_mineral-mtco2e,ip-aov-b_industria_química-mtco2e,ip-aov-c_industria_metálica-mtco2e,ip-aov-d_uso_no_energético_de_productos_de_combustibles_y_solventes-mtco2e,ip-aov-e_industria_electrónica-mtco2e,ip-aov-f_uso_de_productos_de_sao-mtco2e,ip-aov-g_otra_producción_y_usos-mtco2e,ip-emissions_total-mtco2e,wa-aov-a-rsu-mtco2e,wa-aov-b-compostaje-mtco2e,wa-aov-c1-incineracion-mtco2e,wa-aov-d1-aguasdomesticas-mtco2e,wa-aov-d2-aguasindustriales-mtco2e,wa-emissions_total-mtco2e
101,2015,0.4330157115863333,0.0,5.277092665909827,1.5815333958245383,4.056663111958674,11.348304885279374,-76.41580143793006,1.5679061194896615,1.6516167762518703,0.020583765869186886,0.3701788001841833,0.5512040005528577,24.40913511897252,-47.84517685660979,1.50341697790869,0.7099407346229654,1.3929354580955824,0.1451574499991255,0.0,2.4259582124247974,0.2423257792743237,6.419734612325486,3.1950425619494376,0.059947306865124984,0.0004790104742595,0.9700998692271032,0.03189269686986161,4.257461445385787
101,2016,0.3569512232,0.0,5.116427048024344,1.5590457963890278,4.038805856411722,11.071229924025095,-75.68159774276369,1.5498697191064177,1.6611811610999871,0.020583765869186886,0.3686920107720889,0.5485934279983422,3.3370944816685757,-68.19558317624909,1.601691266052324,0.7379498406022267,1.4265754802869557,0.12992589164337992,0.0,2.7217315975616483,0.27226847249832703,6.890142548644862,3.257083372901095,0.059947306865124984,0.0005330802546889999,0.9564312451105343,0.01582832175732061,4.289823326888764
101,2017,0.4012195999999996,0.0,5.083247038813286,1.5560818684602116,4.01202001943354,11.052568526707036,-70.98703959682274,1.5463565482941652,1.6236043422471331,0.020583765869186886,0.3616977943190013,0.5499184836698144,85.93863863145117,19.05375996902773,1.4791402998106915,0.8772883732542758,1.433746054776044,0.12992589164337992,0.0,3.0288136915579496,0.27173104473867465,7.220645355781016,3.410588414773041,0.059947306865124984,0.0004733254956703845,0.941397444458602,0.01582832175732061,4.428234813349759
101,2018,0.4064453999999999,0.0,5.054976453805747,1.5534792989673405,4.005775615657004,11.02067676843009,-67.84835571740372,1.5460623874575532,1.5858188638674282,0.020583765869186886,0.35992535443162743,0.5511513846049274,3.865056636261377,-59.91975732491164,1.5612328472243833,0.9257782551017584,1.433746054776044,0.12992589164337992,0.0,3.5047077401749838,0.2762761874463824,7.8316669763669315,3.563290622302592,0.059947306865124984,0.0005131934749635332,0.9915578063318772,0.01582832175732061,4.631137250731879
101,2019,0.4114499999999999,0.0,5.166322906391098,1.8448148243787563,4.161648292264328,11.584236023034187,-70.89598890397325,1.5476788143253426,1.5478856610925638,0.020583765869186886,0.355995330540172,0.5522944734791885,0.01634150193093243,-66.85520935673586,1.6274714923599798,1.0514813494492408,1.433746054776044,0.12992589164337992,0.0,3.952453519252075,0.2784064787939316,8.47348478627465,3.725638327041084,0.059947306865124984,0.0004969870629752952,1.008970455376759,0.01582832175732061,4.810881398103263
101,2020,0.4162334,0.0,5.186079294262394,1.7607095082414068,4.221696499297754,11.584718701801554,-73.62075288109446,1.5503835705209357,1.5098627103492213,0.020583765869186886,0.3560092608188738,0.5533500391586039,0.017024007783495467,-69.61353952659411,1.6777574437231284,1.0316844437967232,1.433746054776044,0.12992589164337992,0.0,4.009243544575466,0.27882589120299783,8.56118326971774,3.890822533050713,0.059947306865124984,0.0003617650172084964,1.0260918190592505,0.01582832175732061,4.993051745749619
101,2021,0.4207956,0.0,5.174260619907331,1.8030924638368933,4.253671474586984,11.651820158331207,-72.97445185836064,1.553660749558606,1.471805105510638,0.020583765869186886,0.35449117155315124,0.55432031826753,0.014659080215493954,-69.00493166738603,1.7357879251888164,1.0118875381442058,1.433746054776044,0.12992589164337992,0.0,4.285349871560794,0.2924503790766071,8.88914766038985,4.047424897764273,0.059947306865124984,0.00041262480629652455,1.0365673591115283,0.01582832175732061,5.160180510304543
101,2022,0.4251365999999999,0.0,5.178122425675956,1.8301581366341664,4.2724934122822535,11.705910574592377,-72.16009737063266,1.5571872807487963,1.433765134039401,0.020583765869186886,0.3559172933247999,0.5552074962808922,0.012649844659238069,-68.22478655571035,1.7880170367795951,0.9920906324916884,1.433746054776044,0.12992589164337992,0.0,4.448066437465804,0.2925165738501413,9.084362627006652,4.2071676527785,0.059947306865124984,0.00045380207577459786,1.0434861116827576,0.01582832175732061,5.3268831951594775
101,2023,0.4292564,0.0,5.182234326774221,1.8537396030093116,4.293652833243228,11.758883163026766,-73.33386344065558,1.559230409628379,1.3777039321420126,0.020583765869186886,0.3561590634138364,0.5558449329813508,4.482549457022014,-64.98179187959879,1.8355807744291883,0.9722937268391708,1.433746054776044,0.12992589164337992,0.0,5.123224676923077,0.2936200505106085,9.788391175121467,4.361518292080413,0.059947306865124984,0.0004951871343647318,1.049461949721187,0.01582832175732061,5.48725105755841
101,2024,0.433155,0.0,5.167014214452036,1.8726020329755957,4.303275606731882,11.776046854159516,-74.57400697529987,1.5616337132966882,1.3279103487838888,0.020583765869186886,0.3585798257226786,0.5564524477883109,4.979885452938852,-65.76896142090025,1.8793848173437493,0.9720552099035982,1.433746054776044,0.12992589164337992,0.0,5.3372718018810925,0.2957234130224268,10.048107188570294,4.459820477554072,0.059947306865124984,0.0005353987690562311,1.0550547300165665,0.01582832175732061,5.591186234962139
101,2025,0.4368324,0.0,5.14502727062488,1.8692951854122557,4.296363004573576,11.747517860610712,-75.6197000140169,1.5636610589588589,1.2766169953596145,0.020583765869186886,0.36012469789252904,0.5569594014624649,5.432402156497247,-66.40935193797701,1.9203322549458175,0.9720552099035982,1.433746054776044,0.12992589164337992,0.0,5.732418395728008,0.2972262068268036,10.48570401382365,4.546798802930226,0.059947306865124984,0.0005748906680072824,1.060362755179243,0.01582832175732061,5.6835120773999215
101,2026,0.4402886,0.0,5.1266389347227594,1.8652146699843872,4.291223361834072,11.72336556654122,-77.04994198214244,1.5652638315050085,1.2240629374206025,0.020583765869186886,0.3632041820193019,0.5573677347787853,5.83464127405575,-67.4848182564938,1.9599274355637804,0.9720552099035982,1.433746054776044,0.12992589164337992,0.0,6.1123332675389515,0.2979593292651591,10.905947188690913,4.624354991717363,0.059947306865124984,0.0006174047571854858,1.0653917213266626,0.01582832175732061,5.766139746423656
