master_id,strategy_id,cement_production,cumplimiento_metas,ef_captura,fishing_production,hfcmma,incendio_bosque_nativo,incendio_plantaciones_forestales,incertidumbre_incendio_bn,incertidumbre_incendio_plantaciones,iron_production,medida_biodigestores,medida_cambio_dieta_bovina,medida_captura_c_suelos,medida_uso_eficiente_fertilizante,pib,poblacion,pqe_vehicular,precio_bovino,precio_cerdo,precio_leche,precio_maiz,precio_pollo,ptas_antofa,ptas_biobio,ptas_valpo,ptasls_coq,public_frac_biomass,public_frac_electric,public_frac_natural_gas,public_frac_pliqgas,public_intensity,pulp_frac_biomass,pulp_frac_electric,pulp_intensity,pulp_production,recuperacion_bn,rs_arauc,rs_aysen,rs_coq,rs_magallanes,rs_tarapaca,rs_valpo,saltpeter_production,steel_production,sugar_production,supuestos_mma_waste,sustitucion_degradacion,tierras_convertidas_a_bn,tierras_convertidas_a_plantaciones,transport_bus_veh_km,transport_intensity_aviation_kerosene,transport_intensity_bus_diesel,transport_intensity_bus_electric,transport_intensity_pkm_train,transport_intensity_private_diesel,transport_intensity_private_electric,transport_intensity_private_gasoline,transport_intensity_taxi_electric,transport_intensity_taxi_gasoline,transport_intensity_train_electric,transport_occupancy_rate_bus,transport_occupancy_rate_private,transport_occupancy_rate_taxi,transport_occupancy_rate_train,transport_pkm_aviation,transport_tkm_freight_train,transport_train13_pkm,transport_train5_pkm,transport_train8_pkm,transport_trip_distance_private,var_demanda_legna,fuel_price_coal,fuel_price_diesel,fuel_price_fuel_oil,fuel_price_natural_gas,investment_cost_csp_solar,investment_cost_geothermal,investment_cost_natural_gas_cc,investment_cost_pv_solar,investment_cost_wind,co-emissions_total-mtco2e,im-emissions_total-mtco2e,pu-emissions_total-mtco2e,re-emissions_total-mtco2e,tx-emissions_total-mtco2e,ag-emissions_total-mtco2e,fo-emissions_total-mtco2e,ip-emissions_total-mtco2e,wa-emissions_total-mtco2e,el-emissions_total-mtco2e
139,1,4799.860273229509,0.8204268213797132,0.4705612178198708,4350.290906956867,0.0,1.0,1.0,1.4689858898819863,0.9648596641284186,17122.532290803483,1.0,1.0,1.0,1.0,438.45773264344666,23323893.03272833,9327905.550018894,2234.001195389372,2157.4680825023474,2888.572022797604,175.4657811666491,1453.862867912109,1.0,1.0,1.0,1.0,0.02097767734992165,0.6742292444819631,0.059411259631407365,0.07209792981212544,0.2196903523544044,0.6056076815133119,0.20852729081631807,4.2929075694793495,6797.479817335061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2962.715775986445,1362.0511640787822,1832.9696321890156,0.0,1.0,1.0,1.0,2281413189.290095,0.3893590755018237,1.7244043170369645,0.5812017267710486,0.06286876192858283,9.148138029560776,5.9513563079017855,9.385628884807486,6.388283764317938,9.331936642628788,0.36803273162151595,30.826948791019674,1.1037769410778475,0.9664393604699132,99.51611664716265,68117217.97684364,4181734159.8347983,10631529427.320663,1874907973.969245,84833443.33450137,7.5988319954303405,0.5561467040914878,70.49804417345678,929.397056520561,645.6680480937322,9.298787826596213,5121.639535164605,7083.896204043899,1733.0,607.6096662057968,1353.337145903226,4.262661951146362,10.729176016105832,0.17930650025325764,4.169287485980242,19.193732790432747,11.424079352305295,-79.84156757370195,6.01903332494684,7.1176196435625005,5.94
140,1,4945.982422541392,0.8649229297150325,0.3525210659215482,4804.850223294458,0.0,1.0,1.0,1.5585326478083006,0.43526116193557385,14403.976289666565,1.0,1.0,1.0,1.0,500.36547401359184,18519531.34919008,10007166.333144693,2775.486198539265,2212.470800481415,3284.0730726492625,178.05059029809277,1227.1092608867855,1.0,1.0,1.0,1.0,0.0198426685049578,0.6873154633489917,0.0607117245885347,0.07315029774897258,0.2021312301978248,0.6120384807758739,0.20371370436699146,4.3073865027944445,8399.988647321608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3127.122968690377,1255.881959786998,1673.133099699893,0.0,1.0,1.0,1.0,2245156731.2582293,0.3705563071359533,1.836599953995692,0.62654298935216,0.06249974166112179,9.540198825906083,6.01107541469016,8.925178516797576,6.453212468139981,9.148115965239006,0.35588823990572205,30.488437163171398,1.1485103715655154,0.9982615318592192,103.66217256545484,77999896.01439619,3966698545.741517,10810400333.923754,1832792062.3245022,83442089.56257956,7.635760049917806,0.8530416535333682,68.51257587370353,826.4070285178702,717.9663724661392,10.679433305115843,6408.693824127587,6374.258701468088,1733.0,525.3455092707137,1113.5578153199153,5.357459424014394,10.986701100648622,0.1333404846387738,3.310478666320864,20.455809183363094,11.424079352305295,-75.55530660556576,6.0396888927182495,7.310063565046857,5.74
141,1,5115.305766326608,1.0079627956540147,0.4733973284798836,5026.299515548356,0.0,1.0,1.0,0.3122766496849648,1.5997140150213849,16928.746988096762,1.0,1.0,1.0,1.0,567.8352000336664,22853235.55704744,9489666.671727,2721.421942979511,2023.5238828666543,3973.599290647248,165.53205682592576,1625.0899517345485,1.0,1.0,1.0,1.0,0.01993049193268296,0.7168529244981441,0.06145530249370874,0.07140483644403388,0.21639899798938145,0.6107410788675588,0.21165207959270613,4.584157964082671,6984.406937256134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3069.476191465738,1158.8657592247305,1710.7753163915222,0.0,1.0,1.0,1.0,2339436190.983887,0.37232551948773945,1.7661379677782616,0.6080926129784715,0.0665245878978599,8.996176529973752,6.098068552975852,8.895902553323516,6.1627894928353015,9.421802497833493,0.36656730997741416,30.79054404520703,1.131834363376606,0.9734572550362444,97.43675027316074,72209092.3231519,3636748483.470218,10565273687.662249,1938079299.3118503,83082449.21455958,6.9952337704392695,0.3918422997468681,59.07257155573365,570.9225927074938,690.6935520487255,10.144647717817598,3434.1354994445387,6946.5752029565965,1733.0,560.6010270045829,1256.671484032144,6.6686871948484905,10.790271415096829,0.17486649459380288,4.08515460469898,22.044539727702837,11.424079352305295,-84.77610319385575,6.258876354765617,7.503539577737273,3.84
142,1,4793.349473414546,0.8894984136275267,0.3557214314173197,5035.477201170763,0.0,1.0,1.0,1.3272100294274816,1.2408547811529778,15866.360188789593,1.0,1.0,1.0,1.0,458.76152918966585,18370100.62647041,10755316.19936076,2317.439191640781,2078.933524470807,3824.46291753345,139.6736562892183,1400.4301837565356,1.0,1.0,1.0,1.0,0.019834206645984467,0.7158205376375963,0.058404437999473674,0.06972924954234626,0.2004047996632732,0.5927349400942781,0.20089899427221747,4.4446271805302855,6719.403341507011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3567.795596078849,1194.5288644081775,1536.3483136444675,0.0,1.0,1.0,1.0,2228069743.905984,0.3985505376124964,1.8232870777555092,0.5945330078267203,0.06557558252111588,9.3253892695745,6.029690149649617,9.001189013036852,6.21295414510992,9.08358996434161,0.3683543099105398,31.033058924350485,1.0732008923982352,0.9798252517070888,102.4870681276037,70490700.00795335,4013838901.251464,9885530087.461607,2022421790.3943446,84051001.8365078,7.4883751942976335,0.749742621203928,76.36354680073391,697.5343575491788,580.615523718257,9.985549008371674,3376.3020885397277,6311.920324481584,1733.0,588.3458086096648,1340.0855801280086,4.610065927671767,10.695471407747453,0.1255281875121731,3.2837670173957947,19.558847914787112,11.424079352305295,-76.4813649580273,5.9570627864394865,7.188649928606527,3.57
143,1,5302.472460620652,0.9545536444134366,0.5181397422872615,4446.48266089348,0.0,1.0,1.0,0.8221928662824886,1.9811994445038963,16051.330732673729,1.0,1.0,1.0,1.0,605.8681936922436,20718109.13970117,10450855.922099348,2144.175487158187,1863.0062024351766,3367.875048954694,130.61459297353431,1722.254167437593,1.0,1.0,1.0,1.0,0.02039477640257881,0.7212185732123391,0.06294970842257787,0.07180375255368332,0.21675114213617466,0.6143980670591295,0.2011547224688625,4.634573870051477,8564.675450609055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3514.5744891225045,1228.6710644653258,1735.5517711689815,0.0,1.0,1.0,1.0,2259875997.486722,0.3821585928182515,1.7956951233011582,0.5966469059802838,0.06323012012574987,8.934569508812531,6.421286265746787,9.520271321139056,6.289762962012678,9.23139760302492,0.35991943504398904,29.826038525174926,1.1362295923859391,1.0384841386036958,98.03639481664473,67720157.97713278,4196266700.6349072,9944504664.466251,1877507904.908218,88024475.30055909,6.369703888270706,0.5459293259098816,67.91409753034553,896.7538146681987,710.7727861518467,10.217590622088256,6386.96276380567,7200.67828430884,1733.0,370.5584892885026,918.4249569490613,7.4605780769141825,11.183777859000118,0.16106266378757028,3.703487794602727,22.965553005417057,11.424079352305295,-80.00946264267135,6.284184098937926,7.617892093898196,6.5
144,1,4730.037108581964,0.9051609271004644,0.3692454749691128,5183.1670351775065,0.0,1.0,1.0,1.9926001361887613,1.138291098993709,15120.683957312893,1.0,1.0,1.0,1.0,557.2914906322601,18878732.148645435,8577757.375136634,2073.8027239356884,1741.8058814820931,3841.8232606411243,144.07569266796781,1220.822788979102,1.0,1.0,1.0,1.0,0.02084160365717404,0.6936337048878994,0.059526978514433976,0.07062097918703142,0.1816358751866556,0.6457495455817911,0.1993573478222052,4.541200648843295,5395.924188818738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3094.087121502869,1146.8546145037033,1864.7492361561121,0.0,1.0,1.0,1.0,1926904496.6194336,0.3775378545868982,1.7365143362431508,0.6090796752388716,0.06387726428727672,9.232484039240235,6.040266164580553,9.06504627392007,5.966160740168237,9.410152736626957,0.3571229247510828,28.875054037864466,1.0760607019382349,0.9527014837933998,99.96836424085286,78069566.22489429,3700391894.266417,10734526790.60094,1920562265.2621343,90362626.69902577,6.9460967432554375,0.8343343852469884,57.27186261033797,799.820166823269,570.6909694616271,8.643589242913464,5854.496352029382,6410.598671943726,1733.0,448.69265977216855,1182.147669462167,6.4558258915665725,10.380515150364797,0.11876319975343225,3.374687990039758,21.76699608930186,11.424079352305295,-73.32720767942686,6.155295728685823,7.486261298575329,6.49
145,1,4536.01967466006,1.0388532244213704,0.4195800400032917,4630.389012000562,0.0,1.0,1.0,0.7502515290748948,1.132368050930408,16150.337659290188,1.0,1.0,1.0,1.0,444.4621314697901,23216209.238699,9700901.866955344,2223.6603749689816,2064.1308126203394,3652.865441007625,171.23027561218038,1425.648979203446,1.0,1.0,1.0,1.0,0.01904896141701841,0.7124734824475609,0.05835389325514219,0.07312556578493239,0.2184685968512061,0.6417230975740795,0.20048413353351355,4.552035286609584,7389.97432766011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3536.918201171955,1265.4426560616082,1615.8085906063159,0.0,1.0,1.0,1.0,2083989936.7542298,0.3668229737042156,1.864566377919363,0.5721872966221893,0.06235123978578536,9.653359360006734,6.4889345429460406,9.077118001401784,6.295463762673558,9.15494197723809,0.3606814616529515,29.23941485952793,1.1231978343012596,1.0433361622983863,96.39115720795436,80992151.00540899,3943728779.610307,10773150968.957808,1924701640.492412,89422315.97959054,7.349411231787795,0.5100051139220759,66.34123565409261,687.6326606981329,628.3160807878147,10.032274623900367,5187.8572327749125,5615.390520615694,1733.0,675.3823481837103,999.675796538858,4.364201373068312,10.89525773847443,0.17742160229235288,4.150038354016749,19.36627661232512,11.424079352305295,-82.38231812426665,6.0282034479053435,7.142165116628706,5.81
146,1,4904.619231046484,1.0040668246120503,0.4751055733721402,4893.1184351689335,0.0,1.0,1.0,1.2821506939283984,1.3346802589479758,15151.320067319411,1.0,1.0,1.0,1.0,413.7028490134376,25730134.31212722,7691038.836055848,2605.2953325999497,2093.8507185183216,3272.9947409235315,171.73959467227462,1724.0796300387235,1.0,1.0,1.0,1.0,0.02035613628977928,0.7070116109126485,0.05737685665630578,0.0713902473793438,0.20093394804220466,0.6510292485050282,0.19435352927819488,4.378326957038913,7743.9886046344645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3028.6646512504494,1238.4206558768205,1618.5978541157392,0.0,1.0,1.0,1.0,2215310501.326245,0.37889343869790293,1.73367336683423,0.6032636031803046,0.06332838390861079,9.384730555761823,6.123695510278258,8.76831328135566,6.4206264214761655,9.624249654925801,0.3635226833510237,29.607671028570444,1.110516886884642,0.9883132420846604,99.31592814319792,72656189.938893,3693277718.1767116,9973315543.137802,1880183471.4776008,86712400.05450033,7.503350434582785,0.5927258597294598,57.49885966082142,835.5411689223123,527.0382214439878,10.985769067018497,5228.143575266151,5359.108331305882,1733.0,619.7012913587588,1089.1947070755805,3.854755591301943,10.869900700568742,0.17712578579478871,4.599417723688392,18.529336462591967,11.424079352305295,-79.08396784156713,6.036020149114896,7.040472342052348,5.89
147,1,4751.202207989118,0.84678798027205,0.4866985184198788,4551.116029662631,0.0,1.0,1.0,0.4129381163368785,1.2925494860153388,14981.452983939182,1.0,1.0,1.0,1.0,544.7719493678238,23675649.37749644,10158230.941280512,2104.1121487568107,2281.999410159889,3313.122826748541,166.25726903939415,1391.0631349718674,1.0,1.0,1.0,1.0,0.020726405144401043,0.6941881181990228,0.059925632032259785,0.06887075325610205,0.2042556335357123,0.6366688038003024,0.2125172326222251,4.391008742467709,6508.021382907257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3576.796728885321,1166.3353741369,1610.2496709543436,0.0,1.0,1.0,1.0,2257978313.934721,0.3600470913561824,1.773866106425792,0.6234844582338499,0.06379853144265142,9.36951139456346,6.077413701349993,9.615530738797485,6.062441743877914,9.01859792160174,0.36992622354510746,28.51295703227993,1.1538137239032915,1.0099696272473289,95.09270387445645,73658468.77886373,4024121020.037729,10600799469.861015,2000254544.1058207,88221014.39698075,7.076857601994594,0.4786323630102825,67.19358846818224,747.2880774754898,517.1427199379162,10.536866044079217,5745.87966051107,6052.401820373889,1733.0,611.7867170699827,1021.8479662605936,6.206872702048615,10.51405040515924,0.16577116492616314,4.232166068226263,21.522069994191842,11.424079352305295,-83.5885084127203,6.23299126423849,7.438455165192963,6.14
148,1,4916.4891774402295,0.9152322746560762,0.35394394136586826,4279.2918964864175,0.0,1.0,1.0,1.7847818744984267,0.8502222187970737,14608.1634434233,1.0,1.0,1.0,1.0,498.4010003434978,19931979.503830846,10966285.065693697,2675.80143601494,1827.1732971196186,2948.863172120439,163.96588741275517,1283.577165880401,1.0,1.0,1.0,1.0,0.019214471723220345,0.717341557032713,0.05966693449531961,0.07026731852602801,0.18829926828076093,0.5984783361004836,0.20960447419916492,4.564698647112183,6277.935036584284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3409.2461087987513,1286.8510512863024,1641.2115006863266,0.0,1.0,1.0,1.0,2193110252.8849497,0.4121301039854579,1.807058670431146,0.5994975133741554,0.06515633310107598,9.294838296995547,6.1100798125287055,9.64105434897342,6.263057390335004,8.961045038732015,0.388029638099669,30.364602684211448,1.058604936072896,0.9519693187201272,95.4882370174,76265557.65177785,3625680619.371151,10780929132.648123,1885192076.9583359,84249044.29576139,7.168410379952025,0.7426287661091114,54.55915595655527,624.0746309553335,420.23565218968025,10.494426935759797,6693.116859527725,5249.768999021052,1733.0,556.1350363310413,1127.1432390250716,5.3211063657185935,10.575240741710278,0.12977963117104546,3.562962349361096,20.47450903740515,11.424079352305295,-76.00058818870501,6.059454787605843,7.309273682131707,8.32
149,1,4546.293805012439,0.9120468955981104,0.4516148565828587,4373.4332492493595,0.0,1.0,1.0,1.2124900374122929,0.36671727262149,15586.598350193914,1.0,1.0,1.0,1.0,607.4067809180361,18314348.67971641,8339629.110642629,2041.0674455344424,2031.1765206678308,3919.838975333543,138.23396787575246,1169.0100104043495,1.0,1.0,1.0,1.0,0.02023745272117788,0.6740208991666823,0.057748219111550175,0.07281924338989443,0.21038801551202,0.6098227337664981,0.19645548968073176,4.490265993074104,8140.893724149593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3248.6985993651647,1201.7197487448254,1786.1595091934196,0.0,1.0,1.0,1.0,2001755057.5824976,0.3456830768244803,1.8534292106272088,0.6021828194496074,0.06816930518950147,8.981355598484502,6.335023103154192,9.478101486205118,6.051572625028004,9.480823728519402,0.3746982450351688,28.73084814370806,1.0659581834532592,0.9806806898639008,103.84942079455335,78213480.17769855,3817985211.5461826,10446963511.227262,2009891468.627261,86400029.88081001,7.364112085877366,0.4965270824388584,64.98503590691229,694.614292598646,510.36227578289163,10.234939883171588,3280.561510870595,6626.019663850953,1733.0,625.6351698957666,1103.7218223918828,7.493400153050067,10.92711473669831,0.1338456123732611,3.2738010184266555,23.02770289790831,11.424079352305295,-82.68466639871696,6.244222641959709,7.615602229567049,3.69
150,1,5327.896658796482,0.9555193875070198,0.5121770101943416,4559.641119113599,0.0,1.0,1.0,1.7025597326789113,1.1938278111568554,17031.208321257018,1.0,1.0,1.0,1.0,416.59788110981333,25396497.86247036,7772947.3362478465,2511.112394496836,1788.9532556256545,2740.076941407156,159.24420490118808,1554.9939663126197,1.0,1.0,1.0,1.0,0.01943213762066823,0.7007138696072988,0.06079488762123079,0.06747402555250777,0.1829617235599772,0.5999713777121535,0.20826730093350065,4.504927789117626,6085.224753633329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3340.251589617225,1273.660396484148,1560.4810974685358,0.0,1.0,1.0,1.0,2157942899.923345,0.3394476630562219,1.7188172679741784,0.6210162933079292,0.06572273400889905,9.184863979050327,6.50158484266067,9.158421051796298,6.020869207788397,8.789409196747552,0.3767815545476532,29.700242942897038,1.0828981330775034,0.9872363678645116,99.06995738729664,67912401.13864617,3951478585.4902477,10518795461.739609,1992015002.992447,84015222.36334085,6.6704293234160446,0.5210953562914993,68.2067102451301,795.8087408247679,470.4948165947983,9.85049340284914,4678.577147092743,5300.3637918131935,1733.0,582.9961437857454,908.2136528099325,3.901563257857583,10.606126749251064,0.15865366882745696,4.539778182704844,18.626404469351733,11.424079352305295,-79.3380384711401,6.0312786227402135,7.049168722753935,5.05
151,1,5311.35330464182,0.8754532982387931,0.39118589001283705,4838.995694981184,0.0,1.0,1.0,1.8838450246964267,1.4357235818610925,15836.7830777912,1.0,1.0,1.0,1.0,467.26675732828636,17396514.23917548,8865474.824581072,2338.3473001425946,1685.4287237180126,2787.490267052239,177.93890887475715,1432.0060329217295,1.0,1.0,1.0,1.0,0.02037746723744398,0.6597933740372731,0.060110645319086886,0.06825404073038023,0.21906509872953533,0.6005241813123114,0.2068043251423657,4.298957360090005,6316.4007405979455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3498.471021037746,1164.5831861931345,1812.5949938665935,0.0,1.0,1.0,1.0,2239885503.100602,0.35103305042722266,1.7466950231234626,0.5949688244632679,0.06624089951468558,9.276548215984556,6.302098179869574,9.329921030952669,6.202682225898792,9.055728125127308,0.3661685883949577,29.45648663832036,1.1540639236639814,1.0450305788809902,104.06433184278715,79873001.82808968,3970297175.351473,10440793060.954346,1939845675.4343371,89589035.92495224,7.145135442808039,0.980696942308168,62.4052893632974,882.2296907244481,574.1989531869542,11.103159285136659,6494.670676813922,7586.1096405569815,1733.0,666.3306724737287,955.1179042841586,4.758995282023068,10.549838746251682,0.13020658180728048,3.1097325397306133,19.81733707947427,11.424079352305295,-70.62816263542986,5.966071146403951,7.2149980611150495,7.14
152,1,4616.717965801558,0.8297213404068454,0.3853145205904748,4859.5548881541245,0.0,1.0,1.0,0.8352543460185651,0.5611800839328391,15263.644297724863,1.0,1.0,1.0,1.0,506.7778442688085,19571999.740103524,10086674.161420802,2289.6436239039954,1832.072047216884,3858.764441262625,181.3442896791979,1240.6677849694436,1.0,1.0,1.0,1.0,0.020582042202766108,0.7021999417022737,0.06163483388816909,0.06695342972092773,0.18683505649361806,0.6446605259469885,0.2075653987088268,4.509678194906758,7908.46680365005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3401.0480178097523,1315.147371175406,1678.29540118519,0.0,1.0,1.0,1.0,1973003820.5597079,0.3519673175595581,1.7767592590006969,0.5886544772356778,0.06406435338013566,9.599620635932585,6.315332209424769,9.437165183026822,6.154750694601188,9.108854103084168,0.3860002776190416,28.57031304860559,1.0895656190351792,1.0410382714706492,100.59681362224848,69733949.68855616,4077113539.662769,10379179600.438429,2013497054.991145,90250926.85721532,7.4518685720274656,0.5292376108562847,73.38260308595753,603.2191051606591,459.7256447167092,11.720349569867494,4722.634223946845,5599.905854715733,1733.0,322.79817634872074,1291.6113207007945,5.476848242608968,11.057382268064146,0.12517849857436172,3.4986137810492597,20.734133803094686,11.424079352305295,-82.86330083557147,6.069126826107715,7.332024530354947,5.16
153,1,5425.370748229577,0.9590679782821868,0.4779087042851185,4924.279269940182,0.0,1.0,1.0,2.0333685970598205,1.6736021918826405,16283.574008133692,1.0,1.0,1.0,1.0,583.0729085085952,25157254.092621386,8472369.802467093,2904.6619080997557,2147.819006333729,3456.5704512221446,161.26670411158364,1571.1184545866122,1.0,1.0,1.0,1.0,0.020132132650811915,0.6647254083854914,0.061130012710380335,0.07335891316504634,0.1825526541874518,0.6304345952751533,0.1982783163539996,4.545477545217988,5472.684831097555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3336.8993688657088,1326.6618621492187,1804.7566872807727,0.0,1.0,1.0,1.0,2316270522.836373,0.4065557272813565,1.763702359179532,0.6010623416707854,0.06260011003243689,9.179462792721486,6.390600478569176,9.225682978032344,6.378383712916166,9.501151888658953,0.35461893496754643,31.155868570890775,1.1390429476208672,0.9595788068951387,95.19379692368784,79189676.85916731,4038732525.943358,10282937413.126791,1851016464.0530531,88969127.63497336,6.681627799970712,0.4081107805401967,59.95958477148857,655.8072259422,579.6699953702536,9.385681791715042,6231.435822419931,5204.558612889405,1733.0,529.1849162355395,1143.90457170634,6.9814479174376,10.599796230637804,0.16435640408116858,4.497011906323352,22.463249422388806,11.424079352305295,-79.40617280953343,6.3410222276618216,7.54611958084262,8.36
154,1,5105.756823211696,0.8310940016009156,0.4348968691082118,4790.745278412734,0.0,1.0,1.0,0.5613440563604335,1.8703754345408907,16485.092424983664,1.0,1.0,1.0,1.0,596.9581565284587,23479578.0019632,8175116.8076428035,2677.4927727969502,2124.4041109446543,2981.5672920783863,155.69144660661658,1248.5909610824126,1.0,1.0,1.0,1.0,0.020480016841453768,0.7108547805508836,0.06040625154616746,0.06650473348382285,0.1904145888415648,0.6077026352685719,0.20468888341550628,4.528380750692094,5254.578402031723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2934.736903213154,1186.8883173428094,1718.7943404081282,0.0,1.0,1.0,1.0,2056059557.6054468,0.3606072131040657,1.7993713072541266,0.5980119446722387,0.06436107211385819,9.04723284867184,6.373387838871003,9.312239224779928,6.428915121140437,9.041024424616145,0.37068532000874704,28.856049885153748,1.1227174844328192,0.9726540191659228,97.54360499603249,70781773.44069988,3802198797.3722024,10752074019.012516,1855908357.0193648,90101120.38582332,7.530387291293208,0.4621455640245602,55.97783533765175,776.2878841267163,519.8579130487192,8.022014043690803,5425.6569904725875,6495.919993868942,1733.0,704.5035402374382,1058.2768183715184,7.271701729903129,10.338485783017257,0.15104259429537198,4.197117119441319,22.834757135205802,11.424079352305295,-82.3764038526696,6.329593131061571,7.592666880997332,7.52
155,1,5179.343069175658,0.8393242162746095,0.5268658833903079,4462.228835066074,0.0,1.0,1.0,1.0956978836871838,0.6234225042066657,14815.713168241755,1.0,1.0,1.0,1.0,550.8962877305983,21617598.6600427,8637219.311692297,2236.852323346718,1748.90171873222,2764.826977909496,129.17959237200822,1375.59109698024,1.0,1.0,1.0,1.0,0.020636811407851216,0.7141916612044309,0.05974523727479258,0.07210718783753302,0.18576659123742775,0.6345275182412108,0.19777970828541064,4.2387226074640685,7482.105997054469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3048.9186598974093,1227.058254179779,1795.9416366286048,0.0,1.0,1.0,1.0,2234518894.9702444,0.3798946326479729,1.8712272832282983,0.6037957987670628,0.06576329710052782,9.584881654353998,5.902097957631428,9.3250649916114,6.0451994409535565,9.24097577817701,0.36955860690490777,30.154461223216558,1.1176009298314231,1.0060698556494072,99.66141110901535,75806984.67859699,3649219594.106947,10034750399.39987,1840416231.3408453,84523614.43682773,7.627010693503323,0.5780004055876472,76.07838509598132,733.4901239556697,634.9753190868653,10.726400236843011,4930.335654200582,8023.942543733724,1733.0,576.9694406289458,973.0525171165183,6.328139730149237,10.708508735346976,0.14089684979190986,3.864277007435591,21.589874791751903,11.424079352305295,-81.17681832958753,6.197840821969014,7.456582813321787,5.9
156,1,5379.627364976185,0.8517770516028005,0.4651426365985159,4670.977202361601,0.0,1.0,1.0,0.5161656252049174,2.0240890463664973,16702.81110701472,1.0,1.0,1.0,1.0,538.7316473813796,19111925.908764705,8833528.884260153,2873.554351099452,2100.3441282592007,3673.0576658193495,175.8387268498342,1362.2953675491735,1.0,1.0,1.0,1.0,0.02068617090757395,0.6971829009125773,0.058896213192108963,0.07109782268700693,0.19367960784915467,0.6138693783397153,0.20726414658580605,4.2821581068247285,6603.219597821593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3229.434394223018,1259.2926548145974,1594.9434555750975,0.0,1.0,1.0,1.0,2076609264.8086321,0.3744619020473302,1.7436811276222082,0.5743782119651684,0.06326704411444206,8.829672526646158,6.090344696308918,8.87504914180734,6.001989663156158,9.176905746325216,0.3874142055619764,29.413463456699606,1.0512394034441002,1.0185194377191382,96.79301457563729,78823668.83733304,4156695485.8777313,9921200039.811172,1951218941.4604125,84326594.80714503,7.245638729008636,0.8763261924745458,62.651760717854316,673.9427937732738,535.1947745528921,10.172461082937922,3771.238365193131,7006.349233809327,1733.0,716.6108673653298,1174.067861155751,6.0882415436835275,10.642446031012165,0.1280411233066768,3.416372790450636,21.456225654537658,11.424079352305295,-75.2464670952793,6.123105798196846,7.432347357847735,3.93
157,1,4770.987114038399,1.0432565106851976,0.4022194774487409,5162.414990370436,0.0,1.0,1.0,0.3503801821402916,1.8099306110848883,16719.030176969824,1.0,1.0,1.0,1.0,509.57310716035795,23117651.362334546,9500211.223779297,2087.9910911362326,1601.7269947421923,3018.677465592102,153.71991721488118,1210.6361689418825,1.0,1.0,1.0,1.0,0.01910714219644301,0.7218748333972358,0.06252700623245873,0.0670998537681157,0.198083055450216,0.6019380907085252,0.2033372002026244,4.260929613796591,8448.810594098779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3053.406327876068,1190.5018484817185,1637.8773460241848,0.0,1.0,1.0,1.0,2017035648.4573011,0.3713481091773543,1.8622046223150293,0.6230688454392649,0.06780007746181206,8.75618008968225,6.1002182415051465,9.659581491613553,6.374846892855784,9.10359593388869,0.3690066261445262,28.705350958760285,1.04902446619617,0.9652750817156625,97.94321627519423,71098947.31162167,4122931787.3906116,10387955509.697563,1957023264.8008468,82729304.49080114,6.488850858088225,0.8776245813670756,62.90452438604511,665.5638376642257,465.9490062312493,11.04644235341578,4155.857788363904,6293.529206942869,1733.0,496.250340160436,1033.5695537846923,5.529239234713676,11.013092108774648,0.15803151935886514,4.1324205352420496,20.762146541501814,11.424079352305295,-76.09603894726196,6.152067167137775,7.343870248706048,4.64
