master_id,design_id,time_series_id,run_id,strategy_id,future_id,year,cement_frac_biomass,cement_frac_coal,cement_frac_diesel,cement_frac_electric,cement_frac_hydrogen,cement_frac_kerosene,cement_frac_natural_gas,cement_frac_thermal_solar,cement_intensity,cement_production,commercial_frac_biomass,commercial_frac_diesel,commercial_frac_electric,commercial_frac_natural_gas,commercial_frac_pliqgas,copper_frac_diesel,copper_frac_electric,copper_frac_hydrogen,copper_frac_natural_gas,copper_frac_thermal_solar,copper_intensity,copper_production,cumplimiento_metas,especies_exoticas,especies_nativas,fishing_frac_biomass,fishing_frac_coal,fishing_frac_diesel,fishing_frac_electric,fishing_frac_hydrogen,fishing_frac_natural_gas,fishing_frac_thermal_solar,fishing_intensity,fishing_production,incendio_bosque_nativo,incendio_plantaciones_forestales,iron_frac_coal,iron_frac_diesel,iron_frac_electric,iron_frac_hydrogen,iron_frac_thermal_solar,iron_intensity,iron_production,medida_biodigestores,medida_cambio_dieta_bovina,medida_captura_c_suelos,medida_uso_eficiente_fertilizante,nueva_cap_recuperacion,other_industries_frac_biomass,other_industries_frac_coal,other_industries_frac_diesel,other_industries_frac_electric,other_industries_frac_hydrogen,other_industries_frac_natural_gas,other_industries_frac_thermal_solar,other_industries_intensity,other_mining_frac_diesel,other_mining_frac_electric,other_mining_frac_hydrogen,other_mining_frac_natural_gas,other_mining_frac_thermal_solar,other_mining_intensity,other_mining_production,pib,poblacion,poblacion_rural,poblacion_urbana,pqe_vehicular,precio_bovino,precio_cerdo,precio_leche,precio_maiz,precio_pollo,ptas_antofa,ptas_biobio,ptas_valpo,ptasls_coq,public_frac_biomass,public_frac_electric,public_frac_natural_gas,public_frac_pliqgas,public_intensity,pulp_frac_biomass,pulp_frac_electric,pulp_frac_thermal_solar,pulp_intensity,pulp_production,recuperacion_bn,residential_frac_biomass,residential_frac_electric,residential_frac_kerosene,residential_frac_natural_gas,residential_frac_pliqgas,residential_frac_solar,residential_intensity,residential_occ_rate,saltpeter_frac_diesel,saltpeter_frac_electric,saltpeter_frac_hydrogen,saltpeter_frac_natural_gas,saltpeter_frac_thermal_solar,saltpeter_intensity,saltpeter_production,steel_frac_coal,steel_frac_diesel,steel_frac_electric,steel_frac_hydrogen,steel_frac_kerosene,steel_frac_natural_gas,steel_frac_thermal_solar,steel_intensity,steel_production,sugar_frac_biomass,sugar_frac_coal,sugar_frac_diesel,sugar_frac_electric,sugar_frac_hydrogen,sugar_frac_natural_gas,sugar_frac_thermal_solar,sugar_intensity,sugar_production,sustitucion_degradacion,tierras_convertidas_a_bn,tierras_convertidas_a_plantaciones,transport_bus_veh_km,transport_frac_bus_diesel,transport_frac_bus_electric,transport_frac_private_electric,transport_frac_private_gasoline,transport_frac_taxi_electric,transport_frac_taxi_gasoline,transport_frac_truck_diesel,transport_frac_truck_hydrogen,transport_intensity_aviation_kerosene,transport_intensity_bus_diesel,transport_intensity_bus_electric,transport_intensity_pkm_train,transport_intensity_private_diesel,transport_intensity_private_electric,transport_intensity_private_gasoline,transport_intensity_taxi_electric,transport_intensity_taxi_gasoline,transport_intensity_train_electric,transport_modal_split_private_to_taxi,transport_occupancy_rate_bus,transport_occupancy_rate_private,transport_occupancy_rate_taxi,transport_occupancy_rate_train,transport_pkm_aviation,transport_tkm_freight_train,transport_tkm_maritime,transport_train13_pkm,transport_train5_pkm,transport_train8_pkm,transport_trip_distance_private
4,0,0,4,0,4,2026,1.6e-05,0.254273889,0.020170562,0.653710452,0.0119,0.00031330700000000003,0.048556037999999996,0.011109433,0.612491406,4398.718323139503,0.00747351,0.272652687,0.521719142,0.082553525,0.11339092099999999,0.376606558,0.594,0.0,0.013494845,0.00132519,6.456859907999999,7214.943533327712,0.9723025940711839,6309213.431997942,6609182.3414459545,0.00016653599999999998,0.006450743,0.918406622,0.051992601,0.00045743,0.021717632999999997,0.00042883099999999996,0.5376226479999999,4711.236384431795,0.0,0.0,0.26703361800000003,0.317189486,0.40818332700000004,0.003919303,0.003674265,0.17120545899999998,14853.25811295523,0.0,0.0,0.0,0.0,0.0,0.166885557,0.023186276000000002,0.27530620699999997,0.288450793,0.013906665,0.21807696399999998,0.009878791,0.187424791,0.7415711970000001,0.180745766,0.002720665,0.070852289,0.002550567,0.25523318300000003,23508.49623,303.5178131927413,20282074.961345732,2289541.232474093,17320185.976672154,6031034.204827998,3813.469655618953,2225.3248005023675,3102.023690593398,175.2098968121723,1704.2279136851876,0.0,0.0,0.0,0.0,0.02008280036051049,0.6968240033567583,0.06066430883544665,0.07023269268398394,0.20252538995901911,0.6168550942646132,0.20469635002051664,0.001272582,4.502267085029641,6393.313275199621,0.0,0.322821695,0.284785874,0.032529565,0.12150294800000001,0.234439409,0.003920509,7.060271424,2.705160046,0.63318288,0.16353029,0.005492353,0.019918616,0.005148967,0.493570963,2938.995606057037,0.86710289,0.012261663,0.08368869999999999,0.013097006999999999,0.00016036,0.011411208999999999,0.012278172,4.849758092,1225.622141409872,0.002564784,0.9217239709999999,0.008485788000000001,0.024696096,0.013897325,0.015603582,0.013028453999999998,0.645040006,1446.0614631592402,0.0,0.0,0.0,2183851779.7183523,0.863212265,0.11599999999999999,0.013079058999999999,0.9869209409999999,0.120449035,0.879550965,0.981820145,0.018179855,0.38312046250791093,1.7710026900023206,0.5967934806045678,0.06558864089618553,9.157464766801734,6.195798509076416,9.206313478649776,6.2449293257623255,9.177224633929347,0.37331364175800785,0.045641796,30.20289011247804,1.1016249094174726,1.0042520174048482,98.9163113475526,21376090.106090024,3782052261.628154,16259639.24,10228349347.60209,1436544764.4014466,87055335.0311159,7.127891221631874
4,0,0,4,0,4,2027,1.59e-05,0.25123224899999996,0.020178187,0.650174295,0.0156,0.000310551,0.048113138,0.014344633,0.607268508,4422.730890549976,0.007405586,0.26835917800000003,0.529312855,0.081135965,0.11161579199999999,0.367270026,0.604,0.0,0.014039768999999999,0.0017691929999999999,6.437664227000001,7259.2100367785915,0.9723025940711839,6267098.9584262185,6611452.74908109,0.000164056,0.006325730999999999,0.9186578559999999,0.051933964000000006,0.000599687,0.021394307999999997,0.000550332,0.537296958,4705.290867922052,0.0,0.0,0.247387105,0.325792015,0.41754443799999996,0.0048372779999999995,0.004439164000000001,0.166476492,16165.538028515815,0.0,0.0,0.0,0.0,0.0,0.165304122,0.022957342000000002,0.272429572,0.287892103,0.018298707,0.216084578,0.012764216,0.183841101,0.74110768,0.18066723899999998,0.003573952,0.069833631,0.003279812,0.254730854,23816.61739,312.34489186071295,20386985.881572347,2296768.5598652647,17317176.694834765,6158299.389078994,3802.914511875717,2159.8568920261664,3100.0779202744884,175.05593629816846,1697.8521761676957,0.0,0.0,0.0,0.0,0.020094628983440558,0.6977988609791523,0.06075921009765332,0.07026593449598163,0.20288615995316472,0.6162123061595579,0.20493298302344756,0.0013292870000000002,4.5090568928848676,6388.882329228139,0.0,0.316636772,0.294021063,0.032851042000000004,0.12113473699999999,0.230841934,0.004514452,7.039461092000001,2.685486423,0.631957909,0.163842621,0.007229378000000001,0.019679793,0.006634391,0.491763423,2942.827221209075,0.858793202,0.012379504,0.084175376,0.017282623,0.00015973700000000002,0.011349317,0.015860241,4.795241047,1221.7110187541396,0.0025519279999999997,0.9133692809999999,0.008473457,0.024881019,0.018348462,0.015537493000000001,0.01683836,0.637428849,1460.9513621494875,0.0,0.0,0.0,2190198947.678117,0.84470742,0.126,0.018586046999999998,0.981413953,0.150449035,0.849550965,0.974349683,0.025650317000000002,0.38424996515189824,1.7682887885740806,0.5963354064052203,0.06567988830992631,9.151388304916267,6.193769724658761,9.207215404171171,6.249919229442658,9.173971010204967,0.373787019152009,0.044646806,30.23187441426062,1.1018570393342544,1.0048594484626836,98.76149868291726,22574560.554658923,3770642527.146461,16603608.12,10215011618.973816,1669476192.3185744,87129323.49556103,7.146161396150712
4,0,0,4,0,4,2028,1.57e-05,0.24748559399999998,0.020177604,0.6457235139999999,0.0205,0.00030712299999999997,0.047562015,0.018276204,0.601551068,4446.905350642699,0.007337661999999999,0.264065669,0.5369065679999999,0.079718404,0.109840663,0.360320645,0.613,0.0,0.012929672,0.002038161,6.381819644,7248.22583093988,0.9723025940711839,6224984.484854496,6613723.1567162275,0.00016118,0.0061799409999999996,0.918925682,0.051870158,0.000779537,0.021019259,0.0006965960000000001,0.5369618970000001,4699.345351412308,0.0,0.0,0.24260104899999999,0.32673857300000003,0.418759704,0.006284672,0.005616001,0.165567315,16186.230282080296,0.0,0.0,0.0,0.0,0.0,0.16334423,0.022673905,0.268926519,0.287076689,0.023868484,0.213613365,0.016276301,0.180256193,0.7404533759999999,0.18058643600000002,0.00465587,0.068631876,0.004160499000000001,0.254222491,24128.77704,321.42362598814407,20486737.41288448,2303970.246002893,17308123.915959228,6270303.485593706,3794.893532466401,2102.6360414352803,3094.9734473891153,174.08575107538255,1691.5021293414602,0.0,0.0,0.0,0.0,0.02010645760637063,0.6987737186015465,0.060854111359859984,0.07029917630797934,0.2032469299473103,0.6155695180545027,0.20516961602637854,0.001379255,4.515856819182796,6384.451383256655,0.0,0.31035112,0.30399323,0.033181313999999996,0.120546479,0.226823049,0.005104808,7.015844949,2.66594838,0.630376124,0.16418170199999998,0.009438611,0.019393749,0.008434369,0.48988634700000006,2946.237679440239,0.8484656309999999,0.01251692,0.08474676699999999,0.022623977000000003,0.000158936,0.011270921000000001,0.020216849,4.734388325,1217.7998960984069,0.002535515,0.902944055,0.008456224,0.025100373,0.024034318,0.015452383,0.021477133,0.628918903,1475.9850581333983,0.0,0.0,0.0,2196546115.6378818,0.8136445659999999,0.14933843800000002,0.024707366,0.9752926340000001,0.180449035,0.819550965,0.9667682209999999,0.033231778999999996,0.38537946779588556,1.7655748871458408,0.5958773322058729,0.0657711357236671,9.145311843030802,6.1917409402411065,9.20811732969257,6.254909133122991,9.17071738648059,0.3742603965460101,0.043661733,30.2608587160432,1.1020891692510364,1.0054668795205193,98.60668601828192,23838370.410560697,3759232792.6647696,17004398.85,10201673890.345545,1669404829.358396,87203311.96000618,7.164431570669552
4,0,0,4,0,4,2029,1.55e-05,0.242973021,0.020167267,0.640246185,0.0265,0.00030294400000000003,0.04689052900000001,0.022915431,0.595320595,4463.58338502154,0.007269738,0.259772161,0.544500281,0.07830084400000001,0.108065534,0.353250787,0.622,0.0,0.012454788,0.002234691,6.34711814,7366.414187115532,0.9723025940711839,6182870.011282774,6615993.564351365,0.00015787399999999999,0.006012325,0.9192106640000001,0.051800764000000006,0.001002618,0.020588133,0.0008673519999999999,0.536617163,4693.399834902565,0.0,0.0,0.236960174,0.32782640399999996,0.420156045,0.008073283,0.006984094000000001,0.164594614,16206.922535644771,0.0,0.0,0.0,0.0,0.0,0.16096448,0.022330203,0.264730167,0.285980023,0.030795813999999998,0.210609475,0.020428711000000002,0.176672967,0.739589015,0.180502439,0.006002166999999999,0.067232028,0.005192398,0.253708379,24445.0281,330.7610811667456,20581132.522106398,2311050.0063635656,17293015.044072032,6420570.6448774105,3741.029150861946,2075.1602511357055,3088.7501878783655,176.3581546149861,1693.791767819305,0.0,0.0,0.0,0.0,0.0201182862293007,0.6997485762239405,0.06094901262206665,0.07033241811997704,0.2036076999414559,0.6149267299494474,0.2054062490293095,0.001421821,4.522667475815048,6380.020437285173,0.0,0.303961137,0.314491228,0.033547249,0.11975790800000001,0.22255114199999998,0.0056913369999999994,6.99122228,2.64654367,0.6283999020000001,0.164548784,0.012197262,0.019055974,0.010551695,0.487937354,2949.236723665359,0.835903066,0.012675725,0.08540949099999999,0.029317925,0.000157918,0.011173312,0.025362562999999998,4.667019246000001,1213.8887734426744,0.002514938,0.8902179640000001,0.008433418,0.025357228,0.031168419,0.015344631000000001,0.026963401,0.619484745,1491.1638842402901,0.0,0.0,0.0,2202893283.597646,0.781109044,0.174725973,0.031821122,0.968178878,0.210449035,0.789550965,0.9443797979999999,0.055620202,0.38650897043987287,1.762860985717601,0.5954192580065255,0.0658623831374079,9.139235381145335,6.189712155823451,9.209019255213965,6.259899036803323,9.16746376275621,0.3747337739400112,0.042692024,30.289843017825774,1.1023212991678182,1.0060743105783547,98.45187335364658,25163631.175137307,3747823058.1830764,17376108.13,10188336161.717272,1927988432.0203812,87277300.42445132,7.1827017451883926
4,0,0,4,0,4,2030,1.52e-05,0.237683628,0.020145896,0.6336827660000001,0.0339,0.000297976,0.046093154000000004,0.028202934,0.588604041,4481.7265382751975,0.007201814,0.255478652,0.552093994,0.076883283,0.106290405,0.341205243,0.631,0.004210386,0.012024263,0.002327655,6.309492037999999,7486.517343671649,0.9723025940711839,6140755.53771105,6618263.971986501,0.00015413299999999998,0.005823588,0.919511758,0.051725757000000004,0.001272873,0.020100333,0.001059635,0.536263391,4687.454318392822,0.0,0.0,0.23047585,0.32905097,0.42172765,0.010229627,0.008515904,0.163562511,16227.614789209249,0.0,0.0,0.0,0.0,0.0,0.158146895,0.021923925,0.259813923,0.284596069,0.039207706,0.20704809100000002,0.025172668,0.173098513,0.73850759,0.180414225,0.007638882,0.065632458,0.006359175,0.25318979399999997,24765.42419,340.36451935123097,20669982.382214032,2317994.1901868396,17271770.68129658,6565895.90520345,3687.8727275824544,2047.956788456207,3082.494062378077,175.3721775133031,1696.0222934462347,0.0,0.0,0.0,0.0,0.020130114852230766,0.7007234338463345,0.061043913884273306,0.07036565993197474,0.20396846993560144,0.6142839418443922,0.20564288203224043,0.0014570260000000002,4.529488606561875,6375.58949131369,0.0,0.297443792,0.325318699,0.033961611,0.118813147,0.218188975,0.006273776,6.96709636,2.627272239,0.626014135,0.16494273199999998,0.015564034,0.018665149,0.012956661999999999,0.48592123299999995,2951.8339975258564,0.821015286,0.012856391000000002,0.08616384699999999,0.037519421000000004,0.000156653,0.011054438,0.031233964,4.593542465,1209.977650786942,0.0024897229999999997,0.875087732,0.008404614,0.025652243999999998,0.039921168,0.015211163,0.033233357000000005,0.6091845379999999,1506.4891866905539,0.0,0.0,0.0,2209240451.5574102,0.745039517,0.20442938800000002,0.040052389,0.9599476109999999,0.240449035,0.759550965,0.9218335329999999,0.078166467,0.38763847308386007,1.760147084289361,0.594961183807178,0.06595363055114868,9.133158919259868,6.187683371405797,9.20992118073536,6.264888940483655,9.164210139031832,0.3752071513340124,0.041736635,30.318827319608353,1.1025534290846,1.0066817416361902,98.29706068901123,26554251.574313942,3736413323.7013845,17709624.59,10174998433.088999,1927906011.7224193,87351288.88889642,7.20097191970723
4,0,0,4,0,4,2031,1.49e-05,0.23154993899999998,0.020123633000000002,0.6262402579999999,0.0427,0.00029208,0.04514976,0.033976991,0.581804392,4493.33820936515,0.007133891,0.25118514399999997,0.559687707,0.075465722,0.104515275,0.32887157699999997,0.6409999999999999,0.00828062,0.011625264,0.002309409,6.271745419,7608.566150690121,0.9723025940711839,6098641.064139328,6620534.379621637,0.00014994,0.0056146930000000005,0.91980539,0.051676268,0.001590515,0.019553628,0.001267007,0.536092198,4681.508801883078,0.0,0.0,0.22281441100000002,0.330601484,0.42371486399999997,0.012729167,0.010140074,0.162795406,16248.307042773724,0.0,0.0,0.0,0.0,0.0,0.15479494300000002,0.021442132000000003,0.254073777,0.283392099,0.049128782,0.20279946100000001,0.030362068,0.16967126800000001,0.737092747,0.180526343,0.009564200000000002,0.063789754,0.007618857,0.252908672,25090.019659999998,350.24140374551615,20754840.38248299,2324995.041139318,17245753.175895654,6709597.606762775,3635.416255885559,2021.0232482313052,3076.2049726526793,175.79253385054872,1698.1942104131028,0.0,0.0,0.0,0.0,0.020141943475160837,0.7016982914687285,0.06113881514647997,0.07039890174397244,0.20432923992974705,0.6136411537393368,0.20587951503517135,0.0014854310000000002,4.536319314739678,6371.158545342208,0.0,0.290702461,0.33648310299999995,0.034417883999999996,0.11774015800000001,0.21380529899999998,0.006851095,6.9453685720000005,2.608134128,0.623325025,0.16548274400000001,0.019540569,0.018206403,0.015566048,0.484335549,2954.0390369704123,0.803712051,0.013076658,0.08719648099999999,0.047283035,0.000155081,0.010910953000000001,0.03766574,4.516167534,1206.0665281312092,0.0024594589999999998,0.8575713970000001,0.008380413,0.026054032999999997,0.05036493400000001,0.015048981000000001,0.040120785,0.598230034,1521.9623228118064,0.0,0.0,0.0,2215587619.517175,0.697277523,0.239182384,0.04953645,0.95046355,0.300449035,0.699550965,0.899154918,0.10084508199999999,0.3887679757278474,1.757433182861121,0.5945031096078306,0.06604487796488948,9.127082457374401,6.185654586988141,9.210823106256758,6.269878844163987,9.160956515307452,0.37568052872801344,0.040803322999999996,30.34781162139093,1.1027855590013818,1.0072891726940256,98.14224802437589,28005796.732912537,3725003589.2196918,18058362.58,10161660704.460726,1927823591.4244573,87425277.35334156,7.219242094226068
4,0,0,4,0,4,2032,1.4599999999999999e-05,0.224845137,0.02009017,0.617880787,0.0528,0.000285524,0.044103189,0.040028235,0.5747447689999999,4507.242209562369,0.007065966999999999,0.246891635,0.56728142,0.074048162,0.10274014599999999,0.321215003,0.645,0.012403154,0.011348401000000001,0.002472663,6.284893537,7732.591956326748,0.9723025940711839,6056526.590567606,6622804.787256773,0.000145435,0.00539312,0.920106841,0.051622697,0.001952,0.018966248999999998,0.001481168,0.53591656,4675.563285373334,0.0,0.0,0.214621142,0.332230204,0.425802311,0.015548342,0.011798001,0.16199732,16268.999296338201,0.0,0.0,0.0,0.0,0.0,0.151092193,0.020910944,0.24776273,0.281961407,0.060443254,0.19809860699999998,0.035817049,0.166279048,0.735508615,0.180631757,0.011762218999999999,0.06180683,0.008925111,0.252628207,25418.86953,360.3994044852046,20834438.666191563,2331827.222859624,17214057.433428373,6812659.675508178,3583.6517904106686,1994.3572421487445,3069.8828173151037,176.2096944919599,1700.308022887903,0.0,0.0,0.0,0.0,0.020153772098090907,0.7026731490911227,0.06123371640868664,0.07043214355597015,0.2046900099238926,0.6129983656342816,0.20611614803810227,0.0015078889999999999,4.543158348060239,6366.727599370724,0.0,0.283744565,0.347805486,0.034922477,0.11661259800000001,0.209490339,0.007424536,6.925052357,2.589129268,0.620311672,0.166037019,0.024100806000000002,0.017707761000000002,0.018287567,0.48271870899999997,2955.861267759489,0.7845273340000001,0.013313948,0.08829881,0.058540080999999994,0.00015324,0.010746677,0.044419911,4.435677496,1202.1554054754768,0.002424576,0.838077415,0.008351116,0.026486434,0.06242943,0.014859899,0.047371129000000005,0.586834717,1537.5846621277321,0.0,0.0,0.0,2221934787.4769397,0.652128074,0.27984339,0.060396312,0.9396036879999999,0.360449035,0.639550965,0.8763696879999999,0.12363031199999999,0.38989747837183464,1.754719281432881,0.5940450354084831,0.06613612537863026,9.121005995488936,6.183625802570487,9.211725031778153,6.2748687478443195,9.157702891583073,0.3761539061220146,0.039887995,30.376795923173507,1.1030176889181635,1.007896603751861,97.98743535974054,29522485.933461744,3713593854.7379994,18400906.9,10148322975.832453,1927741171.1264951,87499265.81778668,7.237512268744907
4,0,0,4,0,4,2033,1.42e-05,0.21778848399999998,0.020047017,0.608854247,0.0639,0.000278495,0.04298425,0.046086649,0.567617527,4515.2154748130815,0.006998043000000001,0.242598127,0.5748751320000001,0.072630601,0.10096501699999999,0.315645785,0.6459999999999999,0.01663603,0.011120298,0.002743645,6.320959615,7858.626608174953,0.9723025940711839,6014412.116995882,6625075.194891908,0.000140746,0.005166184,0.920409198,0.051566762,0.002347923,0.018355025,0.00169216,0.53574051,4669.617768863592,0.0,0.0,0.20616653399999998,0.33388893199999997,0.42792821700000006,0.018606513999999998,0.013409803,0.161192533,16289.691549902678,0.0,0.0,0.0,0.0,0.0,0.147147435,0.020346253999999998,0.241065815,0.28038464399999996,0.072862855,0.19308141899999998,0.041296937,0.162946646,0.7338106759999999,0.180730038,0.014177453000000001,0.059743039000000005,0.010217758,0.252352766,25752.02957,370.8464045020187,20908681.12801091,2338414.836487062,17176746.46487977,6947647.77423922,3532.5714414276417,1967.9564060347307,3063.5274985200895,176.62367298272665,1702.3642296934236,0.0,0.0,0.0,0.0,0.020165600721020974,0.7036480067135167,0.061328617670893294,0.07046538536796784,0.20505077991803822,0.6123555775292263,0.20635278104103325,0.0015253620000000002,4.5500043401467165,6362.296653399241,0.0,0.276495527,0.359288421,0.035468928999999996,0.115479001,0.20527360600000003,0.007994516,6.905900107999999,2.570256991,0.6170768,0.166594796,0.02913542,0.017183756,0.020998036,0.481102517,2957.309991560032,0.7640437440000001,0.013562138,0.089442677,0.071037767,0.000151161,0.010565257,0.051197257,4.354503596,1198.244282819744,0.002385828,0.8171926540000001,0.008317922,0.026938535,0.075851241,0.014647468,0.054666350999999995,0.575343235,1553.3575874630749,0.0,0.0,0.0,2228281955.4367046,0.585618222,0.327416766,0.072756882,0.9272431179999999,0.420449035,0.579550965,0.853503722,0.146496278,0.39102698101582195,1.7520053800046411,0.5935869612091357,0.06622737279237106,9.114929533603467,6.181597018152831,9.212626957299548,6.279858651524651,9.154449267858693,0.37662728351601565,0.038994242,30.405780224956086,1.1032498188349453,1.0085040348096965,97.8326226951052,31099213.31993652,3702184120.256307,18870506.27,10134985247.20418,1927658750.8285332,87573254.28223181,7.2557824432637466
4,0,0,4,0,4,2034,1.3800000000000002e-05,0.210652618,0.019996893,0.599506966,0.0758,0.000271252,0.041834424,0.051879802999999995,0.560638902,4526.003129625324,0.006930119,0.238304618,0.582468845,0.07121304,0.099189888,0.30986831,0.648,0.020908817,0.01089265,0.0030054490000000003,6.35892135,7986.702466855983,0.9723025940711839,5972297.64342416,6627345.602527046,0.000136035,0.004942236,0.920704692,0.051510568,0.0027636559999999998,0.017740933,0.001890427,0.535568568,4663.672252353848,0.0,0.0,0.197766821,0.335522608,0.430022015,0.021786148999999998,0.014902408,0.160407679,16310.383803467153,0.0,0.0,0.0,0.0,0.0,0.143105661,0.01976899,0.234226197,0.278762062,0.08593753900000001,0.18793090399999998,0.046555814,0.15970048,0.732070916,0.180821242,0.016721739,0.057671547999999996,0.011438192,0.252086952,26089.55628,381.5905048300203,20977512.602198288,2344805.845598472,17133809.94877292,7043440.637766094,3482.1673815013246,1941.8183923121146,3057.138915278269,177.03448249488866,1704.3633264684197,0.0,0.0,0.0,0.0,0.020177429343951045,0.7046228643359108,0.06142351893309997,0.07049862717996555,0.20541154991218377,0.6117127894241711,0.20658941404396422,0.001538785,4.55685597445687,6357.865707427759,0.0,0.26852750000000003,0.371747055,0.035998669,0.114243342,0.200933781,0.008549653,6.896835311,2.551516407,0.6137552079999999,0.167143512,0.034464776,0.016652984,0.023574985,0.47952310299999995,2958.394387564222,0.743034874,0.013813332,0.09059276599999999,0.084343675,0.000148906,0.010372735,0.057693710999999995,4.275317255,1194.3331601640116,0.002344501,0.7957062779999999,0.008282541,0.027396221000000002,0.090171734,0.014418438,0.061680285999999994,0.564134104,1569.2824939840214,0.0,0.0,0.0,2234629123.396469,0.530985096,0.383077616,0.08673728300000001,0.9132627170000001,0.480449035,0.519550965,0.8269857209999999,0.173014279,0.3921564836598092,1.749291478576401,0.5931288870097883,0.06631862020611184,9.108853071718002,6.179568233735177,9.213528882820947,6.2848485552049835,9.151195644134315,0.3771006609100168,0.038119995,30.43476452673866,1.1034819487517273,1.009111465867532,97.67781003046986,32740477.370536346,3690774385.7746153,19271999.36,10121647518.575907,1927576330.5305715,87647242.74667695,7.274052617782587
4,0,0,4,0,4,2035,1.3500000000000001e-05,0.20372473,0.019943431,0.590236376,0.0879,0.00026408599999999996,0.040700323,0.057179892999999996,0.554016674,4531.230346123835,0.006862195,0.234011109,0.590062558,0.06979548,0.097414758,0.304141551,0.65,0.025238187000000002,0.010670226000000001,0.0032648190000000004,6.397502581,8116.852410507574,0.9723025940711839,5930183.169852437,6629616.010162182,0.00013147200000000002,0.004729414,0.92098586,0.051456307,0.0031811120000000003,0.017146155,0.002068461,0.535405064,4657.726735844105,0.0,0.0,0.18973704800000002,0.337077544,0.43201489600000004,0.024948317,0.016222194,0.15966772,16331.07605703163,0.0,0.0,0.0,0.0,0.0,0.139128684,0.019202284,0.22751178800000002,0.277197135,0.09910982,0.182852995,0.051384832000000005,0.15656435,0.7303679259999999,0.18090595,0.019284628,0.05566891400000001,0.012539482,0.251834889,26431.50688,392.6400311478609,21040933.735183854,2350944.465459057,17085383.41611787,7161395.325710173,3432.431841479302,1915.9408726766046,3050.716969156861,177.4421363610571,1706.3058056998507,0.0,0.0,0.0,0.0,0.020189257966881115,0.7055977219583047,0.061518420195306636,0.07053186899196327,0.2057723199063294,0.6110700013191157,0.20682604704689514,0.0015489979999999998,4.563712078993422,6353.434761456277,0.0,0.26015974199999997,0.384267056,0.036547542,0.11311267400000001,0.19682749,0.009085496,6.888908568,2.53290779,0.61049541,0.16767063599999998,0.039859232,0.016135538,0.025917747999999997,0.478015575,2959.12350364764,0.72236075,0.014058945,0.091711578,0.09789245199999999,0.000146566,0.010176903000000001,0.063652805,4.20062651,1190.4220375082791,0.002302287,0.7745045159999999,0.008246978,0.027844103999999998,0.104785255,0.014182133999999999,0.06813472599999999,0.553562517,1585.3607871793533,0.0,0.0,0.0,2240976291.356234,0.46941557,0.44820081100000003,0.10244795,0.89755205,0.540449035,0.459550965,0.8004872359999999,0.19951276399999998,0.3932859863037965,1.746577577148161,0.5926708128104408,0.06640986761985264,9.102776609832535,6.177539449317522,9.214430808342343,6.289838458885317,9.147942020409936,0.377574038304018,0.037268388,30.46374882852124,1.103714078668509,1.0097188969253674,97.52299736583451,34440392.35917653,3679364651.2929225,19728926.84,10108309789.947634,1927493910.2326097,87721231.21112208,7.292322792301425
4,0,0,4,0,4,2036,1.31e-05,0.197262945,0.019890611000000002,0.581429599,0.0997,0.00025728299999999997,0.039626525,0.061835568,0.547919244,4539.600535125796,0.006794272,0.22971760100000002,0.597656271,0.06837791900000001,0.095639629,0.298371266,0.6509999999999999,0.029620326000000002,0.010451852,0.0035189379999999997,6.436587889,8249.109843376755,0.9723025940711839,5888068.696280715,6631886.417797319,0.000127211,0.0045344370000000005,0.921246668,0.051405924000000006,0.003581664,0.016590693,0.002221756,0.535253489,4651.781219334361,0.0,0.0,0.182343815,0.33850945200000004,0.43385009799999996,0.027955471000000003,0.017341164,0.158992319,16351.768310596108,0.0,0.0,0.0,0.0,0.0,0.135370309,0.018667922,0.22117397,0.275779605,0.11180391699999999,0.17804495899999997,0.05564189,0.153555647,0.7287749020000001,0.18098518100000002,0.0217512,0.053803418,0.01349257,0.25159959,26777.93935,404.0035397701996,21099021.803183675,0.0,0.0,7253176.405488205,3383.3571104878224,1890.3215406630218,3044.261559538331,177.84664764432478,1708.1921556455122,0.0,0.0,0.0,0.0,0.020201086589811183,0.7065725795806989,0.06161332145751329,0.07056511080396095,0.20613308990047496,0.6104272132140606,0.20706268004982611,0.00155671,4.570571665423588,6349.003815484794,0.0,0.251508003,0.3967132,0.037100471,0.112109955,0.192964551,0.00960382,6.885829821000001,2.514543747,0.607436934,0.16816560100000003,0.04507591,0.015649929,0.027961209,0.47660862299999995,2959.5062524481123,0.702835807,0.014291023,0.092765208,0.111075774,0.000144244,0.009986108,0.068901836,4.132410963,1186.5109148525464,0.00226102,0.754434802,0.008213225,0.028267892000000003,0.119034981,0.01394904,0.073839041,0.543908674,1601.5938891754308,0.0,0.0,0.0,2247323459.315998,0.399841166,0.5243949489999999,0.119351706,0.8806482940000001,0.600449035,0.399550965,0.7740422370000001,0.225957763,0.39441548894778383,1.7438636757199213,0.5922127386110934,0.06650111503359342,9.09670014794707,6.175510664899867,9.215332733863741,6.2948283625656485,9.144688396685556,0.37804741569801914,0.036437264,30.49273313030382,1.103946208585291,1.0103263279832029,97.36818470119918,36203717.06919124,3667954916.81123,20095477.08,10094972061.31936,1927411489.9346478,87795219.6755672,7.3105929668202645
